,exp,Elab,*E',*theta,Q2,x,*epsilon,sigma(ub/sr/GeV/nucleon),*nu,*y,*y+,*W2,*value,%sys_c,%sys_u,obs,target,lepton beam,current,units,*%norm_c
10158,clas6,5.77,2.89116371849067,33.1502575945176,5.425,1.0045,0.12466367271534191,5.3999e-05,2.87883628150933,0.498931764559676,1.33254320432034,0.855540864111499,0.00496292923444219,10.2063001166688,7.65458619604067,sig_r,d,e,nc,1,1
10159,clas6,5.77,2.91672812552924,33.0004920381062,5.425,1.0135,0.16284001362565018,4.9387e-05,2.85327187447076,0.494501191416077,1.33700287323283,0.807582036507154,0.0044444384217991,15.2517869074858,7.4819284427076,sig_r,d,e,nc,1,1
10160,clas6,5.77,2.94184249899646,32.8553232722717,5.425,1.0225,0.2082385900780158,4.6549e-05,2.82815750100354,0.490148613692121,1.34142226387313,0.760467471882641,0.00410315952173385,21.5772626694451,7.58985155427614,sig_r,d,e,nc,1,1
10161,clas6,5.77,2.99076785701478,32.5779391642635,5.425,1.0405,0.3236281588418525,4.0891e-05,2.77923214298522,0.481669348870922,1.35014049165296,0.668683500240269,0.00346162700949899,13.3630872319092,7.7611210290773,sig_r,d,e,nc,1,1
10162,clas6,5.77,3.03802924442502,32.3165564190962,5.425,1.0585,0.4738149685423952,2.4575e-05,2.73197075557498,0.473478467170708,1.35869875228597,0.580021137458668,0.00200052428622038,15.6170905391658,7.55157680569685,sig_r,d,e,nc,1,1
10163,clas6,5.77,3.06106225313712,32.1914313609539,5.425,1.0675,0.5602466155204798,1.9247e-05,2.70893774686288,0.4694866112414,1.3629182834052,0.536811213114755,0.00153712601794518,18.2579103236868,7.59027380890528,sig_r,d,e,nc,1,1
10164,clas6,5.77,3.17063726312259,31.6154717058497,5.425,1.1125,0.9569343386903629,1.198e-05,2.59936273687741,0.450496141573208,1.383428318179,0.331248494382023,0.000873192241703845,22.3597662771285,7.5008347245409,sig_r,d,e,nc,1,1
10165,clas6,5.77,3.1914970621702,31.5092904896766,5.425,1.1215,0.9903794218155171,8.3086e-06,2.5785029378298,0.446880925100485,1.38741453877076,0.292115511368702,0.000595092084742794,28.8676792720795,7.47707194954625,sig_r,d,e,nc,1,1
10166,clas6,5.77,3.2120247281945,31.4058379930131,5.425,1.1305,0.9998877423463333,4.5199e-06,2.5579752718055,0.443323270676863,1.39136280872297,0.25360560990712,0.000318196413171618,31.6223810261289,7.4371114405186,sig_r,d,e,nc,1,1
10167,clas6,5.77,1.42384438302054,48.2045093319308,5.475,0.6715,0.038857816324092756,0.00014564,4.34615561697946,0.753233209181882,1.1431185876586,3.55823193745346,0.0487180922987677,2.87819280417468,7.92227410052184,sig_r,d,e,nc,1,1
10168,clas6,5.77,1.48132476590491,47.2020596481083,5.475,0.6805,0.00017535885698905226,0.00012261,4.28867523409509,0.743271271073672,1.14813437886406,3.45039873916238,0.0387314888205041,2.98670581518636,7.86175678982138,sig_r,d,e,nc,1,1
10169,clas6,5.77,1.53730457316649,46.2836969180369,5.475,0.6895,0.022818904082319694,0.00012638,4.23269542683351,0.733569398064733,1.15321000425552,3.34538062073967,0.0377994250190987,2.9001424275993,7.8460199398639,sig_r,d,e,nc,1,1
10170,clas6,5.77,1.59184180844423,45.4387808841523,5.475,0.6985,0.13052058152756082,0.00013546,4.17815819155577,0.72411753753133,1.15833587170571,3.24306876735863,0.0384520662207822,3.00826812343127,7.82666469806585,sig_r,d,e,nc,1,1
10171,clas6,5.77,1.64499152395519,44.6584449421105,5.475,0.7075,0.4961573989869698,0.00014546,4.12500847604481,0.71490614836132,1.16350324285011,3.14335990106007,0.0392731114490365,3.73332875017187,7.9203904853568,sig_r,d,e,nc,1,1
10172,clas6,5.77,1.69680600585945,43.9352345067902,5.475,0.7165,0.9955548555383689,0.00013509,4.07319399414055,0.705926168828519,1.1687041567878,3.04615593300768,0.0347599913022424,3.79509956325413,7.83551706269894,sig_r,d,e,nc,1,1
10173,clas6,5.77,1.74733494582811,43.2628315192027,5.475,0.7255,0.47191357757456337,0.00012074,4.02266505417189,0.697168986858213,1.17393136112841,2.95136364162646,0.0296622657056339,4.20241841974491,7.78673182044062,sig_r,d,e,nc,1,1
10174,clas6,5.77,1.79662559999768,42.6358418501245,5.475,0.7345,0.1683431109297286,0.00013275,3.97337440000232,0.688626412478739,1.17917824961379,2.85889437440436,0.0311899816836925,3.6135593220339,7.75593220338983,sig_r,d,e,nc,1,1
10175,clas6,5.77,1.84472293637968,42.0496293078906,5.475,0.7435,0.058858500041121815,0.0001376,3.92527706362032,0.680290652273885,1.18443880563139,2.76866377135171,0.0309672841638179,4.08364825581395,7.83720930232558,sig_r,d,e,nc,1,1
10176,clas6,5.77,1.89166977169208,41.5001846422392,5.475,0.7525,0.015387388019934055,0.00013845,3.87833022830792,0.672154285668616,1.18970755101339,2.68059150830565,0.0298889285841696,4.15817984832069,7.86926688335139,sig_r,d,e,nc,1,1
10177,clas6,5.77,1.93750689848758,40.9840211497453,5.475,0.7615,0.0006990641275897008,0.00013973,3.83249310151242,0.664210242896433,1.1949794995836,2.59460105843729,0.0289751353037994,4.42281542975739,7.89665784012023,sig_r,d,e,nc,1,1
10178,clas6,5.77,1.98227320337222,40.4980907272405,5.475,0.7705,0.004116449757825718,0.00012714,3.78772679662778,0.656451784510881,1.20025011497369,2.51061947047372,0.0253561744597029,4.68491426773635,7.87399716847569,sig_r,d,e,nc,1,1
10179,clas6,5.77,2.02600577703437,40.0397158056236,5.475,0.7795,0.024555119875623952,0.00011396,3.74399422296563,0.6488724823164,1.20551527228258,2.42857716228352,0.0218842848269398,4.39935064935065,7.80624780624781,sig_r,d,e,nc,1,1
10180,clas6,5.77,2.06874001673848,39.6065337344986,5.475,0.7885,0.06705295158614065,0.00012562,3.70125998326152,0.641466201605116,1.2107712231994,2.34840772859861,0.0232540455739472,4.3939659289922,7.84405349466645,sig_r,d,e,nc,1,1
10181,clas6,5.77,2.11050972187874,39.1964510150298,5.475,0.7975,0.14389419267360315,0.00012989,3.65949027812126,0.634227084596406,1.21601456425078,2.27004776175549,0.0232021550721902,4.63576872738471,7.88128416352298,sig_r,d,e,nc,1,1
10182,clas6,5.77,2.1513471831349,38.8076053864024,5.475,0.8065,0.2778671912228762,0.00010897,3.6186528168651,0.627149534985287,1.22124220786962,2.19343668443893,0.0188018119547541,5.19665963109113,7.83812058364688,sig_r,d,e,nc,1,1
10183,clas6,5.77,2.19128326572446,38.4383342231528,5.475,0.8155,0.49940732037727337,0.00010317,3.57871673427554,0.620228203513959,1.22645135601417,2.11851659350092,0.0172103637262612,5.30076572647087,7.83241252302026,sig_r,d,e,nc,1,1
10184,clas6,5.77,2.2303474872023,38.0871480398987,5.475,0.8245,0.7974985396104551,8.9642e-05,3.5396525127977,0.613457974488337,1.23163947609459,2.04523211400849,0.0144701881984676,5.58767095780995,7.74603422502845,sig_r,d,e,nc,1,1
10185,clas6,5.77,2.26856809021991,37.7527081571226,5.475,0.8335,0.9953668254453155,0.00010154,3.50143190978009,0.606833953168127,1.23680427898933,1.97353026274745,0.015874066319297,5.85680519992121,7.82066180815442,sig_r,d,e,nc,1,1
10186,clas6,5.77,2.30597211062112,37.4338077782628,5.475,0.8425,0.8979430213177262,7.5781e-05,3.46402788937888,0.600351453965144,1.24194369895571,1.90336032047478,0.0114826967896,6.45438830313667,7.65178606774785,sig_r,d,e,nc,1,1
10187,clas6,5.77,2.34258544121937,37.1293558799321,5.475,0.8515,0.6495550742890175,6.3674e-05,3.42741455878063,0.594005989390057,1.24705587525908,1.83467371227246,0.0093584852821796,5.87775230078211,7.73062788579326,sig_r,d,e,nc,1,1
10188,clas6,5.77,2.37843289157268,36.838363434847,5.475,0.8605,0.4334547434476951,9.8318e-05,3.39156710842732,0.587793259692776,1.25213913536264,1.76742389540964,0.0140264608124924,5.99168005858541,7.93964482597286,sig_r,d,e,nc,1,1
10189,clas6,5.77,2.41353824404634,36.5599315792184,5.475,0.8695,0.2850696796374906,7.9005e-05,3.35646175595366,0.581709143146215,1.25719197953541,1.70156625416906,0.0109480970370674,6.14695272451111,7.8274792734637,sig_r,d,e,nc,1,1
10190,clas6,5.77,2.44792430642947,36.2932414089883,5.475,0.8785,0.18760687906785106,7.7533e-05,3.32207569357052,0.575749686927301,1.26221306675021,1.6370580011383,0.0104429596477166,9.03679723472586,7.81718752015271,sig_r,d,e,nc,1,1
10191,clas6,5.77,2.48161296135019,36.0375451469132,5.475,0.8875,0.1229049437081578,7.6149e-05,3.28838703864981,0.569911098552827,1.26720120175597,1.57385808450704,0.00997529278320408,6.69949703870044,7.73654283050335,sig_r,d,e,nc,1,1
10192,clas6,5.77,2.51462521271421,35.7921584684791,5.475,0.8965,0.0790439319859961,8.0146e-05,3.25537478728578,0.564189737831159,1.27215532321961,1.51192710094813,0.0102170986468046,7.21944950465401,7.79839293289746,sig_r,d,e,nc,1,1
10193,clas6,5.77,2.54698122937415,35.5564538115461,5.475,0.9055,0.04886322803058835,7.5614e-05,3.22301877062585,0.558582109293908,1.27707449284335,1.45122721369409,0.00938601441327326,10.8348982992568,8.01372761657894,sig_r,d,e,nc,1,1
10194,clas6,5.77,2.57870038622011,35.329854524426,5.475,0.9145,0.028086854495904107,4.4862e-05,3.19129961377989,0.553084855074504,1.28195788537171,1.39172207545107,0.00542537437025281,8.11265659132451,7.56519994650261,sig_r,d,e,nc,1,1
10195,clas6,5.77,2.60980130286767,35.111829731273,5.475,0.9235,0.014125636995048506,4.8455e-05,3.16019869713233,0.547694748203177,1.28680477941092,1.33337675582025,0.00571203714320201,10.8510989577959,7.69208544009906,sig_r,d,e,nc,1,1
10196,clas6,5.77,2.64030188010541,34.9018898133968,5.475,0.9325,0.005392652771510019,4.8536e-05,3.12969811989459,0.542408686290224,1.29161454899057,1.27615767292225,0.00558004963088931,8.51326850173067,7.72436954013516,sig_r,d,e,nc,1,1
10197,clas6,5.77,2.67021933425204,34.6995824212667,5.475,0.9415,0.0009179416052439329,4.0538e-05,3.09978066574796,0.537223685571571,1.29638665580389,1.22003252894318,0.00454747101253192,11.3713059351719,7.67896788198727,sig_r,d,e,nc,1,1
10198,clas6,5.77,2.69957022956159,34.5044889452841,5.475,0.9505,0.00012918991184981068,3.6993e-05,3.07042977043841,0.532136875292618,1.30112064206889,1.16497024934245,0.00405102261585646,9.09117941232125,7.88662719974049,sig_r,d,e,nc,1,1
10199,clas6,5.77,2.83836414183656,33.6245737474737,5.475,0.9955,0.04701367600761185,3.4023e-05,2.93163585816344,0.508082471085518,1.32420759386126,0.904592869914616,0.00332442537611986,10.4255944508127,7.53519677864974,sig_r,d,e,nc,1,1
10200,clas6,5.77,2.96515281422229,32.8769853417328,5.475,1.0405,0.2035962264472664,4.2662e-05,2.80484718577771,0.486108697708442,1.34630900917884,0.666737320518981,0.00375505867947205,13.245276827153,7.72021939899677,sig_r,d,e,nc,1,1
10201,clas6,5.77,3.03609508496327,32.4798592919752,5.475,1.0675,0.3789884435817684,1.6077e-05,2.73390491503673,0.473813676782795,1.35909678534877,0.5336496206089,0.00133438394394785,51.2004727250109,7.75020215214281,sig_r,d,e,nc,1,1
10202,clas6,5.77,3.12528455206008,32.0004369134958,5.475,1.1035,0.7080451713833221,1.2265e-05,2.64471544793992,0.458356230145567,1.37560271203005,0.366330180335297,0.00094519640242267,22.9408887077048,7.59078679168365,sig_r,d,e,nc,1,1
10203,clas6,5.77,3.14668000287487,31.8885545141703,5.475,1.1125,0.7925398208206864,4.9053e-06,2.62331999712513,0.45464817974439,1.37963334646404,0.326192314606741,0.000371328876886492,30.1510610971806,7.606670336167,sig_r,d,e,nc,1,1
10204,clas6,5.77,3.18844891923777,31.6734756387463,5.475,1.1305,0.9307890861562919,6.729e-06,2.58155108076223,0.447409199438862,1.38758133147273,0.24783382750995,0.000491871300485934,28.8675880517165,7.67855550601872,sig_r,d,e,nc,1,1
10205,clas6,5.77,1.4421587820319,48.1100457197387,5.525,0.6805,0.031838800491659075,0.00014721,4.3278412179681,0.750059136562929,1.14544608467847,3.47387412490816,0.0492011622817374,3.08701854493581,8.02798722912846,sig_r,d,e,nc,1,1
10206,clas6,5.77,1.49864982041002,47.1386071601612,5.525,0.6895,6.293555102614475e-06,0.00012828,4.27135017958998,0.740268661974,1.15043601741557,3.3678969369108,0.0405430068620001,3.17290302463361,7.93030869971936,sig_r,d,e,nc,1,1
10207,clas6,5.77,1.55368511263093,46.2467867902236,5.525,0.6985,0.025415067411517653,0.00012295,4.21631488736907,0.730730483079561,1.15548172220537,3.26465072870437,0.036837482990239,3.12956486376576,7.90459536396909,sig_r,d,e,nc,1,1
10208,clas6,5.77,1.60732021367167,45.4247345007606,5.525,0.7075,0.13522652373484512,0.00013912,4.16267978632833,0.721434971634026,1.16057412449133,3.16403127915194,0.0396042455877004,3.55994824611846,7.94565842438183,sig_r,d,e,nc,1,1
10209,clas6,5.77,1.6596078871915,44.6642068529111,5.525,0.7165,0.49462646926294473,0.00013502,4.1103921128085,0.71237298315572,1.16570495028154,3.06593960362875,0.0365966799638806,4.28766108724633,7.93660198489113,sig_r,d,e,nc,1,1
10210,clas6,5.77,1.71059827866672,43.9582462478985,5.525,0.7255,0.9988493615296258,0.00013115,4.05940172133328,0.703535826920845,1.17086665538231,2.97028162922123,0.0339101194421534,4.04773160503241,7.93823865802516,sig_r,d,e,nc,1,1
10211,clas6,5.77,1.76033907579674,43.3009350050725,5.525,0.7345,0.5043517554144018,0.00012306,4.00966092420326,0.694915238163476,1.17605236136765,2.87696789380531,0.0304057718873049,3.73110677718186,7.91825125954819,sig_r,d,e,nc,1,1
10212,clas6,5.77,1.80887565725986,42.6872045195177,5.525,0.7435,0.18541722766340535,0.00012731,3.96112434274014,0.686503352294651,1.18125579758529,2.7859132669805,0.030108061053367,3.64880999135967,7.9326054512607,sig_r,d,e,nc,1,1
10213,clas6,5.77,1.8562512307943,42.1126854922104,5.525,0.7525,0.06738418389994552,0.00011831,3.9137487692057,0.678292680971526,1.18647124857929,2.6970366910299,0.0268209951143521,4.21587355253148,7.91970247654467,sig_r,d,e,nc,1,1
10214,clas6,5.77,1.90250696148747,41.5735891821717,5.525,0.7615,0.019477459010044836,0.00011917,3.86749303851253,0.670276089863524,1.19169350637849,2.61026094024951,0.0259334391513798,3.93177813208022,7.81320802215323,sig_r,d,e,nc,1,1
10215,clas6,5.77,1.94768209107425,41.06661236536,5.525,0.7705,0.0017623407846577893,0.00010425,3.82231790892575,0.662446777976734,1.19691782716109,2.52551239714471,0.0218059455976302,4.24374100719424,7.88306954436451,sig_r,d,e,nc,1,1
10216,clas6,5.77,1.99181404897076,40.5888606058972,5.525,0.7795,0.002230923848424015,0.00011476,3.77818595102924,0.654798258410614,1.20213989185914,2.44272084413085,0.0231006675380506,4.00601254792611,7.8425409550366,sig_r,d,e,nc,1,1
10217,clas6,5.77,2.03493855570413,40.1377858136131,5.525,0.7885,0.01871486683881647,0.00011348,3.73506144429587,0.64732434043256,1.20735577031413,2.36181926949905,0.0220082229588507,4.98598872047938,7.9059746210786,sig_r,d,e,nc,1,1
10218,clas6,5.77,2.07708971933882,39.7111350496696,5.525,0.7975,0.05471296891523033,8.8746e-05,3.69291028066118,0.640019112766236,1.21256188863641,2.28274368652038,0.0166001814671037,5.21285466387218,7.83595880377707,sig_r,d,e,nc,1,1
10219,clas6,5.77,2.11830012544663,39.3069082637951,5.525,0.8065,0.11973736199357868,9.618e-05,3.65169987455337,0.632876927998851,1.21775499945836,2.20543296466212,0.0173694832411274,4.57465169473903,7.89592430858806,sig_r,d,e,nc,1,1
10220,clas6,5.77,2.1586009211192,38.9233231800604,5.525,0.8155,0.23187011729022355,8.4492e-05,3.6113990788808,0.625892388020936,1.22293215480348,2.12982867198038,0.0147458839916858,5.87960990389623,7.7943473938361,sig_r,d,e,nc,1,1
10221,clas6,5.77,2.19802189347812,38.5587859464644,5.525,0.8245,0.4182480481366635,9.8676e-05,3.57197810652188,0.619060330419737,1.22809068132272,2.05587492783505,0.0166575964487202,5.08553244963314,7.88844298512303,sig_r,d,e,nc,1,1
10222,clas6,5.77,2.23659154309863,38.211866464008,5.525,0.8335,0.6905979169904495,0.00011273,3.53340845690137,0.612375815754137,1.23322815767507,1.98351826514697,0.0184228875953992,5.08418344717466,7.90330879091635,sig_r,d,e,nc,1,1
10223,clas6,5.77,2.27433715272725,37.8812775395634,5.525,0.8425,0.9491400984221323,8.8794e-05,3.49566284727275,0.605834115645191,1.23834239385201,1.91270750148368,0.0140595698677289,7.18888663648445,7.85154402324481,sig_r,d,e,nc,1,1
10224,clas6,5.77,2.31128485164146,37.5658571823461,5.525,0.8515,0.9725873683433686,6.4232e-05,3.45871514835853,0.59943070162193,1.2434314122659,1.84339361832061,0.00986155486466297,5.88880931622867,7.7898866608544,sig_r,d,e,nc,1,1
10225,clas6,5.77,2.34745967597061,37.2645534995939,5.525,0.8605,0.7667936534912495,7.6763e-05,3.42254032402939,0.593161234667139,1.24849343044036,1.77552964787914,0.0114359058809732,8.32197803629353,8.01558042285997,sig_r,d,e,nc,1,1
10226,clas6,5.77,2.38288562527051,36.9764117529375,5.525,0.8695,0.5322254305254103,5.8118e-05,3.38711437472949,0.58702155541239,1.2535268451568,1.70907056699252,0.0084073310343144,6.43329089094601,7.90822120513438,sig_r,d,e,nc,1,1
10227,clas6,5.77,2.41758571562061,36.7005632200818,5.525,0.8785,0.35652873183838607,6.6304e-05,3.35241428437939,0.581007674935769,1.25853021792553,1.64397319749573,0.00931979468768795,6.77726833976834,7.86498552123552,sig_r,d,e,nc,1,1
10228,clas6,5.77,2.45158202949037,36.4362155721378,5.525,0.8875,0.23799727745422875,6.0467e-05,3.31841797050963,0.575115766119519,1.263502261663,1.58019611267606,0.00826383272378527,9.07023665801181,8.00370449997519,sig_r,d,e,nc,1,1
10229,clas6,5.77,2.48489576260202,36.1826445292321,5.525,0.8965,0.1587772250014779,7.8948e-05,3.28510423739798,0.569342155528247,1.26844182846786,1.51769954935862,0.0104970198428911,7.45680701221057,8.03592237928763,sig_r,d,e,nc,1,1
10230,clas6,5.77,2.51754726799857,35.9391865988592,5.525,0.9055,0.1049467030191879,7.1154e-05,3.25245273200143,0.563683315771478,1.27334789839897,1.45644532523468,0.00920958510859644,7.09109818140934,7.80715068724176,sig_r,d,e,nc,1,1
10231,clas6,5.77,2.54955609750979,35.7052327351283,5.525,0.9145,0.067701228410742,4.5134e-05,3.22044390249021,0.558135858317193,1.27821956916788,1.39639676107162,0.00568989157337821,10.9626888819958,7.86059290113883,sig_r,d,e,nc,1,1
10232,clas6,5.77,2.5809410407934,35.4802227843093,5.525,0.9235,0.04168618266018588,5.642e-05,3.1890589592066,0.55269652672558,1.28305604666616,1.33751860747158,0.00693148648581855,7.6937256292095,7.73484579936193,sig_r,d,e,nc,1,1
10233,clas6,5.77,2.6117201621155,35.2636406042565,5.525,0.9325,0.023630316967908214,4.0556e-05,3.1582798378845,0.547362190274609,1.2878566362558,1.27977697587131,0.00485809521107637,14.1431600749581,7.91029687345892,sig_r,d,e,nc,1,1
10234,clas6,5.77,2.64191083502146,35.0550097634122,5.525,0.9415,0.011507722816245345,4.127e-05,3.12808916497854,0.54212983795122,1.29262073475737,1.22313927349973,0.00482257266888271,12.1092803489217,7.90477344317906,sig_r,d,e,nc,1,1
10235,clas6,5.77,2.70059307052914,34.6598725541023,5.525,0.9595,0.0004846879811135793,2.4719e-05,3.06940692947086,0.531959606494084,1.30203745941597,1.11305139968734,0.00275268933724706,12.6489744730774,7.65524495327481,sig_r,d,e,nc,1,1
10236,clas6,5.77,2.72911621184585,34.4725797761762,5.525,0.9685,0.0003375966005834709,3.8947e-05,3.04088378815415,0.527016254446126,1.30668927302097,1.05954198657718,0.00423676075383295,8.90877346137058,7.65476159909621,sig_r,d,e,nc,1,1
10237,clas6,5.77,2.75711411884676,34.2916598626433,5.525,0.9775,0.0033712435230276927,3.653e-05,3.01288588115324,0.522163930875778,1.31130295841889,1.00701791304348,0.00388355118058189,9.2846975088968,7.66356419381331,sig_r,d,e,nc,1,1
10238,clas6,5.77,2.8641332522671,33.6254926010852,5.525,1.0135,0.0476433853469629,3.199e-05,2.9058667477329,0.503616420750936,1.32937230721091,0.806250018746915,0.0031146162864103,11.8677711784933,7.94717099093467,sig_r,d,e,nc,1,1
10239,clas6,5.77,2.88971056349409,33.4719516189859,5.525,1.0225,0.0677987743861123,4.2898e-05,2.88028943650591,0.499183611179534,1.33379270477397,0.758266982885086,0.00408963882446733,11.322672385659,7.79686698680591,sig_r,d,e,nc,1,1
10240,clas6,5.77,2.91484154258139,33.3231216237906,5.525,1.0315,0.09233663654970216,3.7764e-05,2.85515845741861,0.494828155531821,1.33817424190618,0.711121266117305,0.00352642823603615,20.9694417964199,7.94089609151573,sig_r,d,e,nc,1,1
10241,clas6,5.77,2.98767033648815,32.9027855783799,5.525,1.0585,0.1976537834112022,2.3699e-05,2.78232966351185,0.482206180851274,1.35108608861142,0.574494448748229,0.00208390238279606,15.6171146461876,7.70327861935103,sig_r,d,e,nc,1,1
10242,clas6,5.77,3.0341932663007,32.6424621443954,5.525,1.0765,0.3000592855059413,1.4277e-05,2.7358067336993,0.474143281403691,1.35950093795568,0.487217432419879,0.00120796425637733,18.2580374028157,7.62345030468586,sig_r,d,e,nc,1,1
10243,clas6,5.77,3.05687614110798,32.5177599243012,5.525,1.0855,0.36223340573382057,1.5476e-05,2.71312385889202,0.470212107260316,1.36365086075635,0.444664359281438,0.00128499598330266,22.9413285086586,8.14099250452313,sig_r,d,e,nc,1,1
10244,clas6,5.77,3.07918597640266,32.3964930509008,5.525,1.0945,0.43168962502979197,6.1478e-06,2.69081402359734,0.466345584678916,1.36776268445449,0.402811108268615,0.000501084770701479,30.1506229870848,7.5770194215817,sig_r,d,e,nc,1,1
10245,clas6,5.77,1.51552841681764,47.0838934953593,5.575,0.6985,4.709668820187352e-05,0.00011779,4.25447158318236,0.737343428627792,1.15271503480267,3.28623269005011,0.0372604115837771,3.18252822820273,7.96154172680194,sig_r,d,e,nc,1,1
10246,clas6,5.77,1.56964890338816,46.2171142712867,5.575,0.7075,0.027712267265544883,0.00010696,4.20035109661184,0.727963794906732,1.15773025719921,3.18470265724382,0.0321126927170079,3.13967838444278,7.94315632011967,sig_r,d,e,nc,1,1
10247,clas6,5.77,1.62240976852355,45.4166980631013,5.575,0.7165,0.13859751811323626,0.0001272,4.14759023147645,0.718819797482921,1.16278886660521,3.08572327424983,0.0363246281656042,3.72940251572327,7.99135220125786,sig_r,d,e,nc,1,1
10248,clas6,5.77,1.67386161150534,44.6749668703384,5.575,0.7255,0.4891481132184668,0.00011463,4.09613838849466,0.709902666983477,1.16788302294096,2.98919961681599,0.0311984960645027,4.4283346418913,7.88563203349908,sig_r,d,e,nc,1,1
10249,clas6,5.77,1.72405255159581,43.9854162669409,5.575,0.7345,0.9999808525815003,0.00011927,4.04594744840419,0.701204063848213,1.17300557177849,2.89504141320626,0.0309942065345829,3.74553533998491,7.94097426008217,sig_r,d,e,nc,1,1
10250,clas6,5.77,1.77302837814004,43.3424952934491,5.575,0.7435,0.5409875625466639,0.00011822,3.99697162185996,0.692716052315417,1.17814998482229,2.80316276260928,0.0293822731377061,4.10505836575875,7.9434951784808,sig_r,d,e,nc,1,1
10251,clas6,5.77,1.82083268989651,42.7414347291614,5.575,0.7525,0.20500402563717957,0.00010637,3.94916731010349,0.684431076274436,1.18331030593898,2.71348187375415,0.025324194732367,4.38751527686378,7.91529566607126,sig_r,d,e,nc,1,1
10252,clas6,5.77,1.86750702448736,42.178111661573,5.575,0.7615,0.0771940633631595,9.2198e-05,3.90249297551264,0.676341936830614,1.18848110217222,2.62592082206172,0.0210566241971977,4.38859845115946,7.85353261459034,sig_r,d,e,nc,1,1
10253,clas6,5.77,1.91309097877628,41.6489416243442,5.575,0.7705,0.024322166972518426,0.00010526,3.85690902122372,0.668441771442586,1.1936574192418,2.5404053238157,0.0230922938502245,4.32167965038951,7.95154854645639,sig_r,d,e,nc,1,1
10254,clas6,5.77,1.95762232090715,41.1507919110502,5.575,0.7795,0.0033748841275109062,0.00012409,3.81237767909285,0.660724034504827,1.19883474108035,2.45686452597819,0.0261832839244037,4.3403175114836,8.01386090740591,sig_r,d,e,nc,1,1
10255,clas6,5.77,2.00113709466978,40.6809113236009,5.575,0.7885,0.0009026483040763324,9.6001e-05,3.76886290533022,0.653182479260004,1.2040089530099,2.37523081039949,0.0195055939237925,4.73911730086145,7.99877084613702,sig_r,d,e,nc,1,1
10256,clas6,5.77,2.0436697167989,40.2368727982039,5.575,0.7975,0.013702738622663246,0.00011201,3.7263302832011,0.645811140936066,1.20917630820268,2.29543961128527,0.0219390311517359,5.18801892688153,7.92795286135166,sig_r,d,e,nc,1,1
10257,clas6,5.77,2.08525306775836,39.8165262113667,5.575,0.8065,0.043964397011429075,9.6777e-05,3.68474693224164,0.638604321012415,1.21433339710856,2.21742924488531,0.0182920657431179,5.59854097564504,7.93721648738853,sig_r,d,e,nc,1,1
10258,clas6,5.77,2.12591857651394,39.4179592999254,5.575,0.8155,0.09896415098040967,0.00010248,3.64408142348606,0.631556572527913,1.21947711956504,2.14114075045984,0.0187105496798187,5.60011709601874,8.05923106947697,sig_r,d,e,nc,1,1
10259,clas6,5.77,2.16569629975394,39.0394650981024,5.575,0.8245,0.19291694930928635,7.8156e-05,3.60430370024606,0.624662686351137,1.22460465933481,2.06651774166161,0.0137965303431736,5.10619786068888,7.80132043605098,sig_r,d,e,nc,1,1
10260,clas6,5.77,2.20461499597735,38.679514646477,5.575,0.8335,0.3486447313783608,8.1483e-05,3.56538500402265,0.617917678340147,1.22971346084265,1.99350626754649,0.0139192681068517,6.33408195574537,8.01246885853491,sig_r,d,e,nc,1,1
10261,clas6,5.77,2.24270219483338,38.3367339942781,5.575,0.8425,0.5867963490908723,9.0966e-05,3.52729780516662,0.611316777325238,1.2348012079065,1.92205468249258,0.0150498514440101,5.48787459050634,7.91449552580085,sig_r,d,e,nc,1,1
10262,clas6,5.77,2.27998426206356,38.0098847200755,5.575,0.8515,0.8648251756540412,9.5242e-05,3.49001573793644,0.604855413853802,1.23986580427832,1.85211352436876,0.0152731635049288,6.8593687658806,7.93336973184099,sig_r,d,e,nc,1,1
10263,clas6,5.77,2.31648646036853,37.6978473528769,5.575,0.8605,0.9999974902138776,9.6517e-05,3.45351353963147,0.598529209641502,1.24490535582874,1.78363540034863,0.0150133813625796,6.64007376938778,7.8590300154377,sig_r,d,e,nc,1,1
10264,clas6,5.77,2.35223300649468,37.39960719751,5.575,0.8695,0.8764781218692556,7.5896e-05,3.41776699350532,0.592333967678566,1.24991815422637,1.71657487981599,0.0114598534484937,7.21553178033098,7.92584589438178,sig_r,d,e,nc,1,1
10265,clas6,5.77,2.38724712481175,37.1142421634993,5.575,0.8785,0.643760046164282,5.9869e-05,3.38275287518825,0.586265662944238,1.25490266197664,1.65088839385316,0.00878101051061837,6.48699660926356,7.81389366784145,sig_r,d,e,nc,1,1
10266,clas6,5.77,2.42155109763056,36.8409122717532,5.575,0.8875,0.44234535904329886,6.1135e-05,3.34844890236944,0.580320433686212,1.25985749869899,1.58653414084507,0.00871561765901518,7.35683323791609,7.96761266050544,sig_r,d,e,nc,1,1
10267,clas6,5.77,2.45516631248982,36.5788505729161,5.575,0.8965,0.29967717683340855,7.839e-05,3.31483368751018,0.574494573225335,1.26478142853236,1.5234719977691,0.0108694020260183,7.71922439086618,8.02870264064294,sig_r,d,e,nc,1,1
10268,clas6,5.77,2.48811330662299,36.3273552587499,5.575,0.9055,0.20292854976467822,5.4324e-05,3.28188669337701,0.568784522249048,1.26967334856965,1.46166343677526,0.00733048664226996,12.0913408438259,7.92504233856122,sig_r,d,e,nc,1,1
