,Elab,Q2,x,*y,*y+,*W2,*nu,exp,*Ep,*value,%sys_c,%sys_u,obs,target,curent,lepton beam,units,*epsilon,*%norm_c
4036,4.056,3.175,0.8335,0.500619019280385,1.3458792592474,1.51408215236953,2.03051074220124,clas6,2.02548925779876,0.040122458234069,7.85936804628394,7.35313751668892,sig_r,p,e,nc,1,0.670390051631272,1
4037,4.056,3.175,0.8425,0.495271160320713,1.35124909694691,1.47338999406528,2.00881982626081,clas6,2.04718017373919,0.0452624507104003,7.35288461538462,7.37019230769231,sig_r,p,e,nc,1,0.675641364777565,1
4038,4.056,3.175,0.8515,0.490036350640283,1.35656081901119,1.43355803405755,1.98758743819699,clas6,2.06841256180301,0.032514501501016,8.7322104713409,13.2523828176002,sig_r,p,e,nc,1,0.680713603426656,1
4039,4.056,3.175,0.8605,0.484911043079838,1.36181452888401,1.3945592818129,1.96679919073182,clas6,2.08920080926818,0.0205452392847348,10.6271425690663,17.0114942528736,sig_r,p,e,nc,1,0.685614669761638,1
4040,4.056,3.175,0.8695,0.479891837343531,1.3670103962048,1.35636786428982,1.94644129226536,clas6,2.10955870773464,0.0175518439527622,10.0967964968887,16.7135284627794,sig_r,p,e,nc,1,0.690352050423355,1
4041,4.056,3.175,0.8785,0.474975472476039,1.37214864984467,1.31895896869664,1.92650051636282,clas6,2.12949948363718,0.0143038919791525,11.5110497237569,13.7182320441989,sig_r,p,e,nc,1,0.694932841141486,1
4042,4.056,3.175,0.8875,0.470158819797409,1.37722957158139,1.28230878873239,1.90696417309829,clas6,2.14903582690171,0.00983891448103513,13.469387755102,14.8626373626374,sig_r,p,e,nc,1,0.69936376980078,1
4043,4.056,3.175,0.8965,0.46543887626347,1.38225349035337,1.24639447406581,1.88782008212463,clas6,2.16817991787537,0.00528141782059366,16.1758398856326,18.31308077198,sig_r,p,e,nc,1,0.703651218042139,1
4044,4.056,3.175,0.9055,0.460812758222198,1.38722077703886,1.21119408282717,1.86905654734924,clas6,2.18694345265076,0.0027869322877161,19.8993110757817,27.8484366719661,sig_r,p,e,nc,1,0.707801241492783,1
4045,4.056,3.175,0.9145,0.456277695538765,1.39213183971155,1.17668653690541,1.85066233310523,clas6,2.20533766689477,0.00100323535113681,16.6078501980555,2.8577601728484,sig_r,p,e,nc,1,0.711819588714302,1
4046,4.056,3.225,0.5905,0.717759644256581,1.17767716564825,3.1163173276884,2.91123311710469,clas6,1.14476688289531,0.132442924965147,3.27956447222502,10.2832946869644,sig_r,p,e,nc,1,0.396087465949975,1
4047,4.056,3.225,0.5995,0.70698427011428,1.18387576519854,3.03432690241868,2.86752819958352,clas6,1.18847180041648,0.119479675435088,3.29079211053686,9.70150827971733,sig_r,p,e,nc,1,0.412217165752629,1
4048,4.056,3.225,0.6085,0.696527641632721,1.19011301953107,2.95476183073131,2.82511611446232,clas6,1.23088388553768,0.12950544757113,3.21086556169429,8.70073664825046,sig_r,p,e,nc,1,0.427629276500991,1
4049,4.056,3.225,0.6175,0.686375821754673,1.19637767241813,2.87751606477733,2.78394033303696,clas6,1.27205966696304,0.125441976694994,3.36609558160505,8.25067628494139,sig_r,p,e,nc,1,0.442360988050613,1
4050,4.056,3.225,0.6265,0.676515674275356,1.2026596562276,2.80248965043895,2.74394757486085,clas6,1.31205242513915,0.11268610381721,3.57156488549618,9.16889312977099,sig_r,p,e,nc,1,0.456447592108572,1
4051,4.056,3.225,0.6355,0.66693480713377,1.20894996993709,2.72958829583005,2.70508757773457,clas6,1.35091242226543,0.0932713675452274,4.09135829581641,7.75008235423301,sig_r,p,e,nc,1,0.469922538253544,1
4052,4.056,3.225,0.6445,0.657621520455409,1.21524057049334,2.65872297595035,2.66731288696714,clas6,1.38868711303286,0.0851143507005945,4.51716614995981,9.8817315420829,sig_r,p,e,nc,1,0.482817498113081,1
4053,4.056,3.225,0.6535,0.64856475888831,1.22152427593331,2.58980957000765,2.63057866205099,clas6,1.42542133794901,0.0834134261251535,4.57386045469818,7.56747676111547,sig_r,p,e,nc,1,0.495162435083958,1
4054,4.056,3.225,0.6625,0.639754067824167,1.22779467888731,2.52276852830189,2.59484249909482,clas6,1.46115750090518,0.0731412758343657,4.89850819271215,10.1345072144779,sig_r,p,e,nc,1,0.506985677505711,1
4055,4.056,3.225,0.6715,0.631179553140001,1.23404606926008,2.45752456589724,2.56006426753585,clas6,1.49593573246415,0.0828687297843786,4.58195364238411,7.50931291390729,sig_r,p,e,nc,1,0.518313993630263,1
4056,4.056,3.225,0.6805,0.622831844134476,1.24027336503708,2.3940063806025,2.52620595980943,clas6,1.52979404019057,0.0841388304830942,4.78473581213307,8.40900195694716,sig_r,p,e,nc,1,0.529172667086464,1
4057,4.056,3.225,0.6895,0.614702059366948,1.24647205029415,2.33214639303843,2.49323155279234,clas6,1.56276844720766,0.0901439037331486,4.84021071115013,8.84986830553117,sig_r,p,e,nc,1,0.539585571829959,1
4058,4.056,3.225,0.6985,0.606781775137453,1.25263811960213,2.27188050680029,2.46110687995751,clas6,1.59489312004249,0.0928547603712765,4.6078753076292,7.5611156685808,sig_r,p,e,nc,1,0.54957524580657,1
4059,4.056,3.225,0.7075,0.599062996372454,1.25876802811591,2.2131478869258,2.42979951328667,clas6,1.62620048671333,0.0761126089421081,4.73963355834137,8.80906460945034,sig_r,p,e,nc,1,0.559162962750596,1
4060,4.056,3.225,0.7165,0.59153812970483,1.2648586467231,2.15589075505932,2.39927865408279,clas6,1.65672134591721,0.0693175941090423,4.94433663568583,9.16658155448882,sig_r,p,e,nc,1,0.568368801695549,1
4061,4.056,3.225,0.7255,0.584199958557562,1.27090722170161,2.10005419986216,2.36951503190947,clas6,1.68648496809053,0.0556708834040569,5.53045186640472,10.2738212180747,sig_r,p,e,nc,1,0.577211713900416,1
4062,4.056,3.225,0.7345,0.577041620059239,1.27691133840019,2.04558600136147,2.34048081096027,clas6,1.71551918903973,0.0553101941272558,5.70473005255614,6.99354992833254,sig_r,p,e,nc,1,0.585709586994875,1
4063,4.056,3.225,0.7435,0.570056583636195,1.28286888851266,1.99243646805649,2.31214950322841,clas6,1.74385049677159,0.0437830043427171,6.66034155597723,6.70413078382718,sig_r,p,e,nc,1,0.593879306226561,1
4064,4.056,3.225,0.7525,0.563238631140878,1.28877804056577,1.94055828571429,2.2844958879074,clas6,1.7715041120926,0.0441645524527547,6.53824600728495,6.50462314373774,sig_r,p,e,nc,1,0.601736812756155,1
4065,4.056,3.225,0.7615,0.556581838389377,1.29463721328422,1.88990637688772,2.25749593650731,clas6,1.79850406349269,0.0477387875907435,6.47871405249278,6.46615597136758,sig_r,p,e,nc,1,0.609297158994916,1
4066,4.056,3.225,0.7705,0.550080557992876,1.30044505153408,1.84043777027904,2.2311267432191,clas6,1.8248732567809,0.0381588522103053,7.28214503351615,7.43296770262035,sig_r,p,e,nc,1,0.616574561016861,1
4067,4.056,3.225,0.7795,0.543729403378462,1.30620040457945,1.7921114791533,2.20536646010304,clas6,1.85063353989696,0.0382422431435141,7.10871810001475,6.57324089098687,sig_r,p,e,nc,1,0.62358244810623,1
4068,4.056,3.225,0.7885,0.537523233904262,1.31190230641645,1.74488838807863,2.18019423671569,clas6,1.87580576328431,0.0372020402362047,7.42747754380798,6.13458989839493,sig_r,p,e,nc,1,0.630333509521935,1
4069,4.056,3.225,0.7975,0.531457140982459,1.31754995797441,1.69873114733542,2.15559016382485,clas6,1.90040983617515,0.0352294446265389,7.85131459655485,6.76639468117256,sig_r,p,e,nc,1,0.636839738575823,1
4070,4.056,3.225,0.8065,0.525526435131446,1.32314271099715,1.65360407439554,2.13153522089314,clas6,1.92446477910686,0.0337274987471053,8.09545733578883,6.11724984653162,sig_r,p,e,nc,1,0.643112474131951,1
4071,4.056,3.225,0.8155,0.51972663388536,1.32868005343716,1.6094730619252,2.10801122703902,clas6,1.94798877296098,0.0332129962510505,8.10917361637604,7.3267626990144,sig_r,p,e,nc,1,0.649162439640701,1
4072,4.056,3.225,0.8245,0.514053450495465,1.33416159621344,1.56630549181322,2.08500079520961,clas6,1.97099920479039,0.0448061078308114,7.07298391508918,7.00514279461648,sig_r,p,e,nc,1,0.654999779825166,1
4073,4.056,3.225,0.8335,0.50850278336354,1.33958706119946,1.52407015476905,2.06248728932252,clas6,1.99351271067748,0.0438496183559297,7.31431060771074,7.5223262905685,sig_r,p,e,nc,1,0.660634095138571,1
4074,4.056,3.225,0.8425,0.503070706152535,1.34495627032182,1.48273717507418,2.04045478415468,clas6,2.01554521584532,0.0314723110106167,8.91156462585034,6.71546879621414,sig_r,p,e,nc,1,0.66607447411097,1
4075,4.056,3.225,0.8515,0.497753458524382,1.3502691356623,1.44227794010569,2.01888802777489,clas6,2.03711197222511,0.0273121806317049,9.52475905616484,11.7912927883018,sig_r,p,e,nc,1,0.671329523701616,1
4076,4.056,3.225,0.8605,0.492547437459048,1.35552565046745,1.40266503428239,1.9977724063339,clas6,2.0582275936661,0.021819398538435,10.2516233766234,16.8831168831169,sig_r,p,e,nc,1,0.676407397770481,1
4077,4.056,3.225,0.8695,0.487449189112721,1.36072588097928,1.36387217711328,1.9770939110412,clas6,2.0789060889588,0.0192745320399855,10.4215246636771,16.0807174887892,sig_r,p,e,nc,1,0.681315823778763,1
4078,4.056,3.225,0.8785,0.48245540117645,1.36586995900951,1.32587416505407,1.95683910717168,clas6,2.09916089282832,0.00882854064966101,15.1864244741874,15.2772466539197,sig_r,p,e,nc,1,0.686062127824062,1
4079,4.056,3.225,0.8875,0.477562895699731,1.37095807518773,1.28864681690141,1.93699510495811,clas6,2.11900489504189,0.0102164706844622,13.4705407586764,14.6731234866828,sig_r,p,e,nc,1,0.690653258111347,1
4080,4.056,3.225,0.8965,0.472768622346359,1.37599047282063,1.2521669224763,1.91754953223683,clas6,2.13845046776317,0.00672535954839723,16.2013181545836,17.6812462552427,sig_r,p,e,nc,1,0.695095806956132,1
4081,4.056,3.225,0.9055,0.468069652052469,1.38096744230566,1.21641219436775,1.89849050872482,clas6,2.15750949127518,0.00412127089421188,16.8451242829828,26.0516252390057,sig_r,p,e,nc,1,0.699396031411443,1
4082,4.056,3.275,0.6085,0.70732651979757,1.18519496514704,2.98693109942481,2.86891636429894,clas6,1.18708363570106,0.127934626285231,3.36009757089135,9.58329098485618,sig_r,p,e,nc,1,0.409898603654083,1
4083,4.056,3.275,0.6175,0.697017307363273,1.19133571117064,2.90848772469636,2.82710219866544,clas6,1.22889780133456,0.126459772745294,3.36611489776047,8.59396299902629,sig_r,p,e,nc,1,0.425092760497026,1
4084,4.056,3.275,0.6265,0.687004289380401,1.19750351399951,2.83229811013567,2.78648939772691,clas6,1.26951060227309,0.105903611168848,3.62873854982894,8.88312548283854,sig_r,p,e,nc,1,0.439626452825738,1
4085,4.056,3.275,0.6355,0.677274881662976,1.20368870113889,2.75826650196695,2.74702692002503,clas6,1.30897307997497,0.107851178146846,3.57901247294093,8.54654159365014,sig_r,p,e,nc,1,0.453533406955043,1
4086,4.056,3.275,0.6445,0.667817202943089,1.20988260979379,2.68630249495733,2.70866657513717,clas6,1.34733342486283,0.0836420608464581,4.22726121104637,8.76361793767418,sig_r,p,e,nc,1,0.46684561825122,1
4087,4.056,3.275,0.6535,0.658620026467974,1.21607748546197,2.6163206641163,2.6713628273541,clas6,1.3846371726459,0.0762675436953578,4.73935535216872,9.71348985276562,sig_r,p,e,nc,1,0.479593409879846,1
4088,4.056,3.275,0.6625,0.649672735542371,1.2222663913556,2.54824022641509,2.63507261535986,clas6,1.42092738464014,0.0698041979343096,5.05751905751906,7.53984753984754,sig_r,p,e,nc,1,0.491805496766809,1
4089,4.056,3.275,0.6715,0.640965282646048,1.22844312739867,2.48198472970961,2.59975518641237,clas6,1.45624481358763,0.0738570063922423,4.93475533249686,7.72020075282309,sig_r,p,e,nc,1,0.503509052864708,1
4090,4.056,3.275,0.6805,0.632488151795475,1.23460215770394,2.41748176634827,2.56537194368245,clas6,1.49062805631755,0.0802216519868329,4.9218836565097,8.1606648199446,sig_r,p,e,nc,1,0.514729780205194,1
4091,4.056,3.275,0.6895,0.624232323853258,1.24073854556996,2.35466270920957,2.53188630554881,clas6,1.52411369445119,0.0891327757016138,4.81800766283525,8.86973180076628,sig_r,p,e,nc,1,0.525491978538263,1
4092,4.056,3.275,0.6985,0.616189244519429,1.24684789515581,2.29346246814603,2.4992635757708,clas6,1.5567364242292,0.0943395711172761,4.93733681462141,7.81462140992167,sig_r,p,e,nc,1,0.535818614622932,1
4093,4.056,3.275,0.7075,0.608350794765825,1.2529262990938,2.23381926501767,2.46747082357019,clas6,1.58852917642981,0.0994494346598218,4.71144674085851,8.48171701112878,sig_r,p,e,nc,1,0.545731390449425,1
4094,4.056,3.275,0.7165,0.600709263498703,1.25897029138899,2.17567442568039,2.43647677275074,clas6,1.61952322724926,0.0734178570706761,5.10949662688116,9.54955889984432,sig_r,p,e,nc,1,0.555250809848831,1
4095,4.056,3.275,0.7255,0.593257322256128,1.26497680503149,2.11897218745693,2.40625169907086,clas6,1.64974830092914,0.0596355975820842,5.35815559117248,11.922081124399,sig_r,p,e,nc,1,0.564396243089002,1
4096,4.056,3.275,0.7345,0.585988001765583,1.27094313381529,2.06365952076242,2.37676733516121,clas6,1.67923266483879,0.0517261300009588,5.69741900054915,7.8940142778693,sig_r,p,e,nc,1,0.573185989170673,1
4097,4.056,3.275,0.7435,0.578894670204198,1.27686689791567,2.00968596368527,2.34799678234823,clas6,1.70800321765177,0.0430585704309034,6.51307397959184,6.75223214285714,sig_r,p,e,nc,1,0.581637335630432,1
4098,4.056,3.275,0.7525,0.571971013019031,1.28274601282919,1.95700346843854,2.31991442880519,clas6,1.73608557119481,0.0422215746343451,6.74166142227816,6.71334172435494,sig_r,p,e,nc,1,0.589766615730993,1
4099,4.056,3.275,0.7615,0.56521101417836,1.28857866132505,1.90556625869994,2.29249587350743,clas6,1.76350412649257,0.0393376109752535,7.15126737530663,8.58217497955846,sig_r,p,e,nc,1,0.59758926297771,1
4100,4.056,3.275,0.7705,0.558608938736951,1.29436326809616,1.85533069695003,2.26571785551707,clas6,1.79028214448293,0.0371590668604398,7.59899328859061,6.83221476510067,sig_r,p,e,nc,1,0.605119862946134,1
4101,4.056,3.275,0.7795,0.552159316609136,1.30009847683324,1.80625516100064,2.23955818816665,clas6,1.81644181183335,0.0324553710759965,7.96907024408422,7.78088317495808,sig_r,p,e,nc,1,0.612372202440948,1
4102,4.056,3.275,0.7885,0.545856927453166,1.30578312947552,1.75829992897907,2.21399569775004,clas6,1.84200430224996,0.0403179988439638,7.45668947445043,6.50458582035231,sig_r,p,e,nc,1,0.619359316033798,1
4103,4.056,3.275,0.7975,0.539696786579086,1.31141624741886,1.71142707210031,2.18901016636477,clas6,1.86698983363523,0.0365266936414451,7.5401904167317,6.50538473544561,sig_r,p,e,nc,1,0.626093530047858,1
4104,4.056,3.275,0.8065,0.53367413180015,1.31699701448558,1.66560035461872,2.16458227858141,clas6,1.89141772141859,0.0375461684441933,7.55608028335301,6.12750885478158,sig_r,p,e,nc,1,0.632586504071821,1
4105,4.056,3.275,0.8155,0.5277844111549,1.32252476148156,1.62078514040466,2.14069357164428,clas6,1.91530642835572,0.040373887436029,7.6922050186866,7.90443139348639,sig_r,p,e,nc,1,0.638849270096437,1
4106,4.056,3.275,0.8245,0.522023271433379,1.32799895218449,1.57694830563978,2.11732638893379,clas6,1.93867361106621,0.0351358572848035,8.3044776119403,7.00298507462686,sig_r,p,e,nc,1,0.644892269373589,1
4107,4.056,3.275,0.8335,0.516386547446696,1.33341917062377,1.53405815716857,2.0944638364438,clas6,1.9615361635562,0.0380056569209387,7.83420663710869,7.76299879081016,sig_r,p,e,nc,1,0.650725387101993,1
4108,4.056,3.275,0.8425,0.510870251984357,1.33878510952709,1.49208435608309,2.07208974204855,clas6,1.98391025795145,0.0336985511720468,8.96958960732212,7.00324771183939,sig_r,p,e,nc,1,0.656357985045447,1
4109,4.056,3.275,0.8515,0.50547056640848,1.34409655982159,1.45099784615385,2.0501886173528,clas6,2.0058113826472,0.035224064281201,8.6068281938326,10.5699339207048,sig_r,p,e,nc,1,0.661798932189718,1
4110,4.056,3.275,0.8605,0.500183831838258,1.34935340108913,1.41077078675189,2.02874562193597,clas6,2.02725437806403,0.0262752132961787,9.4060475161987,16.7044636429086,sig_r,p,e,nc,1,0.667056633542952,1
4111,4.056,3.275,0.8695,0.49500654088191,1.35455559288529,1.37137648993674,2.00774652981703,clas6,2.04825347018297,0.0185269646561486,11.013698630137,17.0909090909091,sig_r,p,e,nc,1,0.672139057182306,1
4112,4.056,3.275,0.8785,0.489935329876859,1.35970316684107,1.3327893614115,1.98717769798054,clas6,2.06882230201946,0.0142751939624506,11.786052382455,14.8374881666141,sig_r,p,e,nc,1,0.677053759646533,1
4113,4.056,3.275,0.8875,0.484966971602052,1.364796219474,1.29498484507042,1.96702603681792,clas6,2.08897396318208,0.00748348611027544,15.3497942386831,14.2621987066432,sig_r,p,e,nc,1,0.681807909770799,1
4114,4.056,3.275,0.8965,0.480098368429248,1.36983490564317,1.25793937088678,1.94727898234903,clas6,2.10872101765097,0.00551945526130135,19.6728971962617,16.9781931464174,sig_r,p,e,nc,1,0.686408311056133,1
4115,4.056,3.275,0.9055,0.47532654588274,1.37481943258858,1.22163030590834,1.92792447010039,clas6,2.12807552989961,0.00399938661354111,18.1445681865938,24.8791762975415,sig_r,p,e,nc,1,0.690861422661835,1
4116,4.056,3.325,0.6175,0.707658792971873,1.18652023235507,2.93945938461538,2.87026406429392,clas6,1.18573593570608,0.128877874189791,3.55738216626782,9.95109770055145,sig_r,p,e,nc,1,0.407599929474382,1
4117,4.056,3.325,0.6265,0.697492904485445,1.19256739386506,2.8621065698324,2.82903122059297,clas6,1.22696877940703,0.110494827085663,3.71362852213916,8.79355951696377,sig_r,p,e,nc,1,0.422581853732731,1
4118,4.056,3.325,0.6355,0.687614956192182,1.19864126662322,2.78694470810386,2.78896626231549,clas6,1.26703373768451,0.10410606302282,3.59768115942029,9.12811594202899,sig_r,p,e,nc,1,0.436922414712641,1
4119,4.056,3.325,0.6445,0.67801288543077,1.20473255297702,2.71388201396431,2.7500202633072,clas6,1.3059797366928,0.0889777245210269,3.98708844415752,8.17172369270497,sig_r,p,e,nc,1,0.450653862360115,1
4120,4.056,3.325,0.6535,0.668675294047638,1.21083291180282,2.64283175822494,2.71214699265722,clas6,1.34385300734278,0.074902080712782,4.45370776656428,10.4080737165423,sig_r,p,e,nc,1,0.463806818762598,1
4121,4.056,3.325,0.6625,0.659591403260576,1.21693486376251,2.5737119245283,2.67530273162489,clas6,1.38069726837511,0.0711127802514431,4.82855040470935,7.83664459161148,sig_r,p,e,nc,1,0.47641033198601,1
4122,4.056,3.325,0.6715,0.650751012152094,1.22303170654119,2.50644489352196,2.63944610528889,clas6,1.41655389471111,0.0722686177967451,5.11708466121657,10.0429541360676,sig_r,p,e,nc,1,0.488491934814192,1
4123,4.056,3.325,0.6805,0.642144459456475,1.2291174389261,2.44095715209405,2.60453792755546,clas6,1.45146207244454,0.0745596216504393,5.11583011583012,8.18018018018018,sig_r,p,e,nc,1,0.500077706647527,1
4124,4.056,3.325,0.6895,0.633762588339567,1.23518669272814,2.37717902538071,2.57054105830528,clas6,1.48545894169472,0.0758953139771657,5.24872603736957,9.06940063091483,sig_r,p,e,nc,1,0.511192337166344,1
4125,4.056,3.325,0.6985,0.625596713901405,1.24123467166983,2.31504442949177,2.5374202715841,clas6,1.5185797284159,0.0862162734198185,5.15394088669951,8.38977832512315,sig_r,p,e,nc,1,0.521859190653586,1
4126,4.056,3.325,0.7075,0.617638593159196,1.24725709646968,2.25449064310954,2.5051421338537,clas6,1.5508578661463,0.0965313785566925,4.88712522045855,7.88271604938272,sig_r,p,e,nc,1,0.532100370109489,1
4127,4.056,3.325,0.7165,0.609880397292577,1.253250155445,2.19545809630147,2.47367489141869,clas6,1.58232510858131,0.0699619559905603,5.62756357670221,9.44333763037619,sig_r,p,e,nc,1,0.541936780486798,1
4128,4.056,3.325,0.7255,0.602314685954695,1.25921046003572,2.13789017505169,2.44298836623224,clas6,1.61301163376776,0.0607468826084574,6.11140031233732,8.68427902134305,sig_r,p,e,nc,1,0.551388190535292,1
4129,4.056,3.325,0.7345,0.594934383471928,1.26513500472167,2.08173304016338,2.41305385936214,clas6,1.64294614063786,0.0501024263402411,6.40115747791654,7.2844958879074,sig_r,p,e,nc,1,0.560473292874966,1
4130,4.056,3.325,0.7435,0.587732756772201,1.27102113086705,2.02693545931405,2.38384406146805,clas6,1.67215593853195,0.0502934090665295,6.08032834945764,7.42597478745236,sig_r,p,e,nc,1,0.569209762023123,1
4131,4.056,3.325,0.7525,0.580703394897185,1.27686649407915,1.97344865116279,2.35533296970298,clas6,1.70066703029702,0.0441152653915179,6.45281189398837,6.76470588235294,sig_r,p,e,nc,1,0.577614310186066,1
4132,4.056,3.325,0.7615,0.573840189967343,1.28266903471547,1.92122614051215,2.32749581050754,clas6,1.72850418949246,0.0378125078933416,7.02554744525547,8.89963503649635,sig_r,p,e,nc,1,0.58570274069457,1
4133,4.056,3.325,0.7705,0.567137319481027,1.28842695121447,1.87022362362103,2.30030896781505,clas6,1.75569103218495,0.0401969191098982,6.97040239441304,10.152976388427,sig_r,p,e,nc,1,0.593489999016836,1
4134,4.056,3.325,0.7795,0.560589229839809,1.29413867596118,1.82039884284798,2.27374991623027,clas6,1.78225008376973,0.0376720562931163,7.2858617131063,8.30753353973168,sig_r,p,e,nc,1,0.600990221325641,1
4135,4.056,3.325,0.7885,0.554190621002069,1.29980285343092,1.77171146987952,2.24779715878439,clas6,1.80820284121561,0.041985080599571,7.2510854918401,6.62674053001946,sig_r,p,e,nc,1,0.608216780630011,1
4136,4.056,3.325,0.7975,0.547936432175713,1.30541832038243,1.7241229968652,2.22243016890469,clas6,1.83356983109531,0.0390886942524266,7.8376268540203,6.59016393442623,sig_r,p,e,nc,1,0.615182330507594,1
4137,4.056,3.325,0.8065,0.541821828468855,1.31098408789603,1.67759663484191,2.19762933626967,clas6,1.85837066373033,0.03174937794346,8.2483660130719,6.44817927170868,sig_r,p,e,nc,1,0.621898846493512,1
4138,4.056,3.325,0.8155,0.535842188424441,1.31649932507502,1.63209721888412,2.17337591624953,clas6,1.88262408375047,0.0389165288082266,7.62736966824645,7.24970379146919,sig_r,p,e,nc,1,0.628377665195975,1
4139,4.056,3.325,0.8245,0.529993092371293,1.3219633442471,1.58759111946634,2.14965198265797,clas6,1.90634801734203,0.0310940636969327,8.76487558600793,7.21420843851424,sig_r,p,e,nc,1,0.634629521219305,1
4140,4.056,3.325,0.8335,0.524270311529852,1.32737558752031,1.54404615956809,2.12644038356508,clas6,1.92955961643492,0.0395576375686128,7.90040005518003,8.32942474824114,sig_r,p,e,nc,1,0.640664581982063,1
4141,4.056,3.325,0.8425,0.51866979781618,1.33273561456272,1.50143153709199,2.10372469994242,clas6,1.95227530005758,0.0305631613150849,9.28012519561815,7.28221178925404,sig_r,p,e,nc,1,0.646492480522429,1
4142,4.056,3.325,0.8515,0.513187674292579,1.33804309148907,1.459717752202,2.0814892069307,clas6,1.9745107930693,0.0299207966061961,9.05157493942541,9.12599515403254,sig_r,p,e,nc,1,0.652122346385259,1
4143,4.056,3.325,0.8605,0.507820226217468,1.34329778074903,1.41887653922138,2.05971883753805,clas6,1.99628116246195,0.0268278919348209,9.42792623259315,16.146029356417,sig_r,p,e,nc,1,0.657562834685939,1
4144,4.056,3.325,0.8695,0.5025638926511,1.34849953192283,1.37888080276021,2.03839914859286,clas6,2.01760085140714,0.0149505099769277,12.5131752305665,17.131093544137,sig_r,p,e,nc,1,0.662822153445543,1
4145,4.056,3.325,0.8785,0.49741525857727,1.35364827333936,1.33970455776892,2.01751628878941,clas6,2.03848371121059,0.0168727496723986,10.6009683850755,15.0412987752777,sig_r,p,e,nc,1,0.667908089290193,1
4146,4.056,3.325,0.8875,0.492371047504373,1.35874400444021,1.30132287323944,1.99705696867774,clas6,2.05894303132226,0.00955763794703367,13.6082474226804,14.13352970054,sig_r,p,e,nc,1,0.672828031605183,1
4147,4.056,3.325,0.8965,0.487428114512138,1.36378678882099,1.26371181929727,1.97700843246123,clas6,2.07899156753877,0.00321917718345393,26.8507972665148,16.4151480637813,sig_r,p,e,nc,1,0.677588995231585,1
4148,4.056,3.325,0.9055,0.482583439713011,1.36877674788762,1.22684841744892,1.95735843147597,clas6,2.09864156852403,0.00413472214498846,17.5909878682842,23.6351819757366,sig_r,p,e,nc,1,0.682197641789747,1
4149,4.056,3.375,0.6355,0.697955030721387,1.19380766639009,2.81562291424076,2.83090560460595,clas6,1.22509439539405,0.10555881082349,3.84204644231963,10.3216192723209,sig_r,p,e,nc,1,0.420095673493343,1
4150,4.056,3.375,0.6445,0.688208567918451,1.19979040004303,2.7414615329713,2.79137395147724,clas6,1.26462604852276,0.0833847553603572,4.22082773046466,8.54026594949948,sig_r,p,e,nc,1,0.434247816302619,1
4151,4.056,3.375,0.6535,0.678730561627302,1.20579055495588,2.66934285233359,2.75293115796034,clas6,1.30306884203966,0.0781672839359279,4.43381906496661,10.2125075895568,sig_r,p,e,nc,1,0.447807765289378,1
4152,4.056,3.375,0.6625,0.66951007097878,1.21180009610802,2.59918362264151,2.71553284788993,clas6,1.34046715211007,0.073948504606159,4.4748928352725,8.23178199632578,sig_r,p,e,nc,1,0.460804844720113,1
4153,4.056,3.375,0.6715,0.660536741658141,1.21781180668764,2.53090505733433,2.67913702416542,clas6,1.37686297583458,0.0756122634147985,4.52060675443618,9.9756725815684,sig_r,p,e,nc,1,0.473266896079602,1
4154,4.056,3.375,0.6805,0.651800767117475,1.22381920870355,2.46443253783982,2.64370391142848,clas6,1.41229608857152,0.065070334925424,5.24355300859599,8.44953836357848,sig_r,p,e,nc,1,0.485220332070575,1
4155,4.056,3.375,0.6895,0.643292852825876,1.22981649176867,2.39969534155185,2.60919581106175,clas6,1.44680418893825,0.0811720574585534,4.97675556643014,8.7448005872278,sig_r,p,e,nc,1,0.49669019362897,1
4156,4.056,3.375,0.6985,0.635004183283381,1.2357984491442,2.33662639083751,2.57557696739739,clas6,1.48042303260261,0.0833426247775387,5.15213909860444,9.22328986501945,sig_r,p,e,nc,1,0.507700208674126,1
4157,4.056,3.375,0.7075,0.626926391552567,1.24176042024356,2.27516202120141,2.54281344413721,clas6,1.51318655586279,0.089553587507556,5.187269750307,7.86123618501842,sig_r,p,e,nc,1,0.518272851573953,1
4158,4.056,3.375,0.7165,0.61905153108645,1.24769823889114,2.21524176692254,2.51087301008664,clas6,1.54512698991336,0.0834279459828629,5.27328470239983,9.42277196320964,sig_r,p,e,nc,1,0.528429402520824,1
4159,4.056,3.375,0.7255,0.611372049653262,1.25360818671427,2.15680816264645,2.47972503339363,clas6,1.57627496660637,0.0595891175383037,5.95693097547062,10.4877353108956,sig_r,p,e,nc,1,0.53819000619185,1
4160,4.056,3.375,0.7345,0.603880765178273,1.25948695111932,2.09980655956433,2.44934038356308,clas6,1.60665961643692,0.056861538421664,6.21882658209601,9.77367738215367,sig_r,p,e,nc,1,0.547573729213294,1
4161,4.056,3.375,0.7435,0.596570843340204,1.2653315873668,2.04418495494284,2.41969134058787,clas6,1.63630865941213,0.0474454857660345,7.13928273561301,7.62468723936614,sig_r,p,e,nc,1,0.556598616068425,1
4162,4.056,3.375,0.7525,0.589435776775338,1.27113948431564,1.98989383388704,2.39075151060077,clas6,1.66524848939923,0.0459599665258371,6.66000998502247,7.05774671326344,sig_r,p,e,nc,1,0.565281743185419,1
4163,4.056,3.375,0.7615,0.582469365756325,1.27690833345549,1.93688602232436,2.36249574750765,clas6,1.69350425249235,0.0375692943036919,7.30208743599842,7.87514769594329,sig_r,p,e,nc,1,0.573639271020792,1
