,exp,I,J,x,Q2,Elab,theta,*y,obs,target,curent,lepton beam,units,value,%ptp,%syst,%stat_u,%dFSR_u,%dFSY_c,%dFSE_c,%dFRC_c,%1dFN1_c,%2dFN1_c,%3dFN1_c,%4dFN1_c,%5dFN1_c,%6dFN1_c,%7dFN1_c,%8dFN1_c,%1dFN2_c,%2dFN2_c,%3dFN2_c,%4dFN2_c,%5dFN2_c,%6dFN2_c,%7dFN2_c,%8dFN2_c,%dFSZ_c,%*norm_c
190,slac,191,2,0.273,6.682,17.027,18.02,0.765064460883748,F2,d,e,NC,1,0.25525,2.0,1.8,1.8,1.0,0.4,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
191,slac,192,2,0.251,6.264,17.027,18.02,0.779761116877551,F2,d,e,NC,1,0.27307,2.1,1.8,1.9,1.0,0.4,0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
192,slac,193,2,0.224,5.718,17.027,18.02,0.798958184276156,F2,d,e,NC,1,0.2802,1.7,1.9,1.4,1.0,0.4,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
193,slac,194,2,0.196,5.138,17.027,18.02,0.81935067345416,F2,d,e,NC,1,0.29499,1.7,2.0,1.4,1.0,0.4,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.9,1.7
194,slac,195,2,0.171,4.594,17.027,18.02,0.838477421924564,F2,d,e,NC,1,0.30598,2.3,2.3,2.1,0.9,0.4,-0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.2,1.7
195,slac,196,2,0.153,4.176,17.027,18.02,0.853174077918368,F2,d,e,NC,1,0.30569,2.9,2.7,2.7,0.9,0.4,-0.3,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.6,1.7
196,slac,197,2,0.134,3.718,17.027,18.02,0.869277112476171,F2,d,e,NC,1,0.3193,3.1,3.2,3.0,0.9,0.4,-0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,3.1,1.7
197,slac,198,2,0.118,3.341,17.027,18.02,0.882532230441874,F2,d,e,NC,1,0.33828,3.6,3.6,3.5,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,3.5,1.7
198,slac,199,2,0.105,3.012,17.027,18.02,0.894099694130776,F2,d,e,NC,1,0.32457,3.2,3.7,3.1,0.9,0.4,-0.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,3.6,1.7
199,slac,200,2,0.086,2.506,17.027,18.02,0.911890382965381,F2,d,e,NC,1,0.30691,8.1,3.3,8.0,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,3.1,1.7
200,slac,201,2,0.464,2.009,4.506,26.015,0.511719734251788,F2,d,e,NC,1,0.16474,1.7,1.0,1.4,1.0,0.5,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
201,slac,202,2,0.388,1.826,4.506,26.015,0.556197229837613,F2,d,e,NC,1,0.20648,1.7,1.0,1.4,1.0,0.4,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
202,slac,203,2,0.324,1.644,4.506,26.015,0.600431678999472,F2,d,e,NC,1,0.24248,1.8,1.0,1.5,1.0,0.4,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
203,slac,204,2,0.268,1.461,4.506,26.015,0.644909174585297,F2,d,e,NC,1,0.2717,1.8,1.1,1.5,1.0,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
204,slac,205,2,0.219,1.278,4.506,26.015,0.689386670171123,F2,d,e,NC,1,0.29112,1.5,1.2,1.1,1.0,0.4,-0.8,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.7,1.7
205,slac,206,2,0.177,1.096,4.506,26.015,0.733621119332981,F2,d,e,NC,1,0.29873,1.8,1.4,1.5,0.9,0.4,-0.9,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
206,slac,207,2,0.139,0.913,4.506,26.015,0.778098614918807,F2,d,e,NC,1,0.29939,2.2,2.0,2.0,0.9,0.4,-1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
207,slac,208,2,0.586,4.08,6.711,26.015,0.552948768319659,F2,d,e,NC,1,0.08777,2.0,1.0,1.7,1.0,0.6,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.5,1.7
208,slac,209,2,0.503,3.74,6.711,26.015,0.590203037626354,F2,d,e,NC,1,0.12484,2.0,1.0,1.7,1.0,0.5,-0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.6,1.7
209,slac,210,2,0.415,3.323,6.711,26.015,0.635894303217212,F2,d,e,NC,1,0.17547,1.6,1.0,1.3,1.0,0.5,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.7,1.7
210,slac,211,2,0.366,3.06,6.711,26.015,0.664711576239744,F2,d,e,NC,1,0.20373,2.1,1.1,1.9,1.0,0.4,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
211,slac,212,2,0.319,2.788,6.711,26.015,0.694514991685101,F2,d,e,NC,1,0.23154,1.6,1.2,1.3,1.0,0.4,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.9,1.7
212,slac,213,2,0.284,2.57,6.711,26.015,0.718401552593511,F2,d,e,NC,1,0.26006,1.9,1.3,1.6,1.0,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
213,slac,214,2,0.256,2.38,6.711,26.015,0.739220114853134,F2,d,e,NC,1,0.27395,1.9,1.4,1.7,0.9,0.4,-0.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.1,1.7
214,slac,215,2,0.233,2.218,6.711,26.015,0.756970678463972,F2,d,e,NC,1,0.28275,2.2,1.5,2.0,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
215,slac,216,2,0.209,2.04,6.711,26.015,0.776474384159829,F2,d,e,NC,1,0.29619,2.1,1.6,1.9,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
216,slac,217,2,0.188,1.878,6.711,26.015,0.794224947770667,F2,d,e,NC,1,0.30564,2.5,1.7,2.3,0.9,0.4,-0.8,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
217,slac,218,2,0.156,1.618,6.711,26.015,0.822713506652257,F2,d,e,NC,1,0.30534,4.0,1.7,3.9,0.9,0.4,-0.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
218,slac,219,2,0.127,1.36,6.711,26.015,0.85098292277322,F2,d,e,NC,1,0.33379,4.6,2.1,4.5,0.9,0.4,-1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
219,slac,220,2,0.711,6.623,8.713,26.015,0.569482373514392,F2,d,e,NC,1,0.03213,2.6,1.4,2.4,1.1,1.0,0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.7,1.7
220,slac,221,2,0.632,6.183,8.713,26.015,0.598083876708363,F2,d,e,NC,1,0.05681,2.0,1.2,1.7,1.0,0.8,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
221,slac,222,2,0.56,5.742,8.713,26.015,0.626750383318683,F2,d,e,NC,1,0.08669,1.9,1.2,1.6,1.0,0.6,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.9,1.7
222,slac,223,2,0.494,5.299,8.713,26.015,0.655546896761704,F2,d,e,NC,1,0.12228,1.8,1.2,1.5,1.0,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.9,1.7
223,slac,224,2,0.434,4.857,8.713,26.015,0.684278406788375,F2,d,e,NC,1,0.15949,1.8,1.3,1.5,1.0,0.5,-0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
224,slac,225,2,0.367,4.315,8.713,26.015,0.719510258450038,F2,d,e,NC,1,0.20483,1.5,1.3,1.1,1.0,0.4,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.1,1.7
225,slac,226,2,0.332,4.011,8.713,26.015,0.739271297020418,F2,d,e,NC,1,0.21237,2.1,1.4,1.9,1.0,0.4,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
226,slac,227,2,0.306,3.777,8.713,26.015,0.754482096446302,F2,d,e,NC,1,0.22922,2.6,1.5,2.4,1.0,0.4,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
227,slac,228,2,0.281,3.535,8.713,26.015,0.770212923202986,F2,d,e,NC,1,0.2298,2.4,1.6,2.2,0.9,0.4,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
228,slac,229,2,0.259,3.319,8.713,26.015,0.784253661134572,F2,d,e,NC,1,0.27865,2.7,1.7,2.5,0.9,0.4,-0.5,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
229,slac,230,2,0.237,3.095,8.713,26.015,0.798814426396957,F2,d,e,NC,1,0.28473,2.4,1.8,2.2,0.9,0.4,-0.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
230,slac,231,2,0.196,2.65,8.713,26.015,0.827740946672677,F2,d,e,NC,1,0.31908,3.3,2.2,3.2,0.9,0.4,-0.7,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
231,slac,232,2,0.158,2.211,8.713,26.015,0.856277446450298,F2,d,e,NC,1,0.3236,4.8,2.3,4.7,0.9,0.4,-0.8,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
232,slac,233,2,0.781,10.849,11.9,26.015,0.621934196482737,F2,d,e,NC,1,0.01408,3.0,2.1,2.7,1.2,1.4,0.7,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
233,slac,234,2,0.714,10.246,11.9,26.015,0.642947532229895,F2,d,e,NC,1,0.02508,3.1,1.8,2.9,1.1,1.0,0.6,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
234,slac,235,2,0.651,9.646,11.9,26.015,0.663856324018111,F2,d,e,NC,1,0.04339,2.5,1.7,2.3,1.0,0.8,0.5,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.3,1.7
235,slac,236,2,0.591,9.043,11.9,26.015,0.684869659765268,F2,d,e,NC,1,0.06557,2.7,1.7,2.5,1.0,0.7,0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
236,slac,237,2,0.535,8.44,11.9,26.015,0.705882995512425,F2,d,e,NC,1,0.08953,1.9,1.6,1.6,1.0,0.6,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.4,1.7
237,slac,238,2,0.483,7.837,11.9,26.015,0.726896331259583,F2,d,e,NC,1,0.12027,1.9,1.7,1.6,1.0,0.5,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.5,1.7
238,slac,239,2,0.433,7.234,11.9,26.015,0.74790966700674,F2,d,e,NC,1,0.15205,2.0,1.7,1.7,1.0,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.5,1.7
239,slac,240,2,0.386,6.631,11.9,26.015,0.768923002753897,F2,d,e,NC,1,0.18068,2.0,1.7,1.8,1.0,0.5,-0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
240,slac,241,2,0.342,6.029,11.9,26.015,0.789901490514741,F2,d,e,NC,1,0.21564,1.9,1.8,1.7,1.0,0.4,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.6,1.7
241,slac,242,2,0.29,5.281,11.9,26.015,0.815967784277384,F2,d,e,NC,1,0.23598,2.1,1.9,1.9,0.9,0.4,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.7,1.7
242,slac,243,2,0.26,4.823,11.9,26.015,0.831928162009056,F2,d,e,NC,1,0.2676,3.1,2.0,3.0,0.9,0.4,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
243,slac,244,2,0.21,4.027,11.9,26.015,0.859667159114755,F2,d,e,NC,1,0.29898,4.7,2.3,4.6,0.9,0.4,-0.6,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
244,slac,245,2,0.872,15.981,15.022,26.015,0.650521835153829,F2,d,e,NC,1,0.00358,7.9,4.0,7.7,1.8,2.5,1.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.9,1.7
245,slac,246,2,0.809,15.22,15.022,26.015,0.667163652527456,F2,d,e,NC,1,0.00684,7.5,2.8,7.4,1.3,1.6,0.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
246,slac,247,2,0.75,14.459,15.022,26.015,0.683805469901083,F2,d,e,NC,1,0.0149,3.9,2.4,3.7,1.2,1.2,0.8,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
247,slac,248,2,0.694,13.698,15.022,26.015,0.70044728727471,F2,d,e,NC,1,0.02643,3.0,2.3,2.8,1.1,1.0,0.7,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
248,slac,249,2,0.64,12.937,15.022,26.015,0.717089104648337,F2,d,e,NC,1,0.04096,2.5,2.2,2.3,1.0,0.8,0.6,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.8,1.7
249,slac,250,2,0.589,12.176,15.022,26.015,0.733730922021965,F2,d,e,NC,1,0.06119,2.5,2.1,2.3,1.0,0.7,0.5,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.9,1.7
250,slac,251,2,0.54,11.415,15.022,26.015,0.750372739395592,F2,d,e,NC,1,0.0845,2.5,2.1,2.3,1.0,0.6,0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.9,1.7
251,slac,252,2,0.493,10.654,15.022,26.015,0.767014556769219,F2,d,e,NC,1,0.10329,2.0,2.1,1.8,1.0,0.5,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.9,1.7
252,slac,253,2,0.448,9.893,15.022,26.015,0.783656374142846,F2,d,e,NC,1,0.13534,2.2,2.1,2.0,1.0,0.5,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.9,1.7
253,slac,254,2,0.405,9.132,15.022,26.015,0.800298191516474,F2,d,e,NC,1,0.16269,2.3,2.1,2.1,1.0,0.5,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.9,1.7
254,slac,255,2,0.364,8.371,15.022,26.015,0.816940008890101,F2,d,e,NC,1,0.19032,2.3,2.1,2.1,1.0,0.4,-0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
255,slac,256,2,0.314,7.407,15.022,26.015,0.838021102120293,F2,d,e,NC,1,0.21906,1.9,2.1,1.6,0.9,0.4,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
256,slac,257,2,0.286,6.849,15.022,26.015,0.850223643637355,F2,d,e,NC,1,0.23546,2.9,2.2,2.7,0.9,0.4,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.0,1.7
257,slac,258,2,0.249,6.088,15.022,26.015,0.866865461010982,F2,d,e,NC,1,0.26225,3.1,2.3,2.9,0.9,0.4,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.1,1.7
258,slac,259,2,0.214,5.327,15.022,26.015,0.883507278384609,F2,d,e,NC,1,0.29214,2.8,2.4,2.6,0.9,0.4,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.2,1.7
259,slac,260,2,0.854,20.078,18.028,26.015,0.695142445570609,F2,d,e,NC,1,0.00389,7.1,4.0,6.9,1.6,2.1,1.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,3.2,1.7
260,slac,261,2,0.799,19.165,18.028,26.015,0.709005128467015,F2,d,e,NC,1,0.00782,5.8,3.2,5.7,1.3,1.5,1.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.5,1.7
261,slac,262,2,0.746,18.252,18.028,26.015,0.722867811363421,F2,d,e,NC,1,0.01462,4.0,2.8,3.8,1.2,1.2,0.9,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
262,slac,263,2,0.669,16.835,18.028,26.015,0.744383059626517,F2,d,e,NC,1,0.02861,2.5,2.6,2.3,1.1,0.9,0.7,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
263,slac,264,2,0.599,15.504,18.028,26.015,0.764592513005614,F2,d,e,NC,1,0.05164,2.8,2.5,2.6,1.0,0.7,0.6,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
264,slac,265,2,0.554,14.591,18.028,26.015,0.77845519590202,F2,d,e,NC,1,0.06913,2.6,2.5,2.4,1.0,0.6,0.4,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
265,slac,266,2,0.51,13.681,18.028,26.015,0.7922723278141,F2,d,e,NC,1,0.09136,2.9,2.4,2.7,1.0,0.6,0.3,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
266,slac,267,2,0.468,12.761,18.028,26.015,0.806241296340599,F2,d,e,NC,1,0.11742,2.6,2.4,2.4,1.0,0.5,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
267,slac,268,2,0.428,11.862,18.028,26.015,0.819891407976819,F2,d,e,NC,1,0.14188,2.5,2.4,2.3,1.0,0.5,0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
268,slac,269,2,0.389,10.96,18.028,26.015,0.833587070597364,F2,d,e,NC,1,0.16544,2.4,2.4,2.2,1.0,0.5,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
269,slac,270,2,0.349,10.021,18.028,26.015,0.847844528691258,F2,d,e,NC,1,0.18324,2.7,2.4,2.5,1.0,0.4,-0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
270,slac,271,2,0.313,9.133,18.028,26.015,0.861327620051617,F2,d,e,NC,1,0.20998,3.1,2.4,2.9,0.9,0.4,-0.3,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
271,slac,272,2,0.278,8.22,18.028,26.015,0.875190302948023,F2,d,e,NC,1,0.24324,3.3,2.4,3.2,0.9,0.4,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
272,slac,273,2,0.243,7.306,18.028,26.015,0.889068169505871,F2,d,e,NC,1,0.25969,5.7,2.5,5.6,0.9,0.4,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,2.3,1.7
273,slac,274,2,0.547,2.772,4.502,34.009,0.600213180421,F2,d,e,NC,1,0.11976,2.0,1.2,1.8,1.0,0.5,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
274,slac,275,2,0.453,2.464,4.502,34.009,0.644633938152,F2,d,e,NC,1,0.16391,2.0,1.3,1.8,1.0,0.5,-0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
275,slac,276,2,0.37,2.156,4.502,34.009,0.689054695883,F2,d,e,NC,1,0.21573,2.8,1.3,2.6,1.0,0.4,-0.8,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
276,slac,277,2,0.298,1.848,4.502,34.009,0.733475453614,F2,d,e,NC,1,0.25601,2.2,1.4,2.0,0.9,0.4,-0.9,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
277,slac,278,2,0.234,1.54,4.502,34.009,0.777896211345,F2,d,e,NC,1,0.29547,2.4,1.5,2.2,0.9,0.4,-1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
278,slac,279,2,0.67,4.471,5.808,34.009,0.612566043342762,F2,d,e,NC,1,0.05279,2.1,1.3,1.8,1.0,0.8,-0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
279,slac,280,2,0.556,3.974,5.808,34.009,0.655633517388534,F2,d,e,NC,1,0.09932,2.0,1.2,1.7,1.0,0.6,-0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.8,1.7
280,slac,281,2,0.457,3.477,5.808,34.009,0.698700991434306,F2,d,e,NC,1,0.15637,1.9,1.3,1.6,1.0,0.5,-0.6,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,0.9,1.7
281,slac,282,2,0.369,2.98,5.808,34.009,0.741768465480078,F2,d,e,NC,1,0.20615,2.1,1.4,1.9,0.9,0.4,-0.7,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.0,1.7
282,slac,283,2,0.29,2.484,5.808,34.009,0.784749284648495,F2,d,e,NC,1,0.25598,2.0,1.6,1.8,0.9,0.4,-0.8,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.2,1.7
283,slac,284,2,0.22,1.987,5.808,34.009,0.827816758694267,F2,d,e,NC,1,0.28439,6.8,1.9,6.7,0.9,0.4,-1.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.5,1.7
284,slac,285,2,0.768,7.443,7.912,34.009,0.652446481796633,F2,d,e,NC,1,0.01945,3.8,1.7,3.6,1.1,1.2,-0.1,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0,1.1,1.7
