,exp,x,Q2,y,sigma_d measured (b/GeV2),Elab,*W2,*nu,*E',*epsilon,obs,target,lepton beam,current,units,%dE,%dE1_c,%dE2_c,%dE3_c,%dE4_c,%dEp,%dEp1_c,%dEp2_c,%dEp3_c,%dEp4_c,%dAC_c,%dRC_c,%dRE_c,R,value,stat_u,total_syst,%*norm_c,*epsilon.1
264,nmc,0.1388,19.88,0.28,1.243e-09,280,124.227509706052,76.3473697793453,203.652630220655,0.948204027634862,f2,d,mu,nc,1,0.9,0.0,0.0,0.0,0.7,-0.2,0.0,0.0,0.0,-0.2,1.4,0.2,0.6,0.089,0.3291,0.0043,0.0058,2.5,0.948204027634862
265,nmc,0.1393,26.62,0.373,6.462e-10,280,165.358192887294,101.864791517747,178.135208482253,0.899900478075138,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,-0.1,0.0,0.0,0.0,-0.1,1.4,0.4,0.8,0.08,0.3328,0.0041,0.0059,2.5,0.899900478075138
266,nmc,0.14,35.22,0.489,3.446e-10,280,217.231272571429,134.099908620164,145.900091379836,0.810067731318651,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.4,0.8,1.0,0.073,0.3419,0.0067,0.0071,2.5,0.810067731318651
267,nmc,0.179,15.07,0.165,1.705e-09,280,69.9997881340782,44.8773689414063,235.122631058594,0.983846769340726,f2,d,mu,nc,1,1.2,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,-0.5,1.3,0.3,0.5,0.085,0.3063,0.0084,0.0058,2.5,0.983846769340726
268,nmc,0.1795,19.99,0.218,8.991e-10,280,92.2547465069638,59.3629544280191,220.637045571981,0.97035402823257,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.8,-0.3,0.0,0.0,0.0,-0.3,1.5,0.2,0.6,0.075,0.2978,0.005,0.0057,2.5,0.97035402823257
269,nmc,0.1791,26.74,0.291,4.814e-10,280,123.44190988498,79.5853229664075,200.414677033593,0.943426167250671,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.7,-0.1,0.0,0.0,0.0,-0.1,1.7,0.2,0.6,0.066,0.3028,0.0045,0.0061,2.5,0.943426167250671
270,nmc,0.1799,35.13,0.378,2.574e-10,280,161.024996862702,104.091232869244,175.908767130756,0.896668404872978,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.9,0.4,0.8,0.06,0.3017,0.0053,0.0067,2.5,0.896668404872978
271,nmc,0.1807,45.74,0.488,1.473e-10,280,208.266573385722,134.928960226931,145.071039773069,0.810899345898867,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,1.2,0.1,0.0,0.0,0.0,0.1,2.1,0.8,1.0,0.055,0.3201,0.0099,0.0081,2.5,0.810899345898867
272,nmc,0.224,15.14,0.133,1.192e-09,280,53.3291297142857,36.028403898873,243.971596101127,0.98979206548288,f2,d,mu,nc,1,1.2,0.0,0.0,0.0,1.0,-0.4,0.0,0.0,0.0,-0.4,1.0,0.3,0.5,0.074,0.2661,0.0083,0.0045,2.5,0.98979206548288
273,nmc,0.2242,19.97,0.175,6.788e-10,280,69.9821009134701,47.4798810839393,232.520118916061,0.981627442490468,f2,d,mu,nc,1,1.0,0.0,0.0,0.0,0.8,-0.2,0.0,0.0,0.0,-0.2,1.3,0.3,0.5,0.064,0.2729,0.0051,0.0047,2.5,0.981627442490468
274,nmc,0.2241,26.76,0.233,3.529e-10,280,93.5308212423026,63.6519068455771,216.348093154423,0.965607986281316,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.7,-0.1,0.0,0.0,0.0,-0.1,1.7,0.2,0.6,0.056,0.2674,0.0043,0.0052,2.5,0.965607986281316
275,nmc,0.2239,35.3,0.306,1.864e-10,280,123.23951349531,84.0403355518712,195.959664448129,0.9365080483233,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.6,0.05,0.2609,0.0047,0.0058,2.5,0.9365080483233
276,nmc,0.2249,46.57,0.401,9.883e-11,280,161.379652803913,110.378362901873,169.621637098127,0.88124844212917,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.1,2.4,0.5,0.8,0.045,0.2614,0.0075,0.0071,2.5,0.88124844212917
277,nmc,0.2646,16.06,0.119,9.405e-10,280,45.5152332668178,32.353619012163,247.646380987837,0.991912321816144,f2,d,mu,nc,1,0.9,0.0,0.0,0.0,0.8,-0.1,0.0,0.0,0.0,-0.1,0.8,0.0,0.1,0.065,0.2782,0.0232,0.0033,2.5,0.991912321816144
278,nmc,0.274,19.99,0.143,4.845e-10,280,53.8460483795621,38.889234743903,241.110765256097,0.988063959910641,f2,d,mu,nc,1,0.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.6,0.056,0.2346,0.0055,0.0031,2.5,0.988063959910641
279,nmc,0.2739,26.76,0.191,2.54e-10,280,71.8197344709748,52.078832873654,227.921167126346,0.977746176220617,f2,d,mu,nc,1,0.7,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.1,1.2,0.2,0.5,0.049,0.2292,0.0045,0.0035,2.5,0.977746176220617
280,nmc,0.2745,35.42,0.251,1.398e-10,280,94.4944523788707,68.7817741891635,211.218225810837,0.959357101773879,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,1.8,0.2,0.6,0.043,0.2328,0.0048,0.0046,2.5,0.959357101773879
281,nmc,0.2744,46.98,0.332,7.511e-11,280,125.109756536443,91.2632796036477,188.736720396352,0.923386501703244,f2,d,mu,nc,1,0.6,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.3,2.4,0.4,0.7,0.038,0.2354,0.0071,0.006,2.5,0.923386501703244
282,nmc,0.2769,59.79,0.413,3.105e-11,280,157.016171193933,115.099321531947,164.900678468053,0.872611184371509,f2,d,mu,nc,1,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,2.9,0.6,1.3,0.035,0.1698,0.0183,0.0057,2.5,0.872611184371509
283,nmc,0.3289,20.73,0.124,3.185e-10,280,43.1781200717543,33.5971620851569,246.402837914843,0.991151150978191,f2,d,mu,nc,1,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.8,1.2,0.2,0.5,0.05,0.1981,0.0058,0.0031,2.5,0.991151150978191
284,nmc,0.344,26.73,0.153,1.567e-10,280,51.853332372093,41.4197699211583,238.580230078842,0.986172433785108,f2,d,mu,nc,1,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.7,1.4,0.2,0.5,0.042,0.1739,0.0032,0.0029,2.5,0.986172433785108
285,nmc,0.3447,35.48,0.202,8.717e-11,280,68.3299281311285,54.8667825858894,225.133217414111,0.97479793035132,f2,d,mu,nc,1,0.2,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.7,1.5,0.1,0.5,0.037,0.1778,0.0032,0.0031,2.5,0.97479793035132
286,nmc,0.3455,46.61,0.262,4.561e-11,280,89.1757774298119,71.9114783741002,208.0885216259,0.95518372302951,f2,d,mu,nc,1,0.3,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.6,1.6,0.2,0.5,0.032,0.1694,0.0039,0.0032,2.5,0.95518372302951
287,nmc,0.3491,61.17,0.338,2.314e-11,280,114.931843427098,93.4019186711611,186.598081328839,0.92004622411711,f2,d,mu,nc,1,0.3,0.0,0.0,0.0,-2.7,0.6,0.0,0.0,0.0,0.6,2.6,0.4,1.2,0.029,0.1592,0.0106,0.0047,2.5,0.92004622411711
288,nmc,0.4334,27.7,0.125,8.355e-11,280,37.0930881162898,34.0688934521801,245.93110654782,0.990951239482268,f2,d,mu,nc,1,-2.7,0.0,0.0,0.0,-1.9,3.8,0.0,0.0,0.0,3.8,2.8,0.2,0.5,0.037,0.1246,0.0035,0.0068,2.5,0.990951239482268
289,nmc,0.4657,35.56,0.15,3.69e-11,280,41.6780144960275,40.7026495181383,239.297350481862,0.986676023372415,f2,d,mu,nc,1,-1.9,0.0,0.0,0.0,-1.3,3.1,0.0,0.0,0.0,3.1,3.3,0.1,0.5,0.031,0.0999,0.0021,0.005,2.5,0.986676023372415
290,nmc,0.4702,46.58,0.194,1.972e-11,280,53.3640719880902,52.8060916780864,227.193908321914,0.976829282694378,f2,d,mu,nc,1,-1.3,0.0,0.0,0.0,-0.8,2.5,0.0,0.0,0.0,2.5,3.6,0.1,0.5,0.027,0.096,0.0024,0.0044,2.5,0.976829282694378
291,nmc,0.4772,62.24,0.254,8.989e-12,280,69.0673377133277,69.5242503802387,210.475749619761,0.958051682965406,f2,d,mu,nc,1,-0.8,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.1,3.7,0.2,1.1,0.023,0.0835,0.0054,0.0037,2.5,0.958051682965406
