,exp,Q2,x,value,stat_u,sys,eff_c,ee_c,phe_c,rdc_c,mom_c,rlt_c,tot,obs,target,curent,lepton beam,units,*%norm_c
166,clas6,0.425,0.2755,0.1854,0.0005723,0.01205,0.0099821,0.0,0.00039004,0.0053328,0.00090047,0.0045925,0.012253,F2,p,e,nc,1,1
167,clas6,0.425,0.2845,0.1772,0.0005757,0.01031,0.0090695,0.0,0.00036459,0.002658,0.0012141,0.0041883,0.010415,F2,p,e,nc,1,1
168,clas6,0.425,0.2935,0.173,0.0005865,0.009782,0.0086514,0.0,0.00034859,0.002595,0.0014651,0.0039126,0.0099577,F2,p,e,nc,1,1
169,clas6,0.425,0.3025,0.1694,0.0006065,0.00938,0.0081695,0.0,0.00033472,0.002541,0.0016984,0.0036755,0.0094712,F2,p,e,nc,1,1
170,clas6,0.425,0.3115,0.1727,0.000635,0.01394,0.0081836,0.0,0.00033502,0.010616,0.002024,0.0036036,0.01403,F2,p,e,nc,1,1
171,clas6,0.425,0.3205,0.1781,0.0006738,0.01019,0.008233,0.0,0.00033962,0.0043651,0.0024375,0.0035819,0.010282,F2,p,e,nc,1,1
172,clas6,0.425,0.3295,0.1864,0.0007141,0.0109,0.0085071,0.0,0.0003498,0.0052578,0.0029861,0.003621,0.011053,F2,p,e,nc,1,1
173,clas6,0.425,0.3385,0.2011,0.0007709,0.01204,0.0091044,0.0,0.00037175,0.0060949,0.0037746,0.0037807,0.012195,F2,p,e,nc,1,1
174,clas6,0.425,0.3475,0.2156,0.0008318,0.01214,0.0095694,0.0,0.00039302,0.0045916,0.0047251,0.0039297,0.012271,F2,p,e,nc,1,1
175,clas6,0.425,0.3565,0.2375,0.0009052,0.01332,0.010389,0.0,0.00042731,0.004379,0.0060116,0.004204,0.013457,F2,p,e,nc,1,1
176,clas6,0.425,0.3655,0.2683,0.001008,0.01632,0.01176,0.0,0.00047688,0.007276,0.0076739,0.0046196,0.016483,F2,p,e,nc,1,1
177,clas6,0.425,0.3745,0.3034,0.001122,0.02037,0.013309,0.0,0.00053313,0.011413,0.0094348,0.0050886,0.020557,F2,p,e,nc,1,1
178,clas6,0.425,0.3835,0.3375,0.001241,0.01972,0.014545,0.0,0.00058678,0.0060885,0.010687,0.0055218,0.019841,F2,p,e,nc,1,1
179,clas6,0.425,0.3925,0.3726,0.001356,0.02074,0.015841,0.0,0.00064136,0.005589,0.010728,0.0059541,0.020812,F2,p,e,nc,1,1
180,clas6,0.425,0.4015,0.3991,0.00146,0.02045,0.016744,0.0,0.00068063,0.0059865,0.0084222,0.0062363,0.020652,F2,p,e,nc,1,1
181,clas6,0.425,0.4105,0.4056,0.001521,0.01883,0.016549,0.0,0.00068571,0.006084,0.0034446,0.0062045,0.019019,F2,p,e,nc,1,1
182,clas6,0.425,0.4195,0.3892,0.001523,0.01759,0.015493,0.0,0.00065269,0.0059423,0.0027141,0.0058349,0.01781,F2,p,e,nc,1,1
183,clas6,0.425,0.4285,0.3512,0.00145,0.01924,0.013378,0.0,0.0005845,0.010346,0.0076699,0.0051647,0.019283,F2,p,e,nc,1,1
184,clas6,0.425,0.4375,0.2996,0.001323,0.01986,0.010932,0.0,0.00049509,0.012561,0.010001,0.0043259,0.019907,F2,p,e,nc,1,1
185,clas6,0.425,0.4465,0.2504,0.001198,0.01902,0.0089548,0.0,0.00041106,0.012919,0.010226,0.0035529,0.019091,F2,p,e,nc,1,1
186,clas6,0.425,0.4555,0.2047,0.001079,0.01804,0.006994,0.0,0.00033397,0.013566,0.0091888,0.0028564,0.018046,F2,p,e,nc,1,1
187,clas6,0.425,0.4645,0.1673,0.0009657,0.01618,0.0056793,0.0,0.00027136,0.012814,0.0078106,0.0022977,0.016211,F2,p,e,nc,1,1
188,clas6,0.425,0.4735,0.1398,0.0008743,0.01254,0.0046211,0.0,0.00022553,0.0094414,0.006605,0.0018911,0.01256,F2,p,e,nc,1,1
189,clas6,0.425,0.4825,0.1153,0.0007883,0.01079,0.0037896,0.0,0.00018504,0.0083678,0.0054542,0.0015372,0.010795,F2,p,e,nc,1,1
190,clas6,0.425,0.4915,0.09549,0.0007118,0.009319,0.0031861,0.0,0.00015252,0.0074276,0.0045218,0.0012554,0.009347,F2,p,e,nc,1,1
191,clas6,0.425,0.5005,0.07831,0.000634,0.008463,0.0025091,0.0,0.00012452,0.0071081,0.0037375,0.0010159,0.0084755,F2,p,e,nc,1,1
192,clas6,0.425,0.5095,0.06627,0.0005771,0.005185,0.0021386,0.0,0.00010493,0.003375,0.0032244,0.00084879,0.0052051,F2,p,e,nc,1,1
193,clas6,0.425,0.5185,0.05667,0.0005219,0.00354,0.001807,0.0,8.9369e-05,0.00085005,0.0028551,0.00071699,0.0035583,F2,p,e,nc,1,1
194,clas6,0.425,0.5275,0.04697,0.0004647,0.003515,0.0014946,0.0,7.3795e-05,0.0019014,0.0024966,0.00058731,0.003526,F2,p,e,nc,1,1
195,clas6,0.425,0.5365,0.03972,0.0004088,0.002941,0.0012493,0.0,6.2186e-05,0.0013148,0.0022778,0.00049106,0.0029534,F2,p,e,nc,1,1
196,clas6,0.425,0.5455,0.03214,0.0003539,0.002498,0.00098519,0.0,5.0151e-05,0.00098956,0.0020411,0.00039304,0.0025046,F2,p,e,nc,1,1
197,clas6,0.425,0.5545,0.02597,0.0003024,0.002381,0.00079681,0.0,4.0399e-05,0.0011884,0.0018843,0.00031426,0.0023871,F2,p,e,nc,1,1
198,clas6,0.425,0.5635,0.02135,0.0002559,0.002135,0.00063149,0.0,3.3114e-05,0.00084787,0.0018397,0.00025575,0.0021373,F2,p,e,nc,1,1
199,clas6,0.425,0.5725,0.0162,0.0002018,0.001886,0.00048496,0.0,2.5058e-05,0.00050936,0.0017439,0.00019218,0.0018904,F2,p,e,nc,1,1
200,clas6,0.425,0.5815,0.01168,0.0001508,0.0003815,0.00035435,0.0,1.8019e-05,0.0001752,0.0,0.0,0.00039571,F2,p,e,nc,1,1
201,clas6,0.425,0.5905,0.007465,9.938e-05,0.0002352,0.00021455,0.0,1.1489e-05,0.00011197,0.0,0.0,0.00024229,F2,p,e,nc,1,1
202,clas6,0.425,0.5995,0.003713,4.946e-05,0.0001169,0.0001049,0.0,5.7009e-06,5.5695e-05,0.0,0.0,0.0001189,F2,p,e,nc,1,1
203,clas6,0.475,0.1405,0.2715,0.001141,0.01539,0.0086603,0.0027177,0.00091134,0.0087556,0.0033061,0.0081339,0.015394,F2,p,e,nc,1,1
204,clas6,0.475,0.1495,0.269,0.001197,0.01325,0.0071056,0.0013937,0.00085472,0.008045,0.0027998,0.0070473,0.013243,F2,p,e,nc,1,1
205,clas6,0.475,0.1585,0.2623,0.00126,0.01052,0.0060917,0.00077093,0.00079705,0.005427,0.0024155,0.0060767,0.010514,F2,p,e,nc,1,1
206,clas6,0.475,0.1675,0.2685,0.001426,0.01063,0.0057019,0.00047055,0.0007863,0.0068215,0.0014941,0.0055561,0.010629,F2,p,e,nc,1,1
207,clas6,0.475,0.1765,0.2858,0.001719,0.01217,0.0054251,0.00030541,0.00081144,0.0082079,0.0047028,0.0053305,0.012169,F2,p,e,nc,1,1
208,clas6,0.475,0.1855,0.342,0.002316,0.01377,0.0060148,0.00021612,0.0009458,0.0086964,0.0065784,0.0057959,0.01377,F2,p,e,nc,1,1
209,clas6,0.475,0.1945,0.367,0.00287,0.01335,0.0059575,0.0,0.00099233,0.010194,0.0023267,0.0056925,0.01335,F2,p,e,nc,1,1
210,clas6,0.475,0.2035,0.3282,0.00314,0.008464,0.0048524,0.0,0.00087035,0.004923,0.0010558,0.0046903,0.0084646,F2,p,e,nc,1,1
211,clas6,0.475,0.2125,0.2994,0.003735,0.00735,0.004185,0.0,0.00078069,0.004491,8.3829e-05,0.0039656,0.0073503,F2,p,e,nc,1,1
212,clas6,0.475,0.2215,0.2895,0.004649,0.007052,0.0037207,0.0,0.00074381,0.0043425,0.0019252,0.0035733,0.0070516,F2,p,e,nc,1,1
213,clas6,0.475,0.2305,0.295,0.005937,0.007906,0.0035208,0.0,0.00074818,0.004425,0.0042843,0.0034099,0.0079066,F2,p,e,nc,1,1
214,clas6,0.475,0.2395,0.2654,0.008881,0.02605,0.022592,0.0,0.00063999,0.003981,0.0070273,0.010121,0.026048,F2,p,e,nc,1,1
215,clas6,0.475,0.2485,0.3435,0.0013,0.03275,0.027055,0.0,0.00081011,0.0051525,0.0084611,0.012303,0.031339,F2,p,e,nc,1,1
216,clas6,0.475,0.2575,0.3297,0.001009,0.02731,0.024304,0.0,0.00075956,0.0049455,0.00023825,0.011133,0.027197,F2,p,e,nc,1,1
217,clas6,0.475,0.2665,0.2724,0.0008002,0.02198,0.019091,0.0,0.0006129,0.0068443,0.0026656,0.0087024,0.022238,F2,p,e,nc,1,1
218,clas6,0.475,0.2755,0.2278,0.0006802,0.01689,0.015135,0.0,0.00050075,0.0034881,0.001206,0.006908,0.017049,F2,p,e,nc,1,1
219,clas6,0.475,0.2845,0.2038,0.0006311,0.01446,0.013017,0.0,0.00043797,0.003057,1.7781e-05,0.0058845,0.014616,F2,p,e,nc,1,1
220,clas6,0.475,0.2935,0.1878,0.0006159,0.01308,0.011669,0.0,0.00039491,0.0034185,0.00063428,0.0051778,0.013237,F2,p,e,nc,1,1
221,clas6,0.475,0.3025,0.1803,0.0006112,0.01261,0.010904,0.0,0.00037136,0.0046121,0.0010209,0.0047594,0.012807,F2,p,e,nc,1,1
222,clas6,0.475,0.3115,0.1718,0.0006093,0.0112,0.010118,0.0,0.00034698,0.002577,0.0012658,0.0043527,0.011388,F2,p,e,nc,1,1
223,clas6,0.475,0.3205,0.1696,0.0006133,0.01072,0.0096133,0.0,0.00033623,0.002544,0.0015037,0.0041337,0.010879,F2,p,e,nc,1,1
224,clas6,0.475,0.3295,0.1693,0.0006227,0.011,0.009411,0.0,0.00032978,0.0040988,0.0017583,0.0039782,0.011153,F2,p,e,nc,1,1
225,clas6,0.475,0.3385,0.1705,0.0006405,0.01276,0.00934,0.0,0.00032663,0.0077274,0.0020593,0.0038703,0.012895,F2,p,e,nc,1,1
226,clas6,0.475,0.3475,0.1744,0.0006628,0.01075,0.0092695,0.0,0.00032888,0.003455,0.0024508,0.0038314,0.010893,F2,p,e,nc,1,1
227,clas6,0.475,0.3565,0.1861,0.000701,0.01193,0.0097918,0.0,0.00034581,0.0050552,0.0030491,0.0039639,0.012107,F2,p,e,nc,1,1
228,clas6,0.475,0.3655,0.1976,0.0007367,0.01253,0.01016,0.0,0.0003621,0.0051508,0.0037755,0.0040874,0.012682,F2,p,e,nc,1,1
229,clas6,0.475,0.3745,0.2129,0.0007856,0.01303,0.010741,0.0,0.00038505,0.0041415,0.0047236,0.0042831,0.013165,F2,p,e,nc,1,1
230,clas6,0.475,0.3835,0.2356,0.0008502,0.01462,0.011788,0.0,0.0004209,0.004679,0.0059998,0.0046166,0.014776,F2,p,e,nc,1,1
231,clas6,0.475,0.3925,0.2605,0.0009191,0.01734,0.012919,0.0,0.00046002,0.007665,0.0074474,0.0049782,0.017496,F2,p,e,nc,1,1
232,clas6,0.475,0.4015,0.2949,0.001017,0.02104,0.014657,0.0,0.00051513,0.010983,0.0091074,0.0055031,0.021189,F2,p,e,nc,1,1
233,clas6,0.475,0.4105,0.3256,0.001102,0.02109,0.016093,0.0,0.00056296,0.0075324,0.01018,0.0059402,0.021329,F2,p,e,nc,1,1
234,clas6,0.475,0.4195,0.3618,0.001206,0.02189,0.017847,0.0,0.00061958,0.005427,0.010238,0.0064599,0.022246,F2,p,e,nc,1,1
235,clas6,0.475,0.4285,0.3809,0.001279,0.02151,0.0183,0.0,0.00064643,0.0057135,0.0078812,0.0066631,0.021782,F2,p,e,nc,1,1
236,clas6,0.475,0.4375,0.387,0.001326,0.02014,0.018219,0.0,0.00065124,0.005805,0.0032278,0.0066386,0.020507,F2,p,e,nc,1,1
237,clas6,0.475,0.4465,0.3687,0.001312,0.01863,0.016813,0.0,0.00061551,0.0055305,0.0025184,0.0062078,0.018935,F2,p,e,nc,1,1
238,clas6,0.475,0.4555,0.3338,0.001259,0.01922,0.014612,0.0,0.00055307,0.009029,0.0071874,0.0055211,0.019429,F2,p,e,nc,1,1
239,clas6,0.475,0.4645,0.2896,0.001167,0.01977,0.012312,0.0,0.00047648,0.011497,0.0095808,0.0047092,0.019949,F2,p,e,nc,1,1
240,clas6,0.475,0.4735,0.2398,0.00106,0.01847,0.0097505,0.0,0.00039195,0.011799,0.0097404,0.0038366,0.018548,F2,p,e,nc,1,1
241,clas6,0.475,0.4825,0.2004,0.0009634,0.01734,0.0080497,0.0,0.00032551,0.012183,0.0089661,0.0031567,0.017427,F2,p,e,nc,1,1
242,clas6,0.475,0.4915,0.1634,0.0008668,0.0151,0.0064179,0.0,0.00026387,0.011148,0.0076046,0.0025356,0.015159,F2,p,e,nc,1,1
243,clas6,0.475,0.5005,0.1356,0.0007908,0.01268,0.0051094,0.0,0.00021779,0.0095095,0.0063779,0.0020744,0.012711,F2,p,e,nc,1,1
244,clas6,0.475,0.5095,0.1099,0.0007121,0.009572,0.004185,0.0,0.0001756,0.0067441,0.0051633,0.0016583,0.0096145,F2,p,e,nc,1,1
245,clas6,0.475,0.5185,0.09296,0.000657,0.009243,0.0035365,0.0,0.00014782,0.0072511,0.0043576,0.0013844,0.0092742,F2,p,e,nc,1,1
246,clas6,0.475,0.5275,0.07803,0.0005952,0.008388,0.002926,0.0,0.00012351,0.0068862,0.0036729,0.0011474,0.0084148,F2,p,e,nc,1,1
247,clas6,0.475,0.5365,0.06359,0.0005326,0.006678,0.0023353,0.0,0.00010022,0.0054074,0.0030407,0.00092371,0.0066935,F2,p,e,nc,1,1
248,clas6,0.475,0.5455,0.05375,0.0004797,0.003464,0.0019591,0.0,8.4366e-05,0.00080625,0.0026526,0.00077164,0.0034824,F2,p,e,nc,1,1
249,clas6,0.475,0.5545,0.04465,0.0004282,0.003051,0.0015661,0.0,6.9815e-05,0.0010646,0.0023193,0.00063381,0.0030613,F2,p,e,nc,1,1
250,clas6,0.475,0.5635,0.03903,0.0003891,0.002683,0.0013528,0.0,6.0805e-05,0.00058545,0.0021842,0.00054802,0.0026922,F2,p,e,nc,1,1
251,clas6,0.475,0.5725,0.0308,0.0003374,0.002646,0.0010474,0.0,4.782e-05,0.0014474,0.001909,0.00042794,0.0026498,F2,p,e,nc,1,1
252,clas6,0.475,0.5815,0.02503,0.0002848,0.002578,0.00085475,0.0,3.8736e-05,0.0016375,0.0017754,0.00034424,0.0025853,F2,p,e,nc,1,1
253,clas6,0.475,0.5905,0.02035,0.0002382,0.0022,0.00067859,0.0,3.1398e-05,0.00117,0.0017203,0.00027713,0.0022061,F2,p,e,nc,1,1
254,clas6,0.475,0.5995,0.01522,0.0001894,0.001848,0.00049508,0.0,2.3416e-05,0.00072908,0.0016173,0.0002053,0.0018533,F2,p,e,nc,1,1
255,clas6,0.475,0.6085,0.01094,0.0001415,0.0003679,0.00033497,0.0,1.6785e-05,0.0001641,0.0,0.0,0.00037338,F2,p,e,nc,1,1
256,clas6,0.475,0.6175,0.006843,9.403e-05,0.0002239,0.0002059,0.0,1.0473e-05,0.00010265,0.0,0.0,0.00023031,F2,p,e,nc,1,1
257,clas6,0.475,0.6265,0.003123,4.382e-05,0.0001013,9.2478e-05,0.0,4.7679e-06,4.6845e-05,0.0,0.0,0.00010377,F2,p,e,nc,1,1
258,clas6,0.525,0.1495,0.2889,0.001181,0.0175,0.012091,0.004315,0.0010167,0.0062218,0.0037378,0.009352,0.017492,F2,p,e,nc,1,1
259,clas6,0.525,0.1585,0.2822,0.001365,0.01466,0.0096256,0.0021657,0.00093713,0.0064737,0.0031728,0.0080523,0.014664,F2,p,e,nc,1,1
260,clas6,0.525,0.1675,0.274,0.001425,0.01212,0.0080772,0.0011837,0.00086776,0.0048898,0.0026565,0.006961,0.012117,F2,p,e,nc,1,1
261,clas6,0.525,0.1765,0.2655,0.001443,0.01131,0.0069147,0.00069104,0.00080831,0.0060311,0.0024005,0.00606,0.011305,F2,p,e,nc,1,1
262,clas6,0.525,0.1855,0.265,0.001476,0.01113,0.0062357,0.00043052,0.00078035,0.0067273,0.0029685,0.0054794,0.011125,F2,p,e,nc,1,1
263,clas6,0.525,0.1945,0.2926,0.001652,0.01333,0.0062812,0.00029348,0.00083745,0.0083909,0.006046,0.0055214,0.01333,F2,p,e,nc,1,1
264,clas6,0.525,0.2035,0.3325,0.001932,0.01312,0.0066264,0.00020499,0.00092861,0.0078586,0.0056967,0.0057646,0.013124,F2,p,e,nc,1,1
265,clas6,0.525,0.2125,0.3337,0.002061,0.01143,0.0060707,0.0,0.0009123,0.0079764,0.00080338,0.0053479,0.011426,F2,p,e,nc,1,1
266,clas6,0.525,0.2215,0.2972,0.002029,0.008161,0.0050465,0.0,0.00079754,0.004458,0.00102,0.0044271,0.0081617,F2,p,e,nc,1,1
267,clas6,0.525,0.2305,0.271,0.002065,0.007069,0.0043219,0.0,0.00071544,0.004065,0.00019808,0.0037712,0.0070693,F2,p,e,nc,1,1
268,clas6,0.525,0.2395,0.2598,0.002171,0.00676,0.0039264,0.0,0.00067603,0.003897,0.0017695,0.003393,0.0067605,F2,p,e,nc,1,1
269,clas6,0.525,0.2485,0.2733,0.002425,0.0077,0.0039325,0.0,0.00070208,0.0040995,0.0039016,0.003364,0.0077008,F2,p,e,nc,1,1
270,clas6,0.525,0.2575,0.3117,0.002909,0.01043,0.0044025,0.0,0.00079162,0.0046755,0.0073306,0.0036301,0.01043,F2,p,e,nc,1,1
271,clas6,0.525,0.2665,0.3502,0.002498,0.02016,0.0047757,0.0,0.00088019,0.0064528,0.0085421,0.0038722,0.012376,F2,p,e,nc,1,1
272,clas6,0.525,0.2755,0.3577,0.002769,0.01586,0.0045997,0.0,0.00089049,0.0053655,0.00014129,0.0037677,0.0080593,F2,p,e,nc,1,1
273,clas6,0.525,0.2845,0.2986,0.002228,0.01689,0.013575,0.0,0.00069908,0.0054348,0.004009,0.0066865,0.017497,F2,p,e,nc,1,1
274,clas6,0.525,0.2935,0.2463,0.001869,0.01308,0.010642,0.0,0.00056883,0.0036945,0.0025357,0.0052634,0.013439,F2,p,e,nc,1,1
275,clas6,0.525,0.3025,0.2212,0.001912,0.01114,0.0092862,0.0,0.00050414,0.0035164,0.00094678,0.0045229,0.011548,F2,p,e,nc,1,1
276,clas6,0.525,0.3115,0.2024,0.001935,0.009696,0.0082233,0.0,0.00045544,0.0031469,0.00044364,0.0039697,0.01006,F2,p,e,nc,1,1
277,clas6,0.525,0.3205,0.1909,0.002019,0.009881,0.0075411,0.0,0.00042433,0.0049665,0.0005609,0.0035998,0.010177,F2,p,e,nc,1,1
278,clas6,0.525,0.3295,0.1783,0.002053,0.008285,0.0067856,0.0,0.00039174,0.0026745,0.00089508,0.0032395,0.0084024,F2,p,e,nc,1,1
279,clas6,0.525,0.3385,0.1744,0.002197,0.007893,0.0064804,0.0,0.00037895,0.002616,0.0011767,0.0030592,0.0081066,F2,p,e,nc,1,1
280,clas6,0.525,0.3475,0.1778,0.002477,0.007804,0.0064308,0.0,0.00038231,0.002667,0.0014925,0.0030169,0.0081413,F2,p,e,nc,1,1
281,clas6,0.525,0.3565,0.1747,0.002565,0.01102,0.0061578,0.0,0.00037194,0.0075516,0.0017718,0.0028722,0.011165,F2,p,e,nc,1,1
282,clas6,0.525,0.3655,0.1748,0.002809,0.009984,0.0059687,0.0,0.00036869,0.0057773,0.0021184,0.0027895,0.010072,F2,p,e,nc,1,1
283,clas6,0.525,0.3745,0.1839,0.003257,0.01014,0.0062864,0.0,0.00038446,0.0054308,0.0026515,0.0028527,0.010338,F2,p,e,nc,1,1
284,clas6,0.525,0.3835,0.1955,0.003686,0.01192,0.006455,0.0,0.00040533,0.007376,0.0033432,0.0029522,0.012065,F2,p,e,nc,1,1
285,clas6,0.525,0.3925,0.2084,0.004158,0.01342,0.0068414,0.0,0.00042868,0.0082629,0.0042053,0.0030679,0.013551,F2,p,e,nc,1,1
286,clas6,0.525,0.4015,0.2149,0.0008544,0.01445,0.01229,0.0,0.00038433,0.0037519,0.0049653,0.0047254,0.014569,F2,p,e,nc,1,1
287,clas6,0.525,0.4105,0.2346,0.0009117,0.01631,0.013356,0.0,0.00041477,0.0055527,0.0061653,0.0050369,0.016516,F2,p,e,nc,1,1
288,clas6,0.525,0.4195,0.2634,0.000992,0.01944,0.014939,0.0,0.00046066,0.0086148,0.0076734,0.005528,0.019673,F2,p,e,nc,1,1
289,clas6,0.525,0.4285,0.293,0.001081,0.02178,0.016576,0.0,0.00050718,0.0094182,0.0090555,0.0060173,0.021953,F2,p,e,nc,1,1
290,clas6,0.525,0.4375,0.3235,0.001163,0.02215,0.018139,0.0,0.00055458,0.0058602,0.0098506,0.0065078,0.022429,F2,p,e,nc,1,1
291,clas6,0.525,0.4465,0.3488,0.001242,0.02274,0.0193,0.0,0.00059251,0.005232,0.0091912,0.0068794,0.023066,F2,p,e,nc,1,1
292,clas6,0.525,0.4555,0.3704,0.001308,0.02268,0.020163,0.0,0.00062375,0.005556,0.0064998,0.0071687,0.023053,F2,p,e,nc,1,1
293,clas6,0.525,0.4645,0.3677,0.001326,0.02122,0.019733,0.0,0.00061417,0.0055155,0.0016143,0.0069892,0.021718,F2,p,e,nc,1,1
294,clas6,0.525,0.4735,0.3456,0.00129,0.01952,0.017761,0.0,0.00057283,0.005184,0.0037328,0.0064565,0.019957,F2,p,e,nc,1,1
295,clas6,0.525,0.4825,0.3076,0.001214,0.01963,0.015087,0.0,0.00050616,0.008826,0.007622,0.0056525,0.019895,F2,p,e,nc,1,1
296,clas6,0.525,0.4915,0.2657,0.001121,0.01955,0.012803,0.0,0.00043421,0.010787,0.0093744,0.0048055,0.019785,F2,p,e,nc,1,1
297,clas6,0.525,0.5005,0.222,0.00101,0.01786,0.010216,0.0,0.00036046,0.010894,0.0092889,0.0039545,0.018031,F2,p,e,nc,1,1
298,clas6,0.525,0.5095,0.1845,0.0009219,0.01619,0.0083025,0.0,0.00029773,0.010748,0.0083444,0.0032387,0.016268,F2,p,e,nc,1,1
299,clas6,0.525,0.5185,0.1499,0.00082,0.01336,0.0064889,0.0,0.0002405,0.0090755,0.006976,0.0025946,0.013414,F2,p,e,nc,1,1
300,clas6,0.525,0.5275,0.1222,0.0007367,0.01079,0.0051933,0.0,0.00019499,0.007311,0.0057111,0.0020868,0.010837,F2,p,e,nc,1,1
301,clas6,0.525,0.5365,0.102,0.0006666,0.009335,0.0041849,0.0,0.00016192,0.0066588,0.0047439,0.0017193,0.0093455,F2,p,e,nc,1,1
302,clas6,0.525,0.5455,0.08578,0.0006059,0.008993,0.0036853,0.0,0.00013552,0.0070913,0.0039742,0.0014279,0.0090395,F2,p,e,nc,1,1
303,clas6,0.525,0.5545,0.07133,0.0005454,0.007432,0.002967,0.0,0.00011217,0.0058636,0.0033185,0.0011731,0.0074554,F2,p,e,nc,1,1
304,clas6,0.525,0.5635,0.0583,0.0004863,0.004528,0.0023545,0.0,9.1292e-05,0.0025571,0.0027605,0.00094767,0.0045398,F2,p,e,nc,1,1
305,clas6,0.525,0.5725,0.04923,0.0004349,0.003258,0.0019655,0.0,7.6774e-05,0.00073845,0.0024152,0.00079127,0.0032975,F2,p,e,nc,1,1
306,clas6,0.525,0.5815,0.04115,0.0003931,0.002829,0.0016421,0.0,6.3927e-05,0.00061725,0.002138,0.00065424,0.0028426,F2,p,e,nc,1,1
307,clas6,0.525,0.5905,0.03419,0.0003471,0.002487,0.0013431,0.0,5.2919e-05,0.00064281,0.0019309,0.00053791,0.0024975,F2,p,e,nc,1,1
308,clas6,0.525,0.5995,0.02885,0.0003037,0.003611,0.0011154,0.0,4.4501e-05,0.002885,0.0018264,0.00044928,0.0036204,F2,p,e,nc,1,1
309,clas6,0.525,0.6085,0.02366,0.0002644,0.002689,0.00093088,0.0,3.6375e-05,0.0017992,0.0017423,0.00036484,0.002697,F2,p,e,nc,1,1
310,clas6,0.525,0.6175,0.01842,0.0002181,0.002182,0.00068788,0.0,2.8232e-05,0.0012258,0.0016528,0.00028133,0.0021881,F2,p,e,nc,1,1
311,clas6,0.525,0.6265,0.01456,0.0001739,0.0005856,0.00056749,0.0,2.2251e-05,0.0002184,0.0,0.0,0.00060848,F2,p,e,nc,1,1
312,clas6,0.525,0.6355,0.009979,0.0001263,0.0003916,0.00036122,0.0,1.5207e-05,0.00014969,0.0,0.0,0.0003913,F2,p,e,nc,1,1
313,clas6,0.525,0.6445,0.005694,7.385e-05,0.0002212,0.00020993,0.0,8.6543e-06,8.541e-05,0.0,0.0,0.0002268,F2,p,e,nc,1,1
314,clas6,0.575,0.1585,0.3016,0.00117,0.02124,0.015485,0.0065737,0.0011111,0.0063692,0.0041144,0.010468,0.021243,F2,p,e,nc,1,1
315,clas6,0.575,0.1675,0.2839,0.001195,0.01674,0.011594,0.0031388,0.00098394,0.0068309,0.0034159,0.0087484,0.016736,F2,p,e,nc,1,1
316,clas6,0.575,0.1765,0.292,0.0008992,0.01549,0.010609,0.0018006,0.00096269,0.0069405,0.0030143,0.0080615,0.015459,F2,p,e,nc,1,1
317,clas6,0.575,0.1855,0.2833,0.0009793,0.01466,0.009152,0.0010427,0.00089579,0.0084554,0.002599,0.0070655,0.014623,F2,p,e,nc,1,1
318,clas6,0.575,0.1945,0.2807,0.001042,0.0125,0.008263,0.00065459,0.00085667,0.0061886,0.0026287,0.0063716,0.01246,F2,p,e,nc,1,1
319,clas6,0.575,0.2035,0.2894,0.001095,0.01301,0.0078234,0.00043118,0.00085677,0.007064,0.0040768,0.0060198,0.012841,F2,p,e,nc,1,1
320,clas6,0.575,0.2125,0.3296,0.001262,0.01535,0.0082304,0.00030302,0.0009504,0.0088432,0.0064694,0.0063214,0.015124,F2,p,e,nc,1,1
321,clas6,0.575,0.2215,0.3618,0.001429,0.01515,0.0084585,0.0002136,0.0010196,0.0093124,0.0046339,0.0064343,0.014907,F2,p,e,nc,1,1
322,clas6,0.575,0.2305,0.342,0.001457,0.01105,0.0073007,0.0,0.0009445,0.0054251,0.00039826,0.005669,0.010767,F2,p,e,nc,1,1
323,clas6,0.575,0.2395,0.3008,0.00143,0.009154,0.0060064,0.0,0.00081601,0.004512,0.0009382,0.004669,0.008932,F2,p,e,nc,1,1
324,clas6,0.575,0.2485,0.274,0.001465,0.007949,0.0051737,0.0,0.00073163,0.00411,0.0004381,0.0040001,0.0077709,F2,p,e,nc,1,1
325,clas6,0.575,0.2575,0.2677,0.001577,0.007766,0.0047857,0.0,0.00070477,0.0040155,0.0020092,0.00369,0.0075615,F2,p,e,nc,1,1
326,clas6,0.575,0.2665,0.2849,0.001806,0.008826,0.0049405,0.0,0.00074063,0.0042735,0.0042225,0.0037216,0.0086544,F2,p,e,nc,1,1
327,clas6,0.575,0.2755,0.3,0.002456,0.01054,0.0050823,0.0,0.00077106,0.0045,0.0071112,0.0037263,0.010542,F2,p,e,nc,1,1
328,clas6,0.575,0.2845,0.333,0.002799,0.01223,0.0054326,0.0,0.00084715,0.0060986,0.0081648,0.0039451,0.012233,F2,p,e,nc,1,1
329,clas6,0.575,0.2935,0.3518,0.003253,0.01926,0.0054195,0.0,0.00088654,0.005277,0.0003607,0.0039862,0.008604,F2,p,e,nc,1,1
330,clas6,0.575,0.3025,0.2974,0.002171,0.01531,0.004323,0.0,0.00074291,0.004461,0.0051132,0.0032318,0.0087022,F2,p,e,nc,1,1
331,clas6,0.575,0.3115,0.2476,0.001924,0.01207,0.0034439,0.0,0.00061348,0.003714,0.0036932,0.0025869,0.006809,F2,p,e,nc,1,1
332,clas6,0.575,0.3205,0.2187,0.00184,0.01016,0.0029,0.0,0.00053778,0.0035952,0.0018201,0.0022017,0.0054574,F2,p,e,nc,1,1
