,exp,Q2,x,value,stat_u,sys_u,obs,target,curent,lepton beam,units,*%norm_c
9737,clas6,4.375,1.0585,0.0050968,0.0005257,0.00040871,F2,d,e,nc,1,1
9738,clas6,4.375,1.0675,0.0038706,0.00044399,0.00030763,F2,d,e,nc,1,1
9739,clas6,4.375,1.0765,0.0032202,0.00039638,0.00025592,F2,d,e,nc,1,1
9740,clas6,4.375,1.0855,0.0028396,0.00052413,0.00022351,F2,d,e,nc,1,1
9741,clas6,4.375,1.0945,0.0030641,0.00039557,0.00024527,F2,d,e,nc,1,1
9742,clas6,4.375,1.1035,0.0022446,0.00032065,0.00017762,F2,d,e,nc,1,1
9743,clas6,4.375,1.1125,0.0016707,0.00026416,0.00013277,F2,d,e,nc,1,1
9744,clas6,4.375,1.1215,0.0013879,0.0002416,0.00010956,F2,d,e,nc,1,1
9745,clas6,4.375,1.1305,0.0013442,0.00023053,0.00010601,F2,d,e,nc,1,1
9746,clas6,4.375,1.1395,0.00051714,0.00052858,4.0879e-05,F2,d,e,nc,1,1
9747,clas6,4.375,1.1485,0.0011852,0.00021638,9.3509e-05,F2,d,e,nc,1,1
9748,clas6,4.375,1.1575,0.0012,0.00022677,9.5711e-05,F2,d,e,nc,1,1
9749,clas6,4.375,1.1665,0.00061875,0.00015469,4.85e-05,F2,d,e,nc,1,1
9750,clas6,4.375,1.1755,0.00080863,0.00018081,6.3823e-05,F2,d,e,nc,1,1
9751,clas6,4.375,1.1845,0.00068039,0.00016502,5.439e-05,F2,d,e,nc,1,1
9752,clas6,4.375,1.1935,0.00077725,0.0001738,6.1136e-05,F2,d,e,nc,1,1
9753,clas6,4.375,1.2025,0.00072959,0.00017197,5.7569e-05,F2,d,e,nc,1,1
9754,clas6,4.375,1.2115,0.00057174,0.0001528,4.5043e-05,F2,d,e,nc,1,1
9755,clas6,4.375,1.2205,0.0004288,0.00012378,3.351e-05,F2,d,e,nc,1,1
9756,clas6,4.375,1.2295,0.00057389,0.00016567,4.5195e-05,F2,d,e,nc,1,1
9757,clas6,4.375,1.2385,0.00023335,9.5265e-05,1.8463e-05,F2,d,e,nc,1,1
9758,clas6,4.375,1.2475,0.00027543,0.0001041,2.1744e-05,F2,d,e,nc,1,1
9759,clas6,4.375,1.2565,0.0002378,0.00010635,1.9117e-05,F2,d,e,nc,1,1
9760,clas6,4.375,1.2655,0.00015151,6.7756e-05,1.1752e-05,F2,d,e,nc,1,1
9761,clas6,4.375,1.2835,0.00024481,9.2529e-05,1.9271e-05,F2,d,e,nc,1,1
9762,clas6,4.375,1.2925,0.0001838,9.19e-05,1.4735e-05,F2,d,e,nc,1,1
9763,clas6,4.375,1.3015,0.00011507,5.7536e-05,9.003e-06,F2,d,e,nc,1,1
9764,clas6,4.425,0.5095,0.12619,0.0015891,0.010695,F2,d,e,nc,1,1
9765,clas6,4.425,0.5185,0.116,0.0015163,0.0096414,F2,d,e,nc,1,1
9766,clas6,4.425,0.5275,0.11028,0.0016237,0.0090539,F2,d,e,nc,1,1
9767,clas6,4.425,0.5365,0.10658,0.0014844,0.0086898,F2,d,e,nc,1,1
9768,clas6,4.425,0.5455,0.10315,0.0014289,0.0083906,F2,d,e,nc,1,1
9769,clas6,4.425,0.5545,0.096965,0.0014747,0.0078611,F2,d,e,nc,1,1
9770,clas6,4.425,0.5635,0.09354,0.0013681,0.007569,F2,d,e,nc,1,1
9771,clas6,4.425,0.5725,0.089082,0.0014531,0.0072078,F2,d,e,nc,1,1
9772,clas6,4.425,0.5815,0.086953,0.0013759,0.0070353,F2,d,e,nc,1,1
9773,clas6,4.425,0.5905,0.082245,0.0013565,0.0066396,F2,d,e,nc,1,1
9774,clas6,4.425,0.5995,0.07841,0.0012942,0.006324,F2,d,e,nc,1,1
9775,clas6,4.425,0.6085,0.072221,0.0013169,0.0058239,F2,d,e,nc,1,1
9776,clas6,4.425,0.6175,0.069537,0.0012109,0.0056039,F2,d,e,nc,1,1
9777,clas6,4.425,0.6265,0.064869,0.0012132,0.0052199,F2,d,e,nc,1,1
9778,clas6,4.425,0.6355,0.065171,0.0012419,0.0052449,F2,d,e,nc,1,1
9779,clas6,4.425,0.6445,0.061005,0.0012999,0.0049094,F2,d,e,nc,1,1
9780,clas6,4.425,0.6535,0.059659,0.0011838,0.0047978,F2,d,e,nc,1,1
9781,clas6,4.425,0.6625,0.058488,0.0012816,0.0046985,F2,d,e,nc,1,1
9782,clas6,4.425,0.6715,0.052503,0.0013882,0.0042238,F2,d,e,nc,1,1
9783,clas6,4.425,0.6805,0.052318,0.0012631,0.0042104,F2,d,e,nc,1,1
9784,clas6,4.425,0.6895,0.049136,0.0012672,0.0039495,F2,d,e,nc,1,1
9785,clas6,4.425,0.6985,0.047675,0.0012126,0.0038388,F2,d,e,nc,1,1
9786,clas6,4.425,0.7075,0.041942,0.0013091,0.0033726,F2,d,e,nc,1,1
9787,clas6,4.425,0.7165,0.042278,0.0011805,0.0034124,F2,d,e,nc,1,1
9788,clas6,4.425,0.7255,0.037772,0.0011064,0.0030424,F2,d,e,nc,1,1
9789,clas6,4.425,0.7345,0.037604,0.0010885,0.0030271,F2,d,e,nc,1,1
9790,clas6,4.425,0.7435,0.032711,0.0011423,0.0026332,F2,d,e,nc,1,1
9791,clas6,4.425,0.7525,0.03435,0.0010918,0.0027678,F2,d,e,nc,1,1
9792,clas6,4.425,0.7615,0.029353,0.0011525,0.0023622,F2,d,e,nc,1,1
9793,clas6,4.425,0.7705,0.025688,0.0012338,0.0020702,F2,d,e,nc,1,1
9794,clas6,4.425,0.7795,0.025463,0.0010677,0.0020529,F2,d,e,nc,1,1
9795,clas6,4.425,0.7885,0.021517,0.0011606,0.001734,F2,d,e,nc,1,1
9796,clas6,4.425,0.7975,0.022763,0.00089352,0.0018359,F2,d,e,nc,1,1
9797,clas6,4.425,0.8065,0.022299,0.00093175,0.0017966,F2,d,e,nc,1,1
9798,clas6,4.425,0.8155,0.020082,0.00089465,0.0016175,F2,d,e,nc,1,1
9799,clas6,4.425,0.8245,0.020114,0.00090315,0.0016204,F2,d,e,nc,1,1
9800,clas6,4.425,0.8335,0.017256,0.00090534,0.0013889,F2,d,e,nc,1,1
9801,clas6,4.425,0.8425,0.015702,0.00081765,0.0012626,F2,d,e,nc,1,1
9802,clas6,4.425,0.8515,0.015348,0.00084502,0.0012364,F2,d,e,nc,1,1
9803,clas6,4.425,0.8605,0.015042,0.00080372,0.0012095,F2,d,e,nc,1,1
9804,clas6,4.425,0.8695,0.016058,0.00080684,0.0013002,F2,d,e,nc,1,1
9805,clas6,4.425,0.8785,0.014837,0.00078086,0.0011997,F2,d,e,nc,1,1
9806,clas6,4.425,0.8875,0.013702,0.00068425,0.0011081,F2,d,e,nc,1,1
9807,clas6,4.425,0.8965,0.011506,0.00069625,0.00092475,F2,d,e,nc,1,1
9808,clas6,4.425,0.9055,0.01151,0.00068572,0.000925,F2,d,e,nc,1,1
9809,clas6,4.425,0.9145,0.0085728,0.0005096,0.00068683,F2,d,e,nc,1,1
9810,clas6,4.425,0.9235,0.0093678,0.00059008,0.00074876,F2,d,e,nc,1,1
9811,clas6,4.425,0.9325,0.0075835,0.00045565,0.00060543,F2,d,e,nc,1,1
9812,clas6,4.425,0.9415,0.0066599,0.00045623,0.0005304,F2,d,e,nc,1,1
9813,clas6,4.425,0.9505,0.0069642,0.00049607,0.00055441,F2,d,e,nc,1,1
9814,clas6,4.425,0.9595,0.0088327,0.00051957,0.00070564,F2,d,e,nc,1,1
9815,clas6,4.425,0.9685,0.0098132,0.00061333,0.0007858,F2,d,e,nc,1,1
9816,clas6,4.425,0.9775,0.0097764,0.00077996,0.00078771,F2,d,e,nc,1,1
9817,clas6,4.425,0.9865,0.010192,0.00069673,0.00081995,F2,d,e,nc,1,1
9818,clas6,4.425,0.9955,0.011149,0.0007639,0.00090143,F2,d,e,nc,1,1
9819,clas6,4.425,1.0045,0.0095106,0.00071486,0.0007699,F2,d,e,nc,1,1
9820,clas6,4.425,1.0135,0.0091637,0.0010639,0.000746,F2,d,e,nc,1,1
9821,clas6,4.425,1.0225,0.0077035,0.00065576,0.00062381,F2,d,e,nc,1,1
9822,clas6,4.425,1.0315,0.0079232,0.00065129,0.00063789,F2,d,e,nc,1,1
9823,clas6,4.425,1.0405,0.0071164,0.00060144,0.00057022,F2,d,e,nc,1,1
9824,clas6,4.425,1.0495,0.0053283,0.00089264,0.00042756,F2,d,e,nc,1,1
9825,clas6,4.425,1.0585,0.0047898,0.00048633,0.00038446,F2,d,e,nc,1,1
9826,clas6,4.425,1.0675,0.0044915,0.000496,0.00036197,F2,d,e,nc,1,1
9827,clas6,4.425,1.0765,0.0028322,0.00038542,0.00022724,F2,d,e,nc,1,1
9828,clas6,4.425,1.0855,0.0029083,0.00038864,0.00023423,F2,d,e,nc,1,1
9829,clas6,4.425,1.0945,0.0021173,0.00031919,0.00016862,F2,d,e,nc,1,1
9830,clas6,4.425,1.1035,0.0024229,0.00035341,0.00019403,F2,d,e,nc,1,1
9831,clas6,4.425,1.1215,0.0010479,0.00049271,8.3726e-05,F2,d,e,nc,1,1
9832,clas6,4.425,1.1305,0.0011836,0.00023672,9.3822e-05,F2,d,e,nc,1,1
9833,clas6,4.425,1.1395,0.0012232,0.0002354,9.8964e-05,F2,d,e,nc,1,1
9834,clas6,4.425,1.1485,0.0011631,0.00022811,9.2759e-05,F2,d,e,nc,1,1
9835,clas6,4.425,1.1575,0.001077,0.0002,8.5164e-05,F2,d,e,nc,1,1
9836,clas6,4.425,1.1665,0.00088513,0.00019315,7.0415e-05,F2,d,e,nc,1,1
9837,clas6,4.425,1.1755,0.00074273,0.00018014,5.9864e-05,F2,d,e,nc,1,1
9838,clas6,4.425,1.1845,0.00045352,0.00013674,3.6292e-05,F2,d,e,nc,1,1
9839,clas6,4.425,1.1935,0.0003998,0.00012055,3.1893e-05,F2,d,e,nc,1,1
9840,clas6,4.425,1.2025,7.9988e-05,0.0003455,6.3566e-06,F2,d,e,nc,1,1
9841,clas6,4.425,1.2115,0.00044571,0.00013439,3.5348e-05,F2,d,e,nc,1,1
9842,clas6,4.425,1.2205,0.00043465,0.00013105,3.4675e-05,F2,d,e,nc,1,1
9843,clas6,4.425,1.2385,8.6282e-05,6.101e-05,6.9363e-06,F2,d,e,nc,1,1
9844,clas6,4.425,1.2475,0.00029395,0.00012001,2.3697e-05,F2,d,e,nc,1,1
9845,clas6,4.425,1.2565,0.00027326,0.00011156,2.1833e-05,F2,d,e,nc,1,1
9846,clas6,4.425,1.2655,0.00021626,8.829e-05,1.7221e-05,F2,d,e,nc,1,1
9847,clas6,4.425,1.2745,0.00021468,8.1142e-05,1.6816e-05,F2,d,e,nc,1,1
9848,clas6,4.425,1.2835,0.00021569,8.8055e-05,1.7036e-05,F2,d,e,nc,1,1
9849,clas6,4.425,1.2925,0.0001691,7.5623e-05,1.344e-05,F2,d,e,nc,1,1
9850,clas6,4.475,0.5185,0.12161,0.001623,0.010323,F2,d,e,nc,1,1
9851,clas6,4.475,0.5275,0.11045,0.0015783,0.0092251,F2,d,e,nc,1,1
9852,clas6,4.475,0.5365,0.10632,0.001597,0.0087996,F2,d,e,nc,1,1
9853,clas6,4.475,0.5455,0.10097,0.0015075,0.0083046,F2,d,e,nc,1,1
9854,clas6,4.475,0.5545,0.096961,0.0015068,0.0079542,F2,d,e,nc,1,1
9855,clas6,4.475,0.5635,0.096933,0.0014389,0.0079422,F2,d,e,nc,1,1
9856,clas6,4.475,0.5725,0.089167,0.0014886,0.0072781,F2,d,e,nc,1,1
9857,clas6,4.475,0.5815,0.084619,0.0014433,0.0069129,F2,d,e,nc,1,1
9858,clas6,4.475,0.5905,0.085557,0.0014181,0.0069858,F2,d,e,nc,1,1
9859,clas6,4.475,0.5995,0.080403,0.0013738,0.0065551,F2,d,e,nc,1,1
9860,clas6,4.475,0.6085,0.072849,0.0013133,0.0059303,F2,d,e,nc,1,1
9861,clas6,4.475,0.6175,0.068225,0.0012273,0.0055494,F2,d,e,nc,1,1
9862,clas6,4.475,0.6265,0.065168,0.001262,0.0052994,F2,d,e,nc,1,1
9863,clas6,4.475,0.6355,0.063329,0.0012365,0.0051505,F2,d,e,nc,1,1
9864,clas6,4.475,0.6445,0.061226,0.0012286,0.0049779,F2,d,e,nc,1,1
9865,clas6,4.475,0.6535,0.058598,0.0012462,0.0047641,F2,d,e,nc,1,1
9866,clas6,4.475,0.6625,0.055817,0.0012237,0.0045388,F2,d,e,nc,1,1
9867,clas6,4.475,0.6715,0.055119,0.0012991,0.0044752,F2,d,e,nc,1,1
9868,clas6,4.475,0.6805,0.052512,0.0012691,0.0042655,F2,d,e,nc,1,1
9869,clas6,4.475,0.6895,0.049126,0.0011832,0.0039894,F2,d,e,nc,1,1
9870,clas6,4.475,0.6985,0.046023,0.0012445,0.0037348,F2,d,e,nc,1,1
9871,clas6,4.475,0.7075,0.043484,0.0010862,0.0035301,F2,d,e,nc,1,1
9872,clas6,4.475,0.7165,0.041888,0.001168,0.0034035,F2,d,e,nc,1,1
9873,clas6,4.475,0.7255,0.036307,0.0013517,0.0029527,F2,d,e,nc,1,1
9874,clas6,4.475,0.7345,0.035637,0.0011398,0.0029021,F2,d,e,nc,1,1
9875,clas6,4.475,0.7435,0.035954,0.001094,0.0029227,F2,d,e,nc,1,1
9876,clas6,4.475,0.7525,0.03132,0.001236,0.0025499,F2,d,e,nc,1,1
9877,clas6,4.475,0.7615,0.03302,0.0011817,0.0026915,F2,d,e,nc,1,1
9878,clas6,4.475,0.7705,0.028154,0.0013055,0.002292,F2,d,e,nc,1,1
9879,clas6,4.475,0.7795,0.025129,0.00098958,0.0020443,F2,d,e,nc,1,1
9880,clas6,4.475,0.7885,0.023489,0.00099897,0.00191,F2,d,e,nc,1,1
9881,clas6,4.475,0.7975,0.022965,0.0010143,0.0018701,F2,d,e,nc,1,1
9882,clas6,4.475,0.8065,0.01932,0.00088519,0.0015728,F2,d,e,nc,1,1
9883,clas6,4.475,0.8155,0.018868,0.00088382,0.001535,F2,d,e,nc,1,1
9884,clas6,4.475,0.8245,0.018217,0.00086745,0.001479,F2,d,e,nc,1,1
9885,clas6,4.475,0.8335,0.017908,0.0009277,0.001454,F2,d,e,nc,1,1
9886,clas6,4.475,0.8425,0.01677,0.00098902,0.0013627,F2,d,e,nc,1,1
9887,clas6,4.475,0.8515,0.015251,0.0008205,0.0012362,F2,d,e,nc,1,1
9888,clas6,4.475,0.8605,0.015233,0.00073893,0.0012398,F2,d,e,nc,1,1
9889,clas6,4.475,0.8695,0.014012,0.00076032,0.0011421,F2,d,e,nc,1,1
9890,clas6,4.475,0.8785,0.014402,0.00086147,0.0011734,F2,d,e,nc,1,1
9891,clas6,4.475,0.8875,0.01244,0.00080332,0.0010144,F2,d,e,nc,1,1
9892,clas6,4.475,0.8965,0.011596,0.00070921,0.0009425,F2,d,e,nc,1,1
9893,clas6,4.475,0.9055,0.011128,0.00061539,0.00090318,F2,d,e,nc,1,1
9894,clas6,4.475,0.9145,0.0098562,0.00062085,0.0007976,F2,d,e,nc,1,1
9895,clas6,4.475,0.9235,0.0078845,0.00062885,0.00063589,F2,d,e,nc,1,1
9896,clas6,4.475,0.9325,0.0082174,0.00061368,0.000663,F2,d,e,nc,1,1
9897,clas6,4.475,0.9415,0.0060173,0.00038057,0.00048395,F2,d,e,nc,1,1
9898,clas6,4.475,0.9505,0.007241,0.00049604,0.00058259,F2,d,e,nc,1,1
9899,clas6,4.475,0.9595,0.0076477,0.00047892,0.00061653,F2,d,e,nc,1,1
9900,clas6,4.475,0.9685,0.0091621,0.0005525,0.00074245,F2,d,e,nc,1,1
9901,clas6,4.475,0.9775,0.0092475,0.0006716,0.00074813,F2,d,e,nc,1,1
9902,clas6,4.475,0.9865,0.01059,0.00086085,0.00086245,F2,d,e,nc,1,1
9903,clas6,4.475,0.9955,0.0099939,0.00082166,0.00081527,F2,d,e,nc,1,1
9904,clas6,4.475,1.0045,0.0094627,0.00069198,0.00077048,F2,d,e,nc,1,1
9905,clas6,4.475,1.0135,0.0097901,0.00075532,0.00080386,F2,d,e,nc,1,1
9906,clas6,4.475,1.0225,0.0085416,0.0007045,0.00069605,F2,d,e,nc,1,1
9907,clas6,4.475,1.0315,0.0066995,0.00081612,0.00054706,F2,d,e,nc,1,1
9908,clas6,4.475,1.0405,0.0060537,0.0005772,0.0004931,F2,d,e,nc,1,1
9909,clas6,4.475,1.0495,0.005026,0.00076655,0.00040862,F2,d,e,nc,1,1
9910,clas6,4.475,1.0585,0.0041812,0.00068649,0.00033836,F2,d,e,nc,1,1
9911,clas6,4.475,1.0675,0.002652,0.00076063,0.00021457,F2,d,e,nc,1,1
9912,clas6,4.475,1.0765,0.003084,0.00062917,0.00024945,F2,d,e,nc,1,1
9913,clas6,4.475,1.0855,0.0025453,0.00057461,0.00020598,F2,d,e,nc,1,1
9914,clas6,4.475,1.0945,0.0023762,0.00033274,0.0001916,F2,d,e,nc,1,1
9915,clas6,4.475,1.1035,0.00086833,0.00048886,6.9891e-05,F2,d,e,nc,1,1
9916,clas6,4.475,1.1125,0.0013616,0.00024859,0.00010928,F2,d,e,nc,1,1
9917,clas6,4.475,1.1215,0.0013856,0.00027175,0.00011139,F2,d,e,nc,1,1
9918,clas6,4.475,1.1305,0.00097473,0.00052262,7.8921e-05,F2,d,e,nc,1,1
9919,clas6,4.475,1.1395,0.0015334,0.00028979,0.0001245,F2,d,e,nc,1,1
9920,clas6,4.475,1.1485,0.00058926,0.00044653,4.7004e-05,F2,d,e,nc,1,1
9921,clas6,4.475,1.1575,0.0010674,0.00023292,8.7035e-05,F2,d,e,nc,1,1
9922,clas6,4.475,1.1665,0.00091003,0.00020878,7.355e-05,F2,d,e,nc,1,1
9923,clas6,4.475,1.1755,0.00047371,0.0001498,3.8139e-05,F2,d,e,nc,1,1
9924,clas6,4.475,1.1845,0.00069488,0.00016378,5.5692e-05,F2,d,e,nc,1,1
9925,clas6,4.475,1.1935,0.00067012,0.0001791,5.4399e-05,F2,d,e,nc,1,1
9926,clas6,4.475,1.2025,0.0003727,0.00011786,2.9848e-05,F2,d,e,nc,1,1
9927,clas6,4.475,1.2115,0.00032676,0.00010892,2.6105e-05,F2,d,e,nc,1,1
9928,clas6,4.475,1.2205,0.00060612,0.0002143,5.1422e-05,F2,d,e,nc,1,1
9929,clas6,4.475,1.2295,0.00049031,0.00014154,3.9302e-05,F2,d,e,nc,1,1
9930,clas6,4.475,1.2385,0.00045612,0.00015204,3.6792e-05,F2,d,e,nc,1,1
9931,clas6,4.475,1.2475,0.00024281,0.00010859,1.9328e-05,F2,d,e,nc,1,1
9932,clas6,4.475,1.2565,0.00013089,7.5569e-05,1.0492e-05,F2,d,e,nc,1,1
9933,clas6,4.475,1.2655,0.00016275,7.2783e-05,1.299e-05,F2,d,e,nc,1,1
9934,clas6,4.475,1.2745,0.00028355,0.00010025,2.2695e-05,F2,d,e,nc,1,1
9935,clas6,4.475,1.3105,0.00014617,7.3085e-05,1.2115e-05,F2,d,e,nc,1,1
9936,clas6,4.525,0.5275,0.11344,0.0015366,0.0096508,F2,d,e,nc,1,1
9937,clas6,4.525,0.5365,0.1073,0.0016329,0.0090168,F2,d,e,nc,1,1
9938,clas6,4.525,0.5455,0.10019,0.0016431,0.0083479,F2,d,e,nc,1,1
9939,clas6,4.525,0.5545,0.094785,0.0014404,0.0078624,F2,d,e,nc,1,1
9940,clas6,4.525,0.5635,0.093474,0.0015084,0.0077342,F2,d,e,nc,1,1
9941,clas6,4.525,0.5725,0.08772,0.0014254,0.0072424,F2,d,e,nc,1,1
9942,clas6,4.525,0.5815,0.084677,0.0014395,0.0069887,F2,d,e,nc,1,1
9943,clas6,4.525,0.5905,0.07986,0.0014389,0.0065777,F2,d,e,nc,1,1
9944,clas6,4.525,0.5995,0.078503,0.0013736,0.0064692,F2,d,e,nc,1,1
9945,clas6,4.525,0.6085,0.076423,0.0014032,0.0062882,F2,d,e,nc,1,1
9946,clas6,4.525,0.6175,0.068655,0.0012728,0.0056444,F2,d,e,nc,1,1
9947,clas6,4.525,0.6265,0.062513,0.0012924,0.0051374,F2,d,e,nc,1,1
9948,clas6,4.525,0.6355,0.061228,0.0012816,0.00503,F2,d,e,nc,1,1
9949,clas6,4.525,0.6445,0.06135,0.001169,0.0050337,F2,d,e,nc,1,1
9950,clas6,4.525,0.6535,0.055068,0.0012825,0.0045185,F2,d,e,nc,1,1
9951,clas6,4.525,0.6625,0.0569,0.0013104,0.0046763,F2,d,e,nc,1,1
9952,clas6,4.525,0.6715,0.05506,0.001209,0.0045185,F2,d,e,nc,1,1
9953,clas6,4.525,0.6805,0.050453,0.0012372,0.0041396,F2,d,e,nc,1,1
9954,clas6,4.525,0.6895,0.050133,0.0012913,0.004105,F2,d,e,nc,1,1
9955,clas6,4.525,0.6985,0.047074,0.0012617,0.003862,F2,d,e,nc,1,1
9956,clas6,4.525,0.7075,0.040845,0.0013049,0.0033499,F2,d,e,nc,1,1
9957,clas6,4.525,0.7165,0.039463,0.0011626,0.0032311,F2,d,e,nc,1,1
9958,clas6,4.525,0.7255,0.040715,0.001127,0.0033426,F2,d,e,nc,1,1
9959,clas6,4.525,0.7345,0.034334,0.0012315,0.0028157,F2,d,e,nc,1,1
9960,clas6,4.525,0.7435,0.035089,0.0012061,0.0028822,F2,d,e,nc,1,1
9961,clas6,4.525,0.7525,0.033629,0.0010917,0.0027603,F2,d,e,nc,1,1
9962,clas6,4.525,0.7615,0.031097,0.0011494,0.0025525,F2,d,e,nc,1,1
9963,clas6,4.525,0.7705,0.028335,0.001075,0.0023275,F2,d,e,nc,1,1
9964,clas6,4.525,0.7795,0.02453,0.00097501,0.0020158,F2,d,e,nc,1,1
9965,clas6,4.525,0.7885,0.025003,0.0009498,0.0020581,F2,d,e,nc,1,1
9966,clas6,4.525,0.7975,0.023083,0.00096784,0.001895,F2,d,e,nc,1,1
9967,clas6,4.525,0.8065,0.019696,0.00099935,0.0016151,F2,d,e,nc,1,1
9968,clas6,4.525,0.8155,0.019397,0.00089151,0.0015921,F2,d,e,nc,1,1
9969,clas6,4.525,0.8245,0.018781,0.00090955,0.0015441,F2,d,e,nc,1,1
9970,clas6,4.525,0.8335,0.014923,0.00088551,0.0012236,F2,d,e,nc,1,1
9971,clas6,4.525,0.8425,0.017475,0.00088351,0.0014334,F2,d,e,nc,1,1
9972,clas6,4.525,0.8515,0.015332,0.00084653,0.0012616,F2,d,e,nc,1,1
9973,clas6,4.525,0.8605,0.013992,0.00081976,0.0011487,F2,d,e,nc,1,1
9974,clas6,4.525,0.8695,0.014682,0.00098913,0.0012104,F2,d,e,nc,1,1
9975,clas6,4.525,0.8785,0.012344,0.0006665,0.0010174,F2,d,e,nc,1,1
9976,clas6,4.525,0.8875,0.012723,0.00077399,0.0010531,F2,d,e,nc,1,1
9977,clas6,4.525,0.8965,0.011167,0.0007301,0.00091697,F2,d,e,nc,1,1
9978,clas6,4.525,0.9055,0.010014,0.00075511,0.00082053,F2,d,e,nc,1,1
9979,clas6,4.525,0.9145,0.0087617,0.00066554,0.00071518,F2,d,e,nc,1,1
9980,clas6,4.525,0.9235,0.0088261,0.00051739,0.00071999,F2,d,e,nc,1,1
9981,clas6,4.525,0.9325,0.0071548,0.00057528,0.00058088,F2,d,e,nc,1,1
9982,clas6,4.525,0.9415,0.0064481,0.00040066,0.00052318,F2,d,e,nc,1,1
9983,clas6,4.525,0.9505,0.0073755,0.00052537,0.0005997,F2,d,e,nc,1,1
9984,clas6,4.525,0.9595,0.0073134,0.00055933,0.00059649,F2,d,e,nc,1,1
9985,clas6,4.525,0.9685,0.0095944,0.00056733,0.0007829,F2,d,e,nc,1,1
9986,clas6,4.525,0.9775,0.0088793,0.00057435,0.00072599,F2,d,e,nc,1,1
9987,clas6,4.525,0.9865,0.0097781,0.00063382,0.00080384,F2,d,e,nc,1,1
9988,clas6,4.525,0.9955,0.0099915,0.0006617,0.00082277,F2,d,e,nc,1,1
9989,clas6,4.525,1.0045,0.01046,0.00068528,0.00086289,F2,d,e,nc,1,1
9990,clas6,4.525,1.0135,0.010609,0.00073384,0.00087879,F2,d,e,nc,1,1
9991,clas6,4.525,1.0225,0.0085008,0.00065979,0.00070097,F2,d,e,nc,1,1
9992,clas6,4.525,1.0315,0.005989,0.00075267,0.00049376,F2,d,e,nc,1,1
9993,clas6,4.525,1.0405,0.0065981,0.00061796,0.00054401,F2,d,e,nc,1,1
9994,clas6,4.525,1.0495,0.0047842,0.0006884,0.00039096,F2,d,e,nc,1,1
9995,clas6,4.525,1.0585,0.0047399,0.00052994,0.00039289,F2,d,e,nc,1,1
9996,clas6,4.525,1.0675,0.0041599,0.00046509,0.00033984,F2,d,e,nc,1,1
9997,clas6,4.525,1.0765,0.0029497,0.00038732,0.00024102,F2,d,e,nc,1,1
9998,clas6,4.525,1.0855,0.0026816,0.0003755,0.00021854,F2,d,e,nc,1,1
9999,clas6,4.525,1.0945,0.0017475,0.0005918,0.00014467,F2,d,e,nc,1,1
10000,clas6,4.525,1.1035,0.0013848,0.00024871,0.00011179,F2,d,e,nc,1,1
10001,clas6,4.525,1.1125,0.0012572,0.0005472,0.00010305,F2,d,e,nc,1,1
10002,clas6,4.525,1.1215,0.00097558,0.00020799,7.8674e-05,F2,d,e,nc,1,1
10003,clas6,4.525,1.1305,0.00098238,0.00020053,7.9293e-05,F2,d,e,nc,1,1
10004,clas6,4.525,1.1395,0.0010899,0.00024372,8.9003e-05,F2,d,e,nc,1,1
10005,clas6,4.525,1.1485,0.00099362,0.00022795,8.0719e-05,F2,d,e,nc,1,1
10006,clas6,4.525,1.1575,0.00087863,0.00020709,7.1345e-05,F2,d,e,nc,1,1
10007,clas6,4.525,1.1665,0.00078894,0.00021085,6.4649e-05,F2,d,e,nc,1,1
10008,clas6,4.525,1.1755,0.00065655,0.00018953,5.3274e-05,F2,d,e,nc,1,1
10009,clas6,4.525,1.1845,0.00064483,0.00017884,5.1844e-05,F2,d,e,nc,1,1
10010,clas6,4.525,1.1935,0.0004065,0.0001355,3.2775e-05,F2,d,e,nc,1,1
10011,clas6,4.525,1.2025,0.00036858,0.00013031,2.9778e-05,F2,d,e,nc,1,1
10012,clas6,4.525,1.2115,0.00035407,0.00013383,2.8917e-05,F2,d,e,nc,1,1
10013,clas6,4.525,1.2295,0.00047383,0.00015794,3.8649e-05,F2,d,e,nc,1,1
10014,clas6,4.525,1.2385,0.00037655,0.00012552,3.0463e-05,F2,d,e,nc,1,1
10015,clas6,4.525,1.2475,0.00031497,0.00011905,2.5301e-05,F2,d,e,nc,1,1
10016,clas6,4.525,1.2565,0.00031909,0.0001427,2.6692e-05,F2,d,e,nc,1,1
10017,clas6,4.525,1.2655,0.00012128,6.0642e-05,9.7212e-06,F2,d,e,nc,1,1
10018,clas6,4.525,1.2745,0.00013427,7.7522e-05,1.1316e-05,F2,d,e,nc,1,1
10019,clas6,4.575,0.5365,0.10758,0.0015373,0.0091917,F2,d,e,nc,1,1
10020,clas6,4.575,0.5455,0.10419,0.0015597,0.0088105,F2,d,e,nc,1,1
10021,clas6,4.575,0.5545,0.098296,0.0016252,0.0082552,F2,d,e,nc,1,1
10022,clas6,4.575,0.5635,0.091515,0.0014496,0.0076523,F2,d,e,nc,1,1
10023,clas6,4.575,0.5725,0.087419,0.0013906,0.0073066,F2,d,e,nc,1,1
10024,clas6,4.575,0.5815,0.086126,0.0014316,0.0071807,F2,d,e,nc,1,1
10025,clas6,4.575,0.5905,0.080178,0.0013628,0.006672,F2,d,e,nc,1,1
10026,clas6,4.575,0.5995,0.078474,0.001356,0.006534,F2,d,e,nc,1,1
10027,clas6,4.575,0.6085,0.074979,0.0013933,0.0062447,F2,d,e,nc,1,1
