,spec(HMS=0),exp,obs,target,Lepton beam,current,Units,Elab,ep,angle,x,Q2,w2,value,%*ptp_u,ptp_total_frac,stat,gerr,%*norm_c,density,    cer   ,kin,%csb_c,csb,    %acc_c   ,acc,rad,%*live_c,live,%*pion_c,pion
410,1,e1210002,F2,d/p,e,NC,1,10.602,2.04294,38.975,0.60031,9.64181,7.3,0.74674,0.715,0.00715,0.00657,0.01308,1.13,0.0113,0.001,0.00209,0.024,0.00024,0.023,0.00023,0.00502,0.137,0.00137,0.28,0.0028
411,1,e1210002,F2,d/p,e,NC,1,10.602,2.01262,38.975,0.58931,9.49871,7.5,0.75233,0.692,0.00692,0.00631,0.01307,1.13,0.0113,0.001,0.00209,0.027,0.00027,0.022,0.00022,0.00502,0.137,0.00137,0.28,0.0028
412,1,e1210002,F2,d/p,e,NC,1,10.602,1.9823,38.975,0.57839,9.35561,7.7,0.74872,0.664,0.00664,0.00601,0.01305,1.13,0.0113,0.001,0.00209,0.031,0.00031,0.021,0.00021,0.00502,0.137,0.00137,0.28,0.0028
413,1,e1210002,F2,d/p,e,NC,1,10.602,1.95198,38.975,0.56755,9.21251,7.9,0.75978,0.639,0.00639,0.00574,0.01304,1.13,0.0113,0.001,0.00209,0.036,0.00036,0.021,0.00021,0.00502,0.137,0.00137,0.28,0.0028
414,1,e1210002,F2,d/p,e,NC,1,10.602,1.92166,38.975,0.55678,9.06941,8.1,0.75973,0.618,0.00618,0.00551,0.01306,1.13,0.0113,0.001,0.00209,0.041,0.00041,0.02,0.0002,0.00503,0.137,0.00137,0.28,0.0028
415,1,e1210002,F2,d/p,e,NC,1,10.602,1.89134,38.975,0.54609,8.9263,8.3,0.76271,0.601,0.00601,0.00532,0.01309,1.13,0.0113,0.001,0.00209,0.048,0.00048,0.019,0.00019,0.00503,0.137,0.00137,0.28,0.0028
416,1,e1210002,F2,d/p,e,NC,1,10.602,1.86102,38.975,0.53547,8.7832,8.5,0.76568,0.584,0.00584,0.00514,0.01314,1.13,0.0113,0.001,0.00209,0.055,0.00055,0.019,0.00019,0.00503,0.137,0.00137,0.28,0.0028
417,1,e1210002,F2,d/p,e,NC,1,10.602,1.83069,38.975,0.52492,8.6401,8.7,0.77091,0.582,0.00582,0.00513,0.01307,1.13,0.0113,0.001,0.00209,0.064,0.00064,0.018,0.00018,0.00504,0.137,0.00137,0.28,0.0028
418,1,e1210002,F2,d/p,e,NC,1,10.602,1.80037,38.975,0.51445,8.497,8.9,0.77226,0.6,0.006,0.00536,0.01309,1.13,0.0113,0.001,0.00209,0.074,0.00074,0.018,0.00018,0.00504,0.137,0.00137,0.28,0.0028
419,1,e1210002,F2,d/p,e,NC,1,10.602,2.96015,38.975,0.97422,13.97063,1.25,12.05077,26.764,0.26764,0.26764,0.07669,1.13,0.0113,0.001,0.00144,0.032,0.00032,1.536,0.01536,0.016,0.11,0.0011,0.28,0.0028
420,1,e1210002,F2,d/p,e,NC,1,10.602,2.94499,38.975,0.96731,13.89908,1.35,3.8984,21.087,0.21087,0.21085,0.04343,1.13,0.0113,0.001,0.00144,0.009,9e-05,0.862,0.00862,0.00915,0.11,0.0011,0.28,0.0028
421,1,e1210002,F2,d/p,e,NC,1,10.602,2.92983,38.975,0.96043,13.82753,1.45,2.02561,13.625,0.13625,0.13622,0.02222,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.589,0.00589,0.00639,0.11,0.0011,0.28,0.0028
422,1,e1210002,F2,d/p,e,NC,1,10.602,2.91466,38.975,0.95358,13.75598,1.55,1.79563,11.542,0.11542,0.11539,0.01473,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.444,0.00444,0.00588,0.11,0.0011,0.28,0.0028
423,1,e1210002,F2,d/p,e,NC,1,10.602,2.8995,38.975,0.94675,13.68443,1.65,1.95311,10.803,0.10803,0.108,0.01385,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.354,0.00354,0.00565,0.11,0.0011,0.28,0.0028
424,1,e1210002,F2,d/p,e,NC,1,10.602,2.88434,38.975,0.93995,13.61288,1.75,1.531,8.366,0.08366,0.08363,0.01356,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.293,0.00293,0.00543,0.11,0.0011,0.28,0.0028
425,1,e1210002,F2,d/p,e,NC,1,10.602,2.86918,38.975,0.93318,13.54133,1.85,1.26225,7.247,0.07247,0.07242,0.0139,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.249,0.00249,0.00528,0.11,0.0011,0.28,0.0028
426,1,e1210002,F2,d/p,e,NC,1,10.602,2.85402,38.975,0.92643,13.46978,1.95,1.11112,6.485,0.06485,0.06479,0.01476,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.216,0.00216,0.00519,0.11,0.0011,0.28,0.0028
427,1,e1210002,F2,d/p,e,NC,1,10.602,2.83886,38.975,0.91971,13.39823,2.05,1.21537,6.266,0.06266,0.0626,0.01404,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.191,0.00191,0.00513,0.11,0.0011,0.28,0.0028
428,1,e1210002,F2,d/p,e,NC,1,10.602,2.8237,38.975,0.91302,13.32668,2.15,0.89027,5.44,0.0544,0.05433,0.01299,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.17,0.0017,0.00508,0.11,0.0011,0.28,0.0028
429,1,e1210002,F2,d/p,e,NC,1,10.602,2.80854,38.975,0.90635,13.25513,2.25,0.69497,4.607,0.04607,0.046,0.01546,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.154,0.00154,0.00505,0.11,0.0011,0.28,0.0028
430,1,e1210002,F2,d/p,e,NC,1,10.602,2.79338,38.975,0.8997,13.18358,2.35,0.85027,4.427,0.04427,0.0442,0.01482,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.14,0.0014,0.00504,0.11,0.0011,0.28,0.0028
431,1,e1210002,F2,d/p,e,NC,1,10.602,2.77822,38.975,0.89309,13.11202,2.45,0.87245,4.206,0.04206,0.04198,0.01308,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.128,0.00128,0.00504,0.11,0.0011,0.28,0.0028
432,1,e1210002,F2,d/p,e,NC,1,10.602,2.76306,38.975,0.8865,13.04047,2.55,0.91664,4.065,0.04065,0.04056,0.01404,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.118,0.00118,0.00503,0.11,0.0011,0.28,0.0028
433,1,e1210002,F2,d/p,e,NC,1,10.602,2.7479,38.975,0.87993,12.96892,2.65,0.90334,3.862,0.03862,0.03852,0.01793,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.11,0.0011,0.00503,0.11,0.0011,0.28,0.0028
434,1,e1210002,F2,d/p,e,NC,1,10.602,2.73274,38.975,0.87339,12.89737,2.75,0.8135,3.475,0.03475,0.03466,0.02352,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.102,0.00102,0.00502,0.11,0.0011,0.28,0.0028
435,1,e1210002,F2,d/p,e,NC,1,10.602,2.71758,38.975,0.86688,12.82582,2.85,0.68089,3.209,0.03209,0.03197,0.02865,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.096,0.00096,0.00501,0.11,0.0011,0.28,0.0028
436,1,e1210002,F2,d/p,e,NC,1,10.602,2.70242,38.975,0.86038,12.75427,2.95,0.70713,2.978,0.02978,0.02967,0.0237,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.09,0.0009,0.00501,0.11,0.0011,0.28,0.0028
437,1,e1210002,F2,d/p,e,NC,1,10.602,2.68726,38.975,0.85392,12.68272,3.05,0.73542,2.89,0.0289,0.02879,0.01742,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.085,0.00085,0.00501,0.11,0.0011,0.28,0.0028
438,1,e1210002,F2,d/p,e,NC,1,10.602,2.6721,38.975,0.84748,12.61117,3.15,0.74671,2.768,0.02768,0.02756,0.01475,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.08,0.0008,0.00501,0.11,0.0011,0.28,0.0028
439,1,e1210002,F2,d/p,e,NC,1,10.602,2.65694,38.975,0.84106,12.53962,3.25,0.76839,2.675,0.02675,0.02662,0.01448,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.076,0.00076,0.00501,0.11,0.0011,0.28,0.0028
440,1,e1210002,F2,d/p,e,NC,1,10.602,2.64178,38.975,0.83467,12.46807,3.35,0.79991,2.567,0.02567,0.02553,0.01446,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.072,0.00072,0.00501,0.11,0.0011,0.28,0.0028
441,1,e1210002,F2,d/p,e,NC,1,10.602,2.62662,38.975,0.8283,12.39652,3.45,0.78981,2.393,0.02393,0.02379,0.01445,1.13,0.0113,0.001,0.00144,0.003,3e-05,0.069,0.00069,0.00501,0.11,0.0011,0.28,0.0028
442,1,e1210002,F2,d/p,e,NC,1,10.602,2.61146,38.975,0.82196,12.32497,3.55,0.77857,2.314,0.02314,0.02298,0.01446,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.065,0.00065,0.00501,0.11,0.0011,0.28,0.0028
443,1,e1210002,F2,d/p,e,NC,1,10.602,2.5963,38.975,0.81564,12.25342,3.65,0.76661,2.204,0.02204,0.02188,0.01431,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.063,0.00063,0.00501,0.11,0.0011,0.28,0.0028
444,1,e1210002,F2,d/p,e,NC,1,10.602,2.58114,38.975,0.80935,12.18186,3.75,0.76294,2.098,0.02098,0.02081,0.01421,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.06,0.0006,0.00501,0.11,0.0011,0.28,0.0028
445,1,e1210002,F2,d/p,e,NC,1,10.602,2.56598,38.975,0.80307,12.11031,3.85,0.7529,2.004,0.02004,0.01986,0.01401,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.057,0.00057,0.00501,0.11,0.0011,0.28,0.0028
446,1,e1210002,F2,d/p,e,NC,1,10.602,2.55081,38.975,0.79683,12.03876,3.95,0.7735,1.917,0.01917,0.01899,0.01387,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.055,0.00055,0.00501,0.11,0.0011,0.28,0.0028
447,1,e1210002,F2,d/p,e,NC,1,10.602,2.53565,38.975,0.7906,11.96721,4.05,0.76269,1.842,0.01842,0.01823,0.01364,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.053,0.00053,0.00501,0.11,0.0011,0.28,0.0028
448,1,e1210002,F2,d/p,e,NC,1,10.602,2.52049,38.975,0.7844,11.89566,4.15,0.75048,1.757,0.01757,0.01738,0.01347,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.051,0.00051,0.00501,0.11,0.0011,0.28,0.0028
449,1,e1210002,F2,d/p,e,NC,1,10.602,2.50533,38.975,0.77822,11.82411,4.25,0.73867,1.693,0.01693,0.01672,0.01338,1.13,0.0113,0.001,0.00144,0.004,4e-05,0.049,0.00049,0.00501,0.11,0.0011,0.28,0.0028
450,1,e1210002,F2,d/p,e,NC,1,10.602,2.49017,38.975,0.77207,11.75256,4.35,0.73797,1.613,0.01613,0.01592,0.01324,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.048,0.00048,0.00501,0.11,0.0011,0.28,0.0028
451,1,e1210002,F2,d/p,e,NC,1,10.602,2.47501,38.975,0.76593,11.68101,4.45,0.73557,1.566,0.01566,0.01544,0.01315,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.046,0.00046,0.00501,0.11,0.0011,0.28,0.0028
452,1,e1210002,F2,d/p,e,NC,1,10.602,2.45985,38.975,0.75983,11.60946,4.55,0.73215,1.504,0.01504,0.01482,0.01309,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.044,0.00044,0.00501,0.11,0.0011,0.28,0.0028
453,1,e1210002,F2,d/p,e,NC,1,10.602,2.44469,38.975,0.75374,11.53791,4.65,0.72624,1.448,0.01448,0.01424,0.01303,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.043,0.00043,0.00501,0.11,0.0011,0.28,0.0028
454,1,e1210002,F2,d/p,e,NC,1,10.602,2.42953,38.975,0.74768,11.46636,4.75,0.73507,1.386,0.01386,0.01362,0.01299,1.13,0.0113,0.001,0.00144,0.005,5e-05,0.042,0.00042,0.00501,0.11,0.0011,0.28,0.0028
455,1,e1210002,F2,d/p,e,NC,1,10.602,2.41437,38.975,0.74163,11.39481,4.85,0.73159,1.355,0.01355,0.0133,0.01294,1.13,0.0113,0.001,0.00144,0.006,6e-05,0.04,0.0004,0.00501,0.11,0.0011,0.28,0.0028
456,1,e1210002,F2,d/p,e,NC,1,10.602,2.39921,38.975,0.73562,11.32326,4.95,0.72156,1.314,0.01314,0.01287,0.01289,1.13,0.0113,0.001,0.00144,0.006,6e-05,0.039,0.00039,0.00501,0.11,0.0011,0.28,0.0028
457,1,e1210002,F2,d/p,e,NC,1,10.602,2.38405,38.975,0.72962,11.2517,5.05,0.71343,1.267,0.01267,0.0124,0.01286,1.13,0.0113,0.001,0.00144,0.006,6e-05,0.038,0.00038,0.00501,0.11,0.0011,0.28,0.0028
458,1,e1210002,F2,d/p,e,NC,1,10.602,2.36889,38.975,0.72364,11.18015,5.15,0.73788,1.248,0.01248,0.0122,0.01285,1.13,0.0113,0.001,0.00144,0.007,7e-05,0.037,0.00037,0.00501,0.11,0.0011,0.28,0.0028
459,1,e1210002,F2,d/p,e,NC,1,10.602,2.35373,38.975,0.71769,11.1086,5.25,0.71636,1.199,0.01199,0.01171,0.01285,1.13,0.0113,0.001,0.00144,0.007,7e-05,0.036,0.00036,0.00501,0.11,0.0011,0.28,0.0028
460,1,e1210002,F2,d/p,e,NC,1,10.602,2.33857,38.975,0.71176,11.03705,5.35,0.73543,1.172,0.01172,0.01142,0.01285,1.13,0.0113,0.001,0.00144,0.007,7e-05,0.035,0.00035,0.00501,0.11,0.0011,0.28,0.0028
461,1,e1210002,F2,d/p,e,NC,1,10.602,2.32341,38.975,0.70585,10.9655,5.45,0.73302,1.149,0.01149,0.01119,0.01285,1.13,0.0113,0.001,0.00144,0.008,8e-05,0.034,0.00034,0.00501,0.11,0.0011,0.28,0.0028
462,1,e1210002,F2,d/p,e,NC,1,10.602,2.30825,38.975,0.69996,10.89395,5.55,0.71662,1.122,0.01122,0.01092,0.01285,1.13,0.0113,0.001,0.00144,0.008,8e-05,0.033,0.00033,0.00501,0.11,0.0011,0.28,0.0028
463,1,e1210002,F2,d/p,e,NC,1,10.602,2.29309,38.975,0.6941,10.8224,5.65,0.72163,1.107,0.01107,0.01077,0.01285,1.13,0.0113,0.001,0.00144,0.009,9e-05,0.032,0.00032,0.00501,0.11,0.0011,0.28,0.0028
464,1,e1210002,F2,d/p,e,NC,1,10.602,2.27793,38.975,0.68825,10.75085,5.75,0.7175,1.096,0.01096,0.01066,0.01285,1.13,0.0113,0.001,0.00144,0.009,9e-05,0.032,0.00032,0.00501,0.11,0.0011,0.28,0.0028
465,1,e1210002,F2,d/p,e,NC,1,10.602,2.26277,38.975,0.68243,10.6793,5.85,0.73399,1.101,0.01101,0.01072,0.01287,1.13,0.0113,0.001,0.00144,0.01,0.0001,0.031,0.00031,0.00501,0.11,0.0011,0.28,0.0028
466,1,e1210002,F2,d/p,e,NC,1,10.602,2.24761,38.975,0.67663,10.60775,5.95,0.73997,1.123,0.01123,0.01094,0.01287,1.13,0.0113,0.001,0.00144,0.01,0.0001,0.03,0.0003,0.00501,0.11,0.0011,0.28,0.0028
