,Unnamed: 0,col,Ebeam,E',th,w2,q2,obs,target,current,lepton beam,eps,cs(nb/sr/gev),x,y,y+,det,value,cse(stat),%stat_u,csm(model),sys1,%p2p_syst,sys2,%charge_u,sys3,%LT1_u,sys4,%LT2_u,sys5,%trig_u,sys6,%track_u,sys7,%cer_u,sys8,%calo_u,sys9,%csb_u,sys10,%acc_c,sys11,%Ep_c,sys12,%thetaoff_c,sys13,%theta_c,sys14,%rc_c,sys15,%csb_c
2218,2218,Jlab_E06-009,3.116,1.0317,44.9828,2.91,1.8817,sig_r,d,NC,e_minus,0.4685,6.6322,0.4812351290749493,0.6689024390243902,1.206525977356507,4.232548071476241,0.1520721590532672,0.059382,0.8953590060613371,6.5223,0.062974,0.9495190132987545,0.034137,0.5147160821446881,0.00017912,0.002700762944422665,0.0024891,0.03753053285485963,0.00046426,0.007000090467718103,0.0099484,0.1500015077953017,0.0099484,0.1500015077953017,0.013264,0.1999939688187932,0.0066322,0.1,0.053058,0.800006031181207,0.0062922,0.09487349597418655,0.011243,0.1695214257712373,0.033711,0.508292874159404,0.0022515,0.03394801121799704,0.0034987,0.05275323422092216
2219,2219,Jlab_E06-009,3.116,1.0208,44.9828,2.95,1.862,sig_r,d,NC,e_minus,0.4649,6.6224,0.4737196035857368,0.672400513478819,1.203207331080135,4.36833454020413,0.1514747777066207,0.058921,0.8897227591205605,6.6755,0.062614,0.9454880405895144,0.034086,0.5147076588547959,0.00017885,0.002700682532012564,0.0024854,0.03753020053152935,0.00046357,0.00700003020053153,0.0099336,0.15,0.0099336,0.15,0.013245,0.2000030200531529,0.0066224,0.1,0.052979,0.7999969799468469,0.0054168,0.08179511959410486,0.010655,0.1608933317226383,0.031959,0.4825893935733269,0.0026232,0.03961101715390191,0.0037985,0.05735835950712732
2220,2220,Jlab_E06-009,3.116,1.01,44.9828,2.99,1.8423,sig_r,d,NC,e_minus,0.4612,6.8993,0.4663040110801306,0.6758664955070602,1.199933961284752,4.508377415624488,0.1573716827055329,0.059219,0.8583334541185338,6.8107,0.065046,0.9427912976678794,0.035511,0.5147043903004652,0.00018633,0.002700708767556129,0.0025893,0.03752989433710666,0.00048295,0.006999985505775948,0.010349,0.1500007247112026,0.010349,0.1500007247112026,0.013799,0.2000057976896207,0.0068993,0.1,0.055194,0.7999942023103792,0.0049526,0.07178409403852563,0.010634,0.1541315785659415,0.031869,0.4619164263041178,0.0031648,0.04587132027886887,0.0041214,0.05973649500673981
2221,2221,Jlab_E06-009,3.116,0.9992,44.9828,3.03,1.8226,sig_r,d,NC,e_minus,0.4575,7.0208,0.4589640878858058,0.6793324775353017,1.196684617552209,4.653729328405469,0.1596754810409307,0.059662,0.8497891978122152,6.9369,0.06611,0.9416305834092981,0.036137,0.5147134229717412,0.00018961,0.00270068938012762,0.0026349,0.03752991112123974,0.00049145,0.006999914539653602,0.010531,0.1499971513217867,0.010531,0.1499971513217867,0.014042,0.2000056973564266,0.0070208,0.1,0.056166,0.7999943026435733,0.0046866,0.06675307657247037,0.010539,0.1501110984503191,0.031571,0.4496780993618961,0.0036603,0.05213508432087512,0.0044714,0.06368789881494986
2222,2222,Jlab_E06-009,3.116,0.9884,44.9828,3.07,1.8029,sig_r,d,NC,e_minus,0.4538,7.2002,0.4516986816782256,0.682798459563543,1.193459299882506,4.804639922354503,0.1632520622799034,0.060314,0.8376711758006722,7.0611,0.067767,0.9411821893836282,0.03706,0.5147079247798673,0.00019446,0.002700758312269104,0.0027022,0.03752951306908141,0.00050401,0.006999944445987612,0.0108,0.1499958334490709,0.0108,0.1499958334490709,0.0144,0.1999944445987611,0.0072002,0.1,0.057602,0.8000055554012389,0.0045959,0.06383017138412822,0.010644,0.1478292269659176,0.031896,0.4429876947862559,0.0042021,0.058360878864476,0.0048512,0.06737590622482709
2223,2223,Jlab_E06-009,3.116,0.9776,44.9828,3.11,1.7831,sig_r,d,NC,e_minus,0.45,7.362,0.4444817359411058,0.6862644415917842,1.190252858656551,4.961651495487965,0.1663630751843493,0.060939,0.8277506112469437,7.1832,0.069271,0.9409263787014397,0.037893,0.5147106764466178,0.00019883,0.002700760662863352,0.0027629,0.03752920402064656,0.00051534,0.006999999999999999,0.011043,0.15,0.011043,0.15,0.014724,0.2,0.007362,0.1,0.058896,0.8,0.0045645,0.06200081499592502,0.010712,0.1455039391469709,0.032101,0.4360364031513175,0.0047353,0.06432083672914968,0.0052646,0.0715104591143711
2224,2224,Jlab_E06-009,3.116,0.9668,44.9828,3.15,1.7634,sig_r,d,NC,e_minus,0.4462,7.3348,0.4373621245293038,0.6897304236200257,1.187075593112529,5.124499361295318,0.1651858986938925,0.060963,0.83114740688226,7.3074,0.069042,0.9412935594699242,0.037753,0.5147106942247913,0.00019809,0.002700687135300212,0.0027527,0.0375293123193543,0.00051343,0.006999918198178546,0.011002,0.1499972732726182,0.011002,0.1499972732726182,0.01467,0.2000054534547636,0.0073348,0.1,0.058678,0.7999945465452364,0.0045656,0.06224573267164749,0.010634,0.1449800948901129,0.031855,0.4342995037356165,0.0051503,0.07021732017232916,0.0057132,0.07789169438839505
2225,2225,Jlab_E06-009,3.116,0.956,44.9828,3.19,1.7437,sig_r,d,NC,e_minus,0.4424,7.6264,0.4303137092316197,0.693196405648267,1.183922353631347,5.293746008451941,0.1711421408154101,0.062071,0.8138964649113605,7.4376,0.071844,0.9420434280918913,0.039254,0.5147120528689814,0.00020597,0.002700750026224693,0.0028622,0.03753015839714675,0.00053385,0.007000026224693172,0.01144,0.1500052449386342,0.01144,0.1500052449386342,0.015253,0.2000026224693171,0.0076264,0.1,0.061011,0.799997377530683,0.0048796,0.06398300639882515,0.011078,0.1452585754746669,0.033168,0.4349103115493549,0.0057806,0.07579723067240113,0.006202,0.08132277352354977
2226,2226,Jlab_E06-009,3.116,0.9733,59.9828,1.87,3.0312,sig_r,d,NC,e_minus,0.3738,0.57516,0.7540851503239591,0.6876444159178434,1.253661264853561,2.943382350112517,0.0358900038760199,0.011263,1.958237707768273,0.54725,0.0069124,1.201822101676055,0.003901,0.6782460532721329,0.0,0.0,3.3868e-05,0.005888448431740734,4.0261e-05,0.006999965227067251,0.00086274,0.15,0.00086274,0.15,0.0011503,0.1999965227067251,0.0023006,0.3999930454134502,0.0046013,0.8000034772932749,0.0016792,0.2919535433618471,0.0013847,0.2407503998887266,0.0041422,0.7201822101676055,4.0476e-05,0.007037346129772585,0.00047806,0.08311774115028861
2227,2227,Jlab_E06-009,3.116,0.9653,59.9828,1.91,3.0063,sig_r,d,NC,e_minus,0.3716,0.58692,0.7451087229694542,0.6902118100128369,1.250781721447628,3.014743065752186,0.03654271007990163,0.011379,1.938765078716009,0.58174,0.0070817,1.206586928371839,0.0039807,0.6782355346554897,0.0,0.0,3.456e-05,0.005888366387241873,4.1084e-05,0.006999931847611259,0.00088038,0.15,0.00088038,0.15,0.0011738,0.1999931847611259,0.0023477,0.4000034076194371,0.0046954,0.8000068152388742,0.0017573,0.2994104818373884,0.0014329,0.2441388945682546,0.004286,0.7302528453622299,3.7796e-05,0.006439719212158386,0.0005221,0.08895590540448442
2228,2228,Jlab_E06-009,3.116,0.9573,59.9828,1.95,2.9813,sig_r,d,NC,e_minus,0.3693,0.61131,0.7361741346540103,0.6927792041078306,1.24791021144748,3.088275967149794,0.03797125586731529,0.0116,1.897564247272251,0.61966,0.0073983,1.210237031947784,0.0041462,0.678248351900018,0.0,0.0,3.5997e-05,0.005888501742160279,4.2792e-05,0.007000049074937429,0.00091697,0.1500008179156238,0.00091697,0.1500008179156238,0.0012226,0.1999967283375047,0.0024453,0.4000098149874859,0.0048905,0.8000032716624953,0.0018629,0.3047390031244377,0.0015097,0.2469614434574929,0.0045149,0.7385614500008179,3.6965e-05,0.006046850206932654,0.00057031,0.09329309188464117
2229,2229,Jlab_E06-009,3.116,0.9493,59.9828,1.99,2.9563,sig_r,d,NC,e_minus,0.3671,0.69588,0.7273055238218576,0.6953465982028242,1.245051884472209,3.163958949393289,0.04311817997011414,0.012353,1.775162384319135,0.66098,0.0084361,1.212292349255619,0.0047197,0.6782347531183538,0.0,0.0,4.0976e-05,0.005888371558314651,4.8711e-05,0.006999913778237626,0.0010438,0.1499971259412542,0.0010438,0.1499971259412542,0.0013918,0.2000057481174915,0.0027835,0.3999971259412543,0.005567,0.7999942518825085,0.0021436,0.3080416163706385,0.0017247,0.2478444559406794,0.0051593,0.7414065643501753,4.1566e-05,0.005973156291314594,0.00062316,0.08954992240041386
2230,2230,Jlab_E06-009,3.116,0.9412,59.9828,2.03,2.9314,sig_r,d,NC,e_minus,0.3648,0.69754,0.718493634980723,0.6979460847240052,1.242192501825025,3.242402341630004,0.04312101682558852,0.012428,1.781689938928233,0.70575,0.0084553,1.212159876136135,0.004731,0.6782406743699285,0.0,0.0,4.1074e-05,0.005888407833242537,4.8828e-05,0.007000028672190841,0.0010463,0.1499985663904579,0.0010463,0.1499985663904579,0.0013951,0.2000028672190842,0.0027902,0.4000057344381684,0.0055803,0.7999971327809157,0.0021463,0.3076956160220202,0.0017285,0.2477994093528686,0.0051712,0.7413481664133956,4.303e-05,0.006168821859678298,0.0006811,0.09764314591277919
2231,2231,Jlab_E06-009,3.116,0.9332,59.9828,2.07,2.9064,sig_r,d,NC,e_minus,0.3625,0.75238,0.7097552370090175,0.7005134788189988,1.239360705687322,3.322638040746824,0.04638854078635681,0.012856,1.70871102368484,0.75367,0.0090948,1.208804061777293,0.005103,0.6782476939844226,0.0,0.0,4.4303e-05,0.005888380871368191,5.2667e-05,0.00700005316462426,0.0011286,0.1500039873468194,0.0011286,0.1500039873468194,0.0015048,0.2000053164624259,0.0030095,0.399997341768787,0.006019,0.799994683537574,0.0022772,0.3026662059065898,0.0018437,0.2450490443658789,0.0055195,0.7336053589941253,4.7585e-05,0.006324596613413435,0.0007444,0.09893936574603258
2232,2232,Jlab_E06-009,3.116,0.9252,59.9828,2.11,2.8815,sig_r,d,NC,e_minus,0.3602,0.79779,0.7011049891521551,0.7030808729139923,1.236547242193589,3.405151775838783,0.04905727695016863,0.013264,1.662592912921947,0.8039,0.0095895,1.202008047230474,0.0054109,0.6782361273016708,0.0,0.0,4.6977e-05,0.005888391682021585,5.5845e-05,0.006999962396119279,0.0011967,0.150001880194036,0.0011967,0.150001880194036,0.0015956,0.2000025069253814,0.0031911,0.3999924792238559,0.0063823,0.7999974930746186,0.002332,0.2923074994672784,0.0019109,0.2395241855626167,0.0057215,0.7171686784742852,4.7331e-05,0.005932764261271763,0.00081313,0.1019228117675077
2233,2233,Jlab_E06-009,3.116,0.9172,59.9828,2.15,2.8565,sig_r,d,NC,e_minus,0.3579,0.86423,0.6924934437974114,0.705648267008986,1.233741812105642,3.490265302556699,0.05299274304377934,0.013763,1.592515881189035,0.85573,0.010305,1.192390914455643,0.0058616,0.6782453744952154,0.0,0.0,5.0889e-05,0.005888363051502494,6.0496e-05,0.006999988429006167,0.0012963,0.1499947930527753,0.0012963,0.1499947930527753,0.0017285,0.200004628397533,0.0034569,0.3999976858012335,0.0069138,0.7999953716024669,0.0023971,0.2773682931626997,0.0019932,0.2306330490725849,0.0059712,0.6909271837358111,4.3014e-05,0.004977147287180495,0.00088771,0.1027168693519086
2234,2234,Jlab_E06-009,3.116,0.9092,59.9828,2.19,2.8315,sig_r,d,NC,e_minus,0.3556,0.93483,0.6839443348780837,0.7082156611039795,1.230949565042573,3.577957810629223,0.0571544788172125,0.014369,1.537070911288683,0.90786,0.011042,1.181177326358803,0.0063404,0.6782409635976595,0.0,0.0,5.5047e-05,0.005888450306472834,6.5438e-05,0.006999989302867902,0.0014022,0.1499951862905555,0.0014022,0.1499951862905555,0.0018697,0.2000042788528395,0.0037393,0.3999978605735802,0.0074786,0.7999957211471604,0.0024251,0.2594161505300429,0.0020584,0.2201897671234342,0.0061672,0.6597135308023918,3.0301e-05,0.003241337997282928,0.00096838,0.1035888878191757
2235,2235,Jlab_E06-009,3.116,0.9012,59.9828,2.23,2.8066,sig_r,d,NC,e_minus,0.3533,0.97701,0.675481053413497,0.7107830551989731,1.228175650623474,3.668196426854471,0.05955717730196478,0.014908,1.525879980757617,0.9597,0.011418,1.168667669727024,0.0066265,0.678242802018403,0.0,0.0,5.7531e-05,0.005888476064728099,6.8391e-05,0.007000030705929315,0.0014655,0.1499984647035342,0.0014655,0.1499984647035342,0.001954,0.1999979529380457,0.0039081,0.400006141185863,0.0078161,0.8000020470619542,0.0023208,0.2375410691804587,0.0020356,0.2083499657117122,0.0061023,0.6245893081954125,6.3674e-06,0.0006517231144000573,0.0010555,0.1080336946397683
2236,2236,Jlab_E06-009,3.116,0.8932,59.9828,2.27,2.7816,sig_r,d,NC,e_minus,0.3509,1.0255,0.6670547107645401,0.7133504492939667,1.225409769610161,3.761340427610267,0.06231843841275572,0.015327,1.494588005850804,1.0094,0.011876,1.158069234519746,0.0069556,0.6782642613359336,0.0,0.0,6.0387e-05,0.005888542174549,7.1787e-05,0.007000195026816185,0.0015383,0.1500048756704047,0.0015383,0.1500048756704047,0.0020511,0.2000097513408094,0.0041021,0.4000097513408093,0.0082043,0.800029254022428,0.0022404,0.2184690394929303,0.0020168,0.1966650414431984,0.0060397,0.5889517308629936,3.0496e-05,0.002973768893222818,0.0011492,0.1120624085811799
2237,2237,Jlab_E06-009,3.116,0.8851,59.9828,2.31,2.7567,sig_r,d,NC,e_minus,0.3486,1.0694,0.6586831727010076,0.7159499358151477,1.222643988499459,3.858012387088841,0.06479300837873359,0.015447,1.444454834486628,1.0585,0.01228,1.148307462128296,0.0072532,0.678249485692912,0.0,0.0,6.2972e-05,0.005888535627454649,7.4859e-05,0.007000093510379652,0.0016041,0.15,0.0016041,0.15,0.0021388,0.2,0.0042777,0.4000093510379653,0.0085553,0.8000093510379653,0.0021275,0.1989433327099308,0.0019868,0.1857864222928745,0.0059574,0.5570787357396672,7.0231e-05,0.006567327473349543,0.0012513,0.1170095380587245
2238,2238,Jlab_E06-009,3.116,0.8771,59.9828,2.35,2.7317,sig_r,d,NC,e_minus,0.3462,1.1492,0.6503774460520277,0.7185173299101412,1.219904638323712,3.957059100916443,0.0693972933326034,0.015828,1.377305951966585,1.1046,0.013117,1.141402714932127,0.007794,0.6782109293421511,0.0,0.0,6.7667e-05,0.005888183083884441,8.0441e-05,0.006999738948833971,0.0017237,0.1499912982944657,0.0017237,0.1499912982944657,0.0022983,0.1999912982944657,0.0045966,0.3999825965889314,0.0091932,0.7999651931778629,0.0021086,0.1834841628959276,0.0020259,0.1762878524190742,0.0060744,0.528576400974591,0.00014419,0.01254698920988514,0.0013591,0.1182648799164636
2239,2239,Jlab_E06-009,3.116,0.8691,59.9828,2.39,2.7067,sig_r,d,NC,e_minus,0.3438,1.1633,0.6421308638359926,0.7210847240051348,1.217178471172844,4.059222651455764,0.07000884503148012,0.015966,1.372474856013066,1.1512,0.013239,1.138055531677125,0.0078901,0.6782515258316858,0.0,0.0,6.8501e-05,0.005888506834006706,8.1432e-05,0.007000085962348491,0.001745,0.1500042981174246,0.001745,0.1500042981174246,0.0023266,0.2,0.0046533,0.4000085962348491,0.0093066,0.8000171924696983,0.0020533,0.1765064901573111,0.0020003,0.171950485687269,0.0059996,0.5157397060087682,0.00019843,0.01705750881114072,0.0014784,0.1270867360096278
2240,2240,Jlab_E06-009,3.116,0.8611,59.9828,2.43,2.6818,sig_r,d,NC,e_minus,0.3414,1.2118,0.6339664361365691,0.7236521181001284,1.214470636665947,4.164471125934742,0.07267609874230403,0.016255,1.341392969136821,1.1983,0.013781,1.137233866974748,0.008219,0.6782472355174122,0.0,0.0,7.1356e-05,0.005888430434065027,8.4826e-05,0.007000000000000001,0.0018177,0.15,0.0018177,0.15,0.0024236,0.2,0.0048472,0.4,0.0096944,0.8,0.0021098000000000002,0.1741046377289982,0.0020745,0.1711916157781812,0.0062087,0.5123535236837762,0.00026688,0.02202343621059581,0.0016074,0.1326456510975408
2241,2241,Jlab_E06-009,3.116,0.8531,59.9828,2.47,2.6568,sig_r,d,NC,e_minus,0.339,1.3078,0.6258361796065034,0.7262195121951219,1.211770835564835,4.273238947889432,0.07814931751974268,0.016881,1.290793699342407,1.2484,0.014864,1.136565224040373,0.0088703,0.6782612020186572,0.0,0.0,7.7011e-05,0.005888591527756537,9.1548e-05,0.007000152928582352,0.0019618,0.1500076464291176,0.0019618,0.1500076464291176,0.0026157,0.2000076464291176,0.0052313,0.4000076464291176,0.010463,0.8000458785747057,0.0022574,0.1726104909007493,0.0022264,0.1702400978742927,0.0066734,0.5102768007340572,0.00034685,0.02652163939440282,0.0017484,0.1336901666921548
2242,2242,Jlab_E06-009,3.116,0.8451,59.9828,2.51,2.6319,sig_r,d,NC,e_minus,0.3365,1.345,0.6177866791680895,0.7287869062901156,1.209089367107694,4.385345273536061,0.08007810107455712,0.017112,1.272267657992565,1.2995,0.015291,1.136877323420074,0.0091226,0.6782602230483272,0.0,0.0,7.9201e-05,0.005888550185873607,9.4152e-05,0.007000148698884759,0.0020175,0.15,0.0020175,0.15,0.0026901,0.2000074349442379,0.0053801,0.4000074349442379,0.01076,0.8,0.0023353,0.1736282527881041,0.0022768,0.1692788104089219,0.0068213,0.5071598513011153,0.00041165,0.03060594795539033,0.0019026,0.141457249070632
2243,2243,Jlab_E06-009,3.116,0.8371,59.9828,2.55,2.6069,sig_r,d,NC,e_minus,0.3341,1.4175,0.6097703030892191,0.7313543003851092,1.206415932056338,4.501259806541177,0.08407054854086876,0.017556,1.238518518518519,1.3556,0.016145,1.138977072310406,0.0096138,0.6782222222222223,0.0,0.0,8.3466e-05,0.005888253968253969,9.9222e-05,0.006999788359788361,0.0021262,0.1499964726631393,0.0021262,0.1499964726631393,0.0028349,0.1999929453262787,0.0056698,0.3999858906525574,0.01134,0.8,0.002537,0.1789770723104057,0.0024178,0.1705679012345679,0.0072424,0.5109276895943563,0.00048514,0.03422504409171076,0.0020713,0.1461234567901235
2244,2244,Jlab_E06-009,3.116,0.829,59.9828,2.59,2.5819,sig_r,d,NC,e_minus,0.3316,1.4422,0.6017836981623211,0.7339537869062901,1.203738602863023,4.621932928302964,0.08521282805302612,0.017748,1.230619886284843,1.4158,0.016464,1.141589238663154,0.0097816,0.6782415753709611,0.0,0.0,8.4922e-05,0.005888364997919845,0.00010095,0.006999722645957565,0.0021633,0.15,0.0021633,0.15,0.0028844,0.2,0.0057688,0.4,0.011538,0.8000277354042437,0.0026586,0.1843433643045348,0.002515,0.1743863541811122,0.0075191,0.5213631951185689,0.00053947,0.03740604631812509,0.002256,0.1564276799334351
2245,2245,Jlab_E06-009,3.116,0.9733,59.9828,1.87,3.0312,sig_r,d,NC,e_minus,0.3738,0.56132,0.7540851503239591,0.6876444159178434,1.253661264853561,2.943382350112517,0.03502638739774584,0.0090808,1.617758141523552,0.54725,0.0067509,1.202682961590536,0.0038157,0.6797726786859545,0.0,0.0,3.2696e-05,0.005824841445164968,3.9293e-05,0.00700010689090002,0.00084198,0.15,0.00084198,0.15,0.0011226,0.1999928739399986,0.0022453,0.4000035630300007,0.0044906,0.8000071260600014,0.0016388,0.2919546782583909,0.0013514,0.2407539371481508,0.0040425,0.7201774388940354,3.9502e-05,0.007037340554407468,0.00047806,0.08516710610703342
2246,2246,Jlab_E06-009,3.116,0.9653,59.9828,1.91,3.0063,sig_r,d,NC,e_minus,0.3716,0.59323,0.7451087229694542,0.6902118100128369,1.250781721447628,3.014743065752186,0.03693558219297356,0.0093043,1.568413600121369,0.58174,0.007163,1.207457478549635,0.0040326,0.6797700723159651,0.0,0.0,3.4555e-05,0.005824890851777556,4.1526e-05,0.006999983143131669,0.00088984,0.1499991571565834,0.00088984,0.1499991571565834,0.0011865,0.2000067427473324,0.0023729,0.3999966286263337,0.0047458,0.7999932572526675,0.0017761,0.2993948384269171,0.0014483,0.2441380240378943,0.0043321,0.7302563929673146,3.8202e-05,0.006439660839809179,0.0005221,0.08800970955615865
2247,2247,Jlab_E06-009,3.116,0.9573,59.9828,1.95,2.9813,sig_r,d,NC,e_minus,0.3693,0.61646,0.7361741346540103,0.6927792041078306,1.24791021144748,3.088275967149794,0.03829114588664537,0.0094915,1.539678162411186,0.61966,0.007466,1.211108587742919,0.0041906,0.679784576452649,0.0,0.0,3.5908e-05,0.005824871037861338,4.3152e-05,0.006999967556694677,0.0009247,0.1500016221652662,0.0009247,0.1500016221652662,0.0012329,0.1999967556694676,0.0024659,0.4000097329915971,0.0049317,0.8000032443305324,0.0018786,0.3047399669078286,0.0015224,0.24695844012588,0.004553,0.7385718456996399,3.7276e-05,0.006046783246277131,0.00057031,0.09251370729649937
2248,2248,Jlab_E06-009,3.116,0.9493,59.9828,1.99,2.9563,sig_r,d,NC,e_minus,0.3671,0.66953,0.7273055238218576,0.6953465982028242,1.245051884472209,3.163958949393289,0.04148547886904425,0.009857,1.472226785954326,0.66098,0.0081224,1.213149522799576,0.0045513,0.679775364808149,0.0,0.0,3.8999e-05,0.00582483234507789,4.6867e-05,0.006999985064149478,0.0010043,0.1500007467925261,0.0010043,0.1500007467925261,0.0013391,0.2000059743402088,0.0026781,0.3999970128298957,0.0053562,0.7999940256597914,0.0020624,0.3080369811658925,0.0016594,0.2478455035622004,0.004964,0.741415619912476,3.9992e-05,0.00597314534076143,0.00062316,0.09307424611294492
2249,2249,Jlab_E06-009,3.116,0.9412,59.9828,2.03,2.9314,sig_r,d,NC,e_minus,0.3648,0.71769,0.718493634980723,0.6979460847240052,1.242192501825025,3.242402341630004,0.04436666365449526,0.010222,1.424291825161281,0.70575,0.0087056,1.213002828519277,0.0048787,0.6797781772074293,0.0,0.0,4.1804e-05,0.005824799007928214,5.0238e-05,0.006999958199222505,0.0010765,0.1499951232426256,0.0010765,0.1499951232426256,0.0014354,0.2000027867184996,0.0028707,0.399991639844501,0.0057415,0.7999972132815003,0.0022082,0.3076815895442321,0.0017784,0.2477950089871671,0.0053206,0.7413507224567709,4.4273e-05,0.006168819406707632,0.0006811,0.09490169850492551
2250,2250,Jlab_E06-009,3.116,0.9332,59.9828,2.07,2.9064,sig_r,d,NC,e_minus,0.3625,0.76833,0.7097552370090175,0.7005134788189988,1.239360705687322,3.322638040746824,0.04737194973601307,0.010554,1.373628518995744,0.75367,0.0092942,1.209662514804837,0.0052229,0.6797730141996278,0.0,0.0,4.4754e-05,0.005824840888680645,5.3783e-05,0.006999986984759154,0.0011525,0.1500006507620424,0.0011525,0.1500006507620424,0.0015367,0.2000052060963388,0.0030733,0.3999973969518306,0.0061466,0.7999947939036612,0.0023255,0.3026694258977262,0.0018828,0.2450509546679162,0.0056365,0.7336040503429516,4.8594e-05,0.00632462613720667,0.0007444,0.09688545286530528
2251,2251,Jlab_E06-009,3.116,0.9252,59.9828,2.11,2.8815,sig_r,d,NC,e_minus,0.3602,0.82168,0.7011049891521551,0.7030808729139923,1.236547242193589,3.405151775838783,0.05052630808159361,0.010934,1.33068834582806,0.8039,0.0098838,1.202877032421381,0.0055856,0.6797780157725636,0.0,0.0,4.7861e-05,0.005824773634504917,5.7517e-05,0.006999926978872554,0.0012325,0.1499975659624185,0.0012325,0.1499975659624185,0.0016434,0.2000048680751631,0.0032867,0.3999975659624184,0.0065734,0.7999951319248368,0.0024018,0.2923035731671697,0.0019681,0.2395214682114692,0.0058928,0.717164833025022,4.8748e-05,0.005932723201246228,0.00081313,0.09895944893389154
2252,2252,Jlab_E06-009,3.116,0.9172,59.9828,2.15,2.8565,sig_r,d,NC,e_minus,0.3579,0.87787,0.6924934437974114,0.705648267008986,1.233741812105642,3.490265302556699,0.05382911879458312,0.011281,1.285042204426623,0.85573,0.010475,1.19322906580701,0.0059676,0.6797817444496338,0.0,0.0,5.1135e-05,0.005824894346543337,6.1451e-05,0.007000011391208266,0.0013168,0.1499994304395867,0.0013168,0.1499994304395867,0.0017557,0.1999954435166938,0.0035115,0.4000022782416531,0.007023,0.8000045564833062,0.0024349,0.277364530055703,0.0020247,0.2306377937507831,0.0060655,0.6909337373415197,4.3693e-05,0.004977160627427752,0.00088771,0.1011208948933213
2253,2253,Jlab_E06-009,3.116,0.9092,59.9828,2.19,2.8315,sig_r,d,NC,e_minus,0.3556,0.93557,0.6839443348780837,0.7082156611039795,1.230949565042573,3.577957810629223,0.05719972160394884,0.01166,1.246299047639407,0.90786,0.011059,1.182060134463482,0.0063598,0.6797781031884306,0.0,0.0,5.4495e-05,0.005824791303697211,6.549e-05,0.007000010688671077,0.0014034,0.1500048099019849,0.0014034,0.1500048099019849,0.0018711,0.199995724531569,0.0037423,0.4000021377342155,0.0074845,0.7999935867973534,0.002427,0.2594140470515301,0.00206,0.2201866241970136,0.0061721,0.6597154675759163,3.0325e-05,0.003241339504259435,0.00096838,0.1035069529805359
2254,2254,Jlab_E06-009,3.116,0.9012,59.9828,2.23,2.8066,sig_r,d,NC,e_minus,0.3533,0.99492,0.675481053413497,0.7107830551989731,1.228175650623474,3.668196426854471,0.06064894611239474,0.012191,1.225324649218028,0.9597,0.011636,1.169541269649821,0.0067633,0.6797832991597313,0.0,0.0,5.7953e-05,0.00582489044345274,6.9644e-05,0.006999959795762473,0.0014924,0.1500020102118763,0.0014924,0.1500020102118763,0.0019898,0.1999959795762473,0.0039797,0.4000020102118763,0.0079594,0.8000040204237526,0.0023634,0.2375467374261247,0.0020729,0.2083484099224058,0.0062141,0.6245828810356612,6.4841e-06,0.0006517207413661401,0.0010555,0.1060889317734089
2255,2255,Jlab_E06-009,3.116,0.8932,59.9828,2.27,2.7816,sig_r,d,NC,e_minus,0.3509,1.0511,0.6670547107645401,0.7133504492939667,1.225409769610161,3.761340427610267,0.06387412054183084,0.012605,1.199219864903435,1.0094,0.012182,1.158976310531824,0.0071453,0.6797925982304254,0.0,0.0,6.1226e-05,0.005824945295404814,7.3579e-05,0.007000190276852821,0.0015767,0.1500047569213205,0.0015767,0.1500047569213205,0.0021023,0.2000095138426411,0.0042045,0.4000095138426411,0.008409,0.8000190276852821,0.0022963,0.2184663685662639,0.0020671,0.196660641232994,0.0061904,0.5889449148511084,3.1257e-05,0.002973741794310722,0.0011492,0.1093330796308629
2256,2256,Jlab_E06-009,3.116,0.8851,59.9828,2.31,2.7567,sig_r,d,NC,e_minus,0.3486,1.0853,0.6586831727010076,0.7159499358151477,1.222643988499459,3.858012387088841,0.06575636056988923,0.01264,1.164654934119598,1.0585,0.012472,1.149175343223072,0.0073777,0.6797843914125127,0.0,0.0,6.3218e-05,0.005824933198194048,7.5972e-05,0.007000092140422003,0.001628,0.1500046070211002,0.001628,0.1500046070211002,0.0021706,0.2,0.0043413,0.4000092140422003,0.0086825,0.8000092140422003,0.0021591,0.198940385146964,0.0020164,0.1857919469271169,0.0060459,0.5570717773887405,7.1275e-05,0.006567308578273289,0.0012513,0.11529531005252
2257,2257,Jlab_E06-009,3.116,0.8771,59.9828,2.35,2.7317,sig_r,d,NC,e_minus,0.3462,1.1326,0.6503774460520277,0.7185173299101412,1.219904638323712,3.957059100916443,0.06839486114558531,0.012805,1.130584495850256,1.1046,0.012937,1.142239095885573,0.0076989,0.6797545470598622,0.0,0.0,6.597e-05,0.005824651244923185,7.9279e-05,0.00699973512272647,0.0016988,0.149991170757549,0.0016988,0.149991170757549,0.0022651,0.199991170757549,0.0045302,0.399982341515098,0.0090604,0.799964683030196,0.0020782,0.1834893166166343,0.0019966,0.1762846547766201,0.0059866,0.5285714285714285,0.00014211,0.01254723644711284,0.0013591,0.1199982341515098
