,https://hallcweb.jlab.org/disdata/hydrogen.global.table.text,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,https://hallcweb.jlab.org/disdata/index.html,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
643,5.648,10.566,1.504,0.03706,0.2882,0.2005,0.491,8.367,0.00268,0.00593,2.9576059850374063,0.00481,2.3990024937655856,0.00203,1.0124688279301746,0.00544,2.713216957605985,0.7337110481586403,1.0754242329620358,21.96996611537902,41.35439581071902,0.18216521227403557
644,5.648,14.566,0.793,0.03161,0.288,0.07858,0.27,9.703,0.001161,0.00451,5.739373886485112,0.00278,3.5377958768134383,0.00123,1.565283787223212,0.00809,10.295240519216085,0.8595963172804533,1.0242242818051026,19.64853800573407,107.73249942936764,0.16633705248377562
645,3.419,13.576,1.504,0.07992,0.2873,0.3318,0.719,4.188,0.003553,0.00406,1.2236286919831225,0.00614,1.8505123568414705,0.00265,0.7986738999397228,0.000879,0.26491862567811936,0.5601052939455982,1.2057803416100228,41.9927547606015,14.63916273900432,0.20397032415128863
646,2.301,29.886,0.468,0.08318,0.2862,0.05751,0.355,4.035,0.0006843,0.00105,1.8257694314032342,0.00142,2.469135802469136,0.000683,1.1876195444270563,0.00183,3.1820552947313514,0.7966101694915254,1.0683631837235605,48.95027080806072,64.2881531826123,0.18097951343732074
647,5.648,18.566,0.487,0.02953,0.286,0.03949,0.166,10.28,0.0006686,0.00277,7.014434033932641,0.00218,5.520384907571538,0.000499,1.2636110407698151,0.0102,25.829323879463157,0.9137747875354107,1.0119147548869336,18.321769802478414,199.6165914562103,0.14442793158556036
648,5.648,10.566,1.49,0.03658,0.2854,0.1958,0.487,8.397,0.002669,0.00589,3.008171603677222,0.00478,2.4412665985699697,0.00203,1.0367722165474975,0.0056,2.860061287027579,0.7361898016997167,1.074067274032393,21.292957735444915,42.43358259854391,0.17691244294735714
649,2.301,31.386,0.424,0.081,0.2853,0.05104,0.322,4.118,0.0006069,0.000926,1.8142633228840122,0.00132,2.586206896551724,0.000484,0.9482758620689655,0.00201,3.9380877742946705,0.8157322903085615,1.0608822879804962,47.70206732891396,74.61852348385025,0.18167472770499785
650,5.648,14.566,0.785,0.03125,0.2851,0.08097,0.267,9.72,0.001159,0.00457,5.644065703346919,0.00285,3.5198221563542056,0.000937,1.1572187229838211,0.00832,10.27541064591824,0.8610127478753541,1.0237859140603363,19.04369178235359,110.2655316533961,0.1700258908370242
651,3.419,13.576,1.489,0.07854,0.2845,0.3408,0.715,4.218,0.003526,0.00412,1.2089201877934272,0.00628,1.8427230046948357,0.00264,0.7746478873239436,0.00096,0.28169014084507044,0.5644925416788534,1.2018244515534917,40.600393266801284,15.164304141110147,0.20982262336319196
652,2.301,29.886,0.463,0.08221,0.2835,0.05826,0.352,4.045,0.0006835,0.00106,1.8194301407483693,0.00145,2.4888431170614487,0.000529,0.9079986268451767,0.0019,3.2612427051150013,0.7987831377661886,1.0672546083008339,47.520234322513694,65.92848892271259,0.18252492372687545
653,5.648,18.566,0.482,0.02921,0.2832,0.04231,0.164,10.291,0.0006681,0.00282,6.665090995036635,0.00225,5.317891751359016,0.000756,1.7868116284566298,0.0104,24.5804774285039,0.9146600566572237,1.0117182259921482,17.773555665864826,204.09435427007733,0.15347877893541362
654,5.648,10.566,1.476,0.03611,0.2827,0.2075,0.483,8.426,0.002659,0.00599,2.886746987951807,0.00496,2.3903614457831326,0.00238,1.146987951807229,0.00576,2.7759036144578317,0.7386685552407932,1.0727226996332981,20.649401670997857,43.53972067024693,0.18655685500831767
655,2.301,31.386,0.419,0.07997,0.2824,0.04992,0.319,4.129,0.0006063,0.000926,1.8549679487179487,0.00132,2.644230769230769,0.000477,0.9555288461538463,0.00209,4.186698717948718,0.8179052585832247,1.059816716399596,46.18931834049955,76.68523523581244,0.17681857401676584
656,5.648,14.566,0.777,0.03088,0.2823,0.07639,0.265,9.739,0.001157,0.00462,6.047912030370468,0.00282,3.691582667888467,0.00122,1.5970676790155778,0.00853,11.16638303442859,0.8624291784702549,1.0233467894269603,18.458315041055688,112.92107495130539,0.1592221807758932
657,3.419,13.576,1.474,0.07718,0.2817,0.3258,0.71,4.248,0.0035,0.00407,1.249232658072437,0.00612,1.8784530386740332,0.00264,0.8103130755064457,0.00105,0.32228360957642727,0.5688797894121088,1.1979066570716865,39.24382472442266,15.709708253879983,0.20085864431555128
658,2.301,29.886,0.459,0.08123,0.2808,0.0606,0.349,4.057,0.0006827,0.00106,1.749174917491749,0.00148,2.442244224422442,0.000684,1.1287128712871286,0.00196,3.2343234323432344,0.8005215123859192,1.0662899351208666,46.105335626519164,67.45183067290823,0.188459291082933
659,5.648,18.566,0.477,0.02888,0.2803,0.03342,0.163,10.305,0.0006677,0.00281,8.408138839018552,0.00217,6.49311789347696,0.000486,1.4542190305206464,0.0107,32.01675643327349,0.9155453257790368,1.0115216028220517,17.21805376600669,208.79214428067098,0.12014471171654649
660,5.648,10.566,1.462,0.03564,0.2799,0.1964,0.479,8.455,0.002648,0.00592,3.0142566191446027,0.00486,2.474541751527495,0.00203,1.0336048879837068,0.00595,3.0295315682281063,0.7411473087818697,1.071391206689998,20.0037423522418,44.68577975562295,0.175558586837955
661,5.648,14.566,0.77,0.03052,0.2794,0.07645,0.262,9.756,0.001156,0.00464,6.06932635709614,0.00286,3.741007194244604,0.000928,1.2138652714192282,0.00878,11.484630477436232,0.8636685552407932,1.0229622147849957,17.876956276038246,115.45738746068095,0.15779483872121627
662,2.301,31.386,0.415,0.07895,0.2794,0.04756,0.316,4.14,0.0006057,0.000921,1.9365012615643398,0.0013,2.7333894028595456,0.000666,1.4003364171572752,0.00216,4.541631623212784,0.8196436332029552,1.0589016706957393,44.67505974046324,78.5913432058433,0.16698662963537245
663,3.419,13.576,1.46,0.07584,0.2789,0.3359,0.705,4.278,0.003474,0.00414,1.2325096754986604,0.00627,1.8666269723131887,0.00264,0.7859481988687109,0.00114,0.33938672223876154,0.5729745539631471,1.1942646460120891,37.914961069399,16.25676125498988,0.20704018450573522
664,2.301,29.886,0.454,0.08026,0.2781,0.0602,0.346,4.068,0.0006819,0.00107,1.7774086378737544,0.00149,2.4750830564784057,0.000536,0.8903654485049834,0.00203,3.372093023255814,0.8026944806605824,1.065191815723841,44.72899597522554,69.206221946086,0.18635059433780016
665,5.648,18.566,0.472,0.02856,0.2774,0.04265,0.161,10.316,0.0006672,0.00293,6.869871043376319,0.00233,5.463071512309496,0.000487,1.1418522860492382,0.011,25.791324736225086,0.9164305949008499,1.0113293957671674,16.679933824421134,213.57442734782512,0.15193667197410296
666,5.648,10.566,1.447,0.03517,0.2772,0.1942,0.475,8.485,0.002638,0.00596,3.0690010298661172,0.00486,2.502574665293512,0.00202,1.0401647785787849,0.00611,3.1462409886714724,0.7438031161473088,1.0699809768655664,19.38646392223742,45.91630867085865,0.1728680741013422
667,5.648,14.566,0.762,0.03016,0.2765,0.07286,0.26,9.773,0.001154,0.00463,6.3546527587153445,0.00285,3.9116113093604175,0.000929,1.2750480373318696,0.00903,12.393631622289321,0.8650849858356939,1.0225343833687375,17.308503716950256,118.25576958897456,0.14913206494630785
668,2.301,31.386,0.411,0.07793,0.2765,0.04798,0.313,4.151,0.0006051,0.000926,1.9299708211754898,0.00132,2.751146310962901,0.000484,1.0087536473530638,0.00224,4.668611921634014,0.8213820078226858,1.0579803443734819,43.2248192413574,80.56539859267873,0.167086741485444
669,3.419,13.576,1.445,0.07452,0.2761,0.3276,0.7,4.309,0.003448,0.00411,1.2545787545787546,0.00618,1.8864468864468864,0.00232,0.7081807081807082,0.00122,0.37240537240537236,0.5773618016964024,1.1904211189668168,36.62864676434289,16.844465197079387,0.20212591274303773
670,2.301,29.886,0.45,0.0793,0.2754,0.05694,0.343,4.078,0.0006811,0.00106,1.8616087109237796,0.00146,2.564102564102564,0.000688,1.2082894274675098,0.00208,3.65296803652968,0.8044328552803129,1.0642479666996223,43.37845378189024,70.81968189589162,0.17492243008636074
671,5.648,18.566,0.467,0.02824,0.2745,0.0321,0.159,10.327,0.0006668,0.00291,9.065420560747665,0.00223,6.9470404984423695,0.000745,2.3208722741433023,0.0113,35.20249221183801,0.917315864022663,1.0111385683840826,16.15305051647369,218.51799347857846,0.11330440321611607
672,5.648,10.566,1.433,0.0347,0.2745,0.2058,0.471,8.516,0.002628,0.00603,2.93002915451895,0.00505,2.453838678328474,0.00199,0.966958211856171,0.00631,3.0660835762876575,0.7462818696883853,1.0686717966993238,18.77957077483035,47.1495007414824,0.18222507207431796
673,5.648,14.566,0.754,0.0298,0.2737,0.08452,0.257,9.791,0.001152,0.00482,5.702792238523426,0.00303,3.5849503076194984,0.00121,1.431613819214387,0.00925,10.944155229531471,0.866501416430595,1.0221086593292643,16.76426930355245,121.1522655093865,0.17166258846870902
674,2.301,31.386,0.406,0.07692,0.2735,0.0481,0.31,4.162,0.0006045,0.000927,1.9272349272349272,0.00134,2.7858627858627862,0.000477,0.9916839916839917,0.00232,4.8232848232848236,0.823554976097349,1.0569520049929753,41.784432442028525,82.84707106400448,0.1665086282912933
675,3.419,13.576,1.43,0.07322,0.2733,0.3211,0.695,4.339,0.003422,0.00411,1.2799750856431018,0.00612,1.9059483027094364,0.00263,0.8190594830270943,0.00131,0.40797259420741205,0.5817490494296578,1.1866161172984877,35.376477122084765,17.454997582924328,0.19827806920560176
676,2.301,29.886,0.446,0.07834,0.2727,0.05915,0.34,4.089,0.0006803,0.00108,1.8258664412510566,0.00151,2.5528317836010146,0.000543,0.9180050718512257,0.00216,3.651732882502113,0.8061712299000435,1.0633074417619528,42.05434055221885,72.4867689933103,0.18031187034802287
677,5.648,18.566,0.462,0.02793,0.2718,0.03773,0.158,10.34,0.0006664,0.00238,6.307977736549166,0.00234,6.20196130400212,0.000474,1.2562947256824808,0.0116,30.74476543864299,0.9182011331444759,1.010949035824865,15.665938440360353,223.55005745691605,0.1321350418730606
678,5.648,10.566,1.419,0.03424,0.2718,0.1995,0.467,8.546,0.002617,0.00604,3.0275689223057642,0.00501,2.5112781954887216,0.00238,1.1929824561403508,0.0065,3.258145363408521,0.7487606232294617,1.0673766179436726,18.189921023860858,48.414641276002904,0.17569137099120488
679,5.648,18.566,0.462,0.02792,0.2717,0.0323,0.158,10.339,0.0006663,0.00293,9.071207430340557,0.00227,7.027863777089783,0.000737,2.2817337461300307,0.0116,35.91331269349845,0.9182011331444759,1.0109475533737078,15.64883108583405,223.63012552907108,0.11303546694149805
680,5.648,14.566,0.747,0.02947,0.2711,0.07378,0.255,9.807,0.001151,0.00263,3.5646516671184605,0.00293,3.971265925725129,0.000919,1.2455950121984278,0.00949,12.862564380590946,0.8677407932011332,1.0217371924482779,16.271058482544387,123.83378559553722,0.14865982130909003
681,5.648,14.566,0.746,0.02944,0.2708,0.07201,0.254,9.808,0.00115,0.00473,6.568532148312734,0.00291,4.041105402027496,0.000919,1.2762116372726011,0.00953,13.234273017636438,0.8679178470254957,1.0216881756995115,16.2193182715624,124.1514677981284,0.14500309276886322
682,3.419,13.576,1.416,0.07194,0.2704,0.3153,0.69,4.369,0.003397,0.0041,1.3003488740881701,0.00607,1.9251506501744369,0.00263,0.8341262289882652,0.00141,0.4471931493815413,0.5858438139806962,1.1830847000215412,34.12587593701591,18.06749879208015,0.19440427578195557
683,2.301,29.886,0.441,0.07739,0.2701,0.05752,0.337,4.1,0.0006795,0.00108,1.8776077885952713,0.0015,2.60778859527121,0.000536,0.9318497913769123,0.00225,3.911682892906815,0.8083441981747066,1.0622280275170717,40.79736333055601,74.40853639552739,0.17461185885972028
684,5.648,18.566,0.458,0.02765,0.2693,0.0362,0.156,10.35,0.000666,0.00238,6.574585635359116,0.00236,6.5193370165745845,0.000474,1.30939226519337,0.0119,32.87292817679558,0.9189093484419263,1.010793969166605,15.227234570182475,227.96172195962782,0.12565840340153134
685,5.648,10.566,1.405,0.03378,0.269,0.2034,0.463,8.576,0.002607,0.00609,2.994100294985251,0.0051,2.507374631268437,0.00202,0.9931170108161259,0.00671,3.2989183874139627,0.7512393767705382,1.066094536394351,17.59885143631308,49.72699858514476,0.1780030815003533
686,5.648,18.566,0.457,0.02759,0.2688,0.03539,0.156,10.354,0.0006659,0.00296,8.363944617123481,0.00235,6.6402938683243855,0.000733,2.0712065555241597,0.0119,33.625317886408595,0.919086402266289,1.0107564325323344,15.138385238888045,229.0014925788168,0.12268696652067317
687,5.648,14.566,0.74,0.02916,0.2685,0.0761,0.252,9.821,0.001149,0.00264,3.469119579500657,0.00299,3.9290407358738504,0.00121,1.5900131406044677,0.00971,12.759526938239157,0.8689801699716714,1.0213742968488992,15.79817836277356,126.5145570616085,0.15210103483773507
688,5.648,14.566,0.738,0.02908,0.2679,0.07487,0.252,9.826,0.001149,0.00478,6.384399626018432,0.00299,3.993588887404835,0.000909,1.2141044477093628,0.00977,13.049285428075327,0.8693342776203967,1.0212713660739283,15.68608309915352,127.25824005202115,0.14945424580539626
689,3.419,13.576,1.401,0.07067,0.2677,0.3219,0.685,4.4,0.003371,0.00414,1.2861136999068032,0.00617,1.9167443305374339,0.00263,0.8170239204721963,0.0015,0.4659832246039142,0.5902310617139513,1.1793473058774917,32.96142294757308,18.728315079892027,0.19871270525943735
690,2.301,29.886,0.437,0.07644,0.2674,0.05831,0.334,4.111,0.0006787,0.00109,1.8693191562339222,0.00152,2.60675698850969,0.000681,1.1678957297204595,0.00231,3.961584633853541,0.8100825727944372,1.0613019380974058,39.5294129285262,76.18632880254036,0.1756064456068877
691,5.648,18.566,0.454,0.02737,0.2668,0.04186,0.155,10.36,0.0006656,0.00242,5.781175346392737,0.00246,5.876731963688485,0.000461,1.1012900143334925,0.0122,29.14476827520306,0.9196175637393769,1.0106397740018744,14.796735118810373,232.5018857551493,0.14400965272745989
692,5.648,10.566,1.39,0.03333,0.2663,0.1883,0.458,8.604,0.002597,0.00606,3.218268720127456,0.00495,2.6287838555496554,0.00202,1.0727562400424855,0.00692,3.674986723313861,0.7538951841359773,1.0647397030828174,17.039232751399737,51.122340407961175,0.16402539155451945
693,5.648,14.566,0.733,0.02884,0.266,0.07585,0.25,9.838,0.001147,0.00265,3.493737640079103,0.00303,3.994726433750824,0.000915,1.2063282794990111,0.00996,13.131179960448252,0.8702195467422097,1.0210097618324487,15.340675112808183,129.32410339661857,0.15048026028099876
694,5.648,18.566,0.452,0.02727,0.2659,0.03346,0.154,10.365,0.0006654,0.00298,8.906156604901376,0.00237,7.083084279737001,0.000735,2.196652719665272,0.0123,36.76031081888823,0.919971671388102,1.010569739710004,14.644392504065843,234.47727285840259,0.11489418568153577
695,5.648,14.566,0.73,0.02872,0.2651,0.07469,0.249,9.845,0.001147,0.0048,6.426563127594054,0.00302,4.04337930111126,0.00121,1.6200294550810013,0.01,13.388673182487615,0.8707507082152973,1.0208566638374088,15.175917624342228,130.47773629360893,0.14789511632806557
696,3.419,13.576,1.386,0.06943,0.2648,0.3158,0.68,4.43,0.003346,0.00412,1.304623179227359,0.00612,1.9379354021532613,0.00263,0.8328055731475617,0.0016,0.506649778340722,0.5946183094472068,1.1756606285249083,31.784617533368557,19.41233400078985,0.1948528985575263
697,2.301,29.886,0.433,0.07549,0.2647,0.06023,0.331,4.122,0.0006779,0.0011,1.8263323924954344,0.00156,2.590071392993525,0.000537,0.8915822679727712,0.0024,3.9847252199900383,0.8118209474141678,1.0603792024845218,38.28705342693196,78.02482516616323,0.17992752733528072
698,5.648,18.566,0.449,0.02708,0.2642,0.03825,0.153,10.373,0.0006652,0.00242,6.326797385620915,0.00246,6.431372549019608,0.000469,1.2261437908496733,0.0125,32.6797385620915,0.9205028328611898,1.01045837084738,14.358586805947452,237.8373192129981,0.13062404810572278
699,5.648,10.566,1.376,0.03288,0.2636,0.1904,0.454,8.633,0.002587,0.00612,3.214285714285714,0.00501,2.631302521008403,0.00202,1.0609243697478992,0.00712,3.739495798319327,0.7563739376770539,1.0634824881910845,16.489523853089764,52.52138692260565,0.16489642693193898
700,5.648,14.566,0.726,0.02853,0.2635,0.0723,0.248,9.853,0.001146,0.00264,3.651452282157676,0.00301,4.163208852005532,0.00121,1.673582295988935,0.0102,14.107883817427386,0.8714589235127479,1.0206509295379793,14.897095876827823,132.17776426017747,0.1423633869898305
701,3.419,13.576,1.372,0.0682,0.2621,0.3139,0.675,4.461,0.003321,0.00412,1.312519910799618,0.00612,1.9496654985664224,0.00262,0.8346607199745141,0.00172,0.547945205479452,0.598713073998245,1.1722249284564763,30.677735682630836,20.101576939727185,0.1935729842601435
702,2.301,29.886,0.428,0.07455,0.262,0.05696,0.328,4.133,0.000677,0.0011,1.931179775280899,0.00154,2.7036516853932584,0.00055,0.9655898876404495,0.00248,4.353932584269663,0.813993915688831,1.059330989849383,37.079544510437124,80.14558709248703,0.16927155576836986
703,5.648,18.566,0.445,0.0268,0.2617,0.03928,0.152,10.383,0.0006648,0.00246,6.262729124236252,0.0025,6.364562118126273,0.000727,1.85081466395112,0.0128,32.586558044806516,0.9212110481586402,1.0103061505588893,13.944568497640535,242.66894694792362,0.1329201322164895
704,5.648,14.566,0.719,0.02821,0.261,0.07673,0.245,9.871,0.001144,0.00267,3.479734132673009,0.00311,4.053173465398149,0.00121,1.576958164994135,0.0105,13.684347712759024,0.8726983002832861,1.0202920166345526,14.45690908500103,135.17053299194404,0.14994178420680876
705,5.648,10.566,1.362,0.03243,0.2608,0.1905,0.45,8.662,0.002578,0.00619,3.2493438320209975,0.00505,2.6509186351706036,0.00201,1.0551181102362206,0.00734,3.853018372703412,0.7588526912181303,1.0622383875021901,15.938812741047595,53.973837242299844,0.16388312753931203
706,2.301,29.886,0.424,0.07361,0.2593,0.05663,0.325,4.144,0.0006762,0.00111,1.9600918241214904,0.00154,2.719406674907293,0.000686,1.211372064276885,0.00256,4.520572134910825,0.8157322903085615,1.058422793190724,35.892069909068084,82.10977315842781,0.16689369075412536
707,5.648,18.566,0.441,0.02652,0.2592,0.04157,0.151,10.393,0.0006644,0.00247,5.941784941063267,0.00257,6.1823430358431555,0.00045,1.082511426509502,0.0131,31.513110416165503,0.9219192634560907,1.0101548018623687,13.538527112932682,247.64562109258813,0.1393741066426732
708,3.419,13.576,1.357,0.06699,0.2592,0.3099,0.67,4.491,0.003297,0.00407,1.3133268796385928,0.00609,1.9651500484027105,0.00261,0.8422071636011617,0.00182,0.5872862213617296,0.6031003217315005,1.1686108852370403,29.561460201733084,20.842490268505664,0.19094006499434843
709,5.648,14.566,0.712,0.0279,0.2585,0.07797,0.243,9.886,0.001143,0.0027,3.462870334744133,0.00317,4.0656662819032965,0.000897,1.1504424778761062,0.0107,13.723226882134155,0.8739376770538244,1.0199388141307522,14.030301906379032,138.21212324954814,0.15119613493791126
710,5.648,10.566,1.35,0.03204,0.2585,0.1907,0.447,8.689,0.002569,0.00732,3.838489774514945,0.00509,2.669113791295228,0.00201,1.0540115364446776,0.00753,3.9486103828002097,0.7609773371104817,1.061178557383765,15.48606129685283,55.27074517535054,0.16322511636795586
711,5.648,10.566,1.348,0.03198,0.2581,0.1962,0.446,8.693,0.002568,0.00624,3.180428134556575,0.00517,2.6350662589194696,0.00201,1.0244648318042813,0.00757,3.8583078491335367,0.7613314447592068,1.0610042680272707,15.411793279623017,55.482406330607844,0.1677673585719863
712,5.648,18.566,0.437,0.02624,0.2566,0.0346,0.149,10.404,0.000664,0.0025,7.225433526011561,0.00253,7.3121387283237,0.00045,1.300578034682081,0.0134,38.72832369942197,0.922627478753541,1.0100058906058889,13.130131197509117,252.77317886401508,0.1148354970586801
713,2.301,29.886,0.419,0.07268,0.2566,0.05712,0.322,4.155,0.0006754,0.00113,1.9782913165266105,0.00157,2.748599439775911,0.000688,1.204481792717087,0.00264,4.621848739495799,0.8179052585832247,1.057391923175735,34.738260813520164,84.37697113109414,0.16742495920656494
714,5.648,10.566,1.337,0.03165,0.2561,0.1907,0.443,8.715,0.002561,0.00728,3.8175144205558467,0.00513,2.690089145254326,0.002,1.048767697954903,0.00774,4.058730991085475,0.7632790368271954,1.0600467758070409,15.030854797018126,56.6667213677886,0.1624285840159314
715,5.648,14.566,0.705,0.02759,0.2559,0.07683,0.241,9.901,0.001142,0.00273,3.5532994923857872,0.00319,4.152023948978264,0.000889,1.1571000911102434,0.011,14.317323961994013,0.8751770538243626,1.0195899947617144,13.60136654757648,141.35298290751746,0.14771287651549111
716,5.648,10.566,1.333,0.03154,0.2554,0.192,0.442,8.722,0.002558,0.00622,3.239583333333333,0.00516,2.6874999999999996,0.002,1.0416666666666665,0.00781,4.067708333333334,0.7639872521246458,1.0597024812971954,14.901684394396838,57.087910342623076,0.1633355563509873
717,5.648,18.566,0.432,0.02596,0.2541,0.03669,0.148,10.415,0.0006636,0.00254,6.922867266285092,0.0026,7.086399563913873,0.000444,1.2101390024529846,0.0138,37.61242845461978,0.9235127478753541,1.0098306947464064,12.740347929633112,258.70470811770025,0.12092979944312555
718,2.301,29.886,0.415,0.07175,0.2539,0.05643,0.319,4.166,0.0006746,0.00113,2.0024809498493705,0.00158,2.7999291157185895,0.000692,1.2262980684033316,0.00274,4.8555732766259085,0.8196436332029552,1.0564983576582587,33.60425862197079,86.47786126970492,0.16398695774872454
719,5.648,10.566,1.324,0.03127,0.2537,0.1983,0.439,8.739,0.002552,0.00741,3.7367624810892583,0.00526,2.652546646495209,0.00235,1.1850731215330308,0.00794,4.004034291477558,0.7655807365439093,1.0589275359627686,14.588761067757142,58.093160381131504,0.16806068499224353
720,5.648,14.566,0.698,0.02728,0.2534,0.07228,0.239,9.916,0.00114,0.00273,3.776978417266187,0.00318,4.399557277255119,0.00089,1.231322634200332,0.0113,15.633646928610956,0.8764164305949008,1.0192424261327293,13.191553151858887,144.59743695026896,0.13787155394798925
721,5.648,10.566,1.319,0.0311,0.2526,0.189,0.438,8.751,0.002548,0.00618,3.2698412698412698,0.00517,2.7354497354497354,0.00234,1.2380952380952381,0.00804,4.253968253968255,0.7664660056657224,1.0584964282728897,14.389759055852315,58.69993034345289,0.15964411445090665
722,5.648,18.566,0.428,0.02568,0.2516,0.03394,0.146,10.426,0.0006632,0.00255,7.513258691809075,0.00261,7.690041249263406,0.000438,1.2905126694166178,0.0141,41.54390100176782,0.9242209631728046,1.009682194643637,12.357978427964415,264.1720699949564,0.1108016352725887
723,5.648,10.566,1.312,0.03088,0.2513,0.1901,0.435,8.766,0.002544,0.00729,3.834823776959495,0.0052,2.7354024197790636,0.00235,1.2361914781693846,0.00816,4.292477643345608,0.7677053824362605,1.0578961717410376,14.149303455601284,59.52965031788814,0.16012181682988522
724,2.301,29.886,0.411,0.07083,0.2512,0.05537,0.316,4.176,0.0006738,0.00113,2.0408163265306123,0.00158,2.8535307928481126,0.00068,1.228101860213112,0.00283,5.111070977063392,0.8213820078226858,1.055614896935607,32.498763623336544,88.64127505756676,0.1595061222779719
725,5.648,14.566,0.691,0.02697,0.2509,0.07076,0.236,9.932,0.001139,0.00276,3.900508762012436,0.0032,4.522328999434709,0.000883,1.2478801582815149,0.0116,16.39344262295082,0.8776558073654391,1.0188976745132734,12.789911388624285,147.95004777241812,0.1338968837473605
726,5.648,18.566,0.424,0.0254,0.2491,0.04138,0.145,10.436,0.0006629,0.00264,6.379893668438859,0.00274,6.621556307394877,0.000439,1.0608989850169164,0.0145,35.04108264862252,0.9249291784702549,1.0095345663293465,11.983282991179944,269.8104583432064,0.13379043985756753
727,5.648,10.566,1.299,0.0305,0.2489,0.1928,0.432,8.791,0.002535,0.00734,3.807053941908714,0.00528,2.7385892116182573,0.00233,1.2085062240663902,0.00838,4.346473029045644,0.7700070821529745,1.0567961611725647,13.723795661940308,61.057019712613666,0.16155368720430086
728,2.301,29.886,0.406,0.06991,0.2486,0.05458,0.312,4.187,0.000673,0.00112,2.052033711982411,0.00159,2.9131550018321732,0.000539,0.9875412238915354,0.00294,5.3865884939538295,0.823554976097349,1.0545966462159524,31.446404926680312,91.15429418170827,0.15645219707523517
729,5.648,14.566,0.684,0.02666,0.2484,0.07923,0.234,9.948,0.001137,0.00282,3.559257856872397,0.00335,4.228196390256216,0.000876,1.1056418023475958,0.0119,15.01956329673104,0.8788951841359773,1.0185557399829788,12.396365282923746,151.4156309777573,0.1487149850187917
730,5.648,18.566,0.419,0.02513,0.2465,0.03987,0.143,10.444,0.0006625,0.00266,6.671682969651367,0.00277,6.947579633809882,0.000433,1.0860295961876096,0.0148,37.12064208678204,0.9258144475920681,1.0093676253382406,11.611619669823552,276.22775573153575,0.1278810969587062
731,5.648,10.566,1.287,0.03011,0.2465,0.193,0.428,8.819,0.002527,0.00735,3.8082901554404143,0.00532,2.756476683937824,0.00232,1.2020725388601037,0.00862,4.466321243523316,0.7721317280453258,1.0557824898106887,13.30105181703312,62.59677645140023,0.16069237266174743
732,5.648,14.566,0.677,0.02636,0.2458,0.07485,0.232,9.961,0.001136,0.00283,3.7808951235804944,0.00334,4.4622578490313956,0.000872,1.1649966599866401,0.0122,16.299265197060787,0.8801345609065157,1.018221111624949,12.005573286431348,154.94047148080253,0.13923216652696552
733,5.648,18.566,0.415,0.02485,0.244,0.04171,0.142,10.455,0.0006621,0.00273,6.545192999280748,0.00284,6.808918724526493,0.000705,1.6902421481659076,0.0152,36.442100215775596,0.9265226628895185,1.0092219756499878,11.252141492267588,282.24836160269217,0.13246672646478921
734,5.648,10.566,1.274,0.02974,0.244,0.1835,0.424,8.842,0.002519,0.00735,4.005449591280654,0.00525,2.8610354223433245,0.00233,1.2697547683923707,0.00886,4.8283378746594,0.7744334277620396,1.054705846773312,12.88561350587622,64.2130903030763,0.15183249918222824
735,5.648,14.566,0.67,0.02605,0.2433,0.07349,0.229,9.978,0.001134,0.00285,3.878078650156484,0.00337,4.585657912641175,0.00118,1.6056606340998776,0.0125,17.009116886651245,0.8813739376770539,1.0178848145061425,11.628110435239861,158.6454228476661,0.13557042005850284
736,5.648,10.566,1.262,0.02936,0.2417,0.1886,0.42,8.869,0.00251,0.00743,3.939554612937434,0.00536,2.8419936373276777,0.00232,1.2301166489925768,0.00911,4.83032873806999,0.7765580736543909,1.053710885892115,12.494063901370941,65.84281738035502,0.15515072776641098
737,5.648,18.566,0.411,0.02457,0.2415,0.03896,0.14,10.467,0.0006617,0.00277,7.109856262833675,0.00286,7.340862422997947,0.000415,1.0651950718685832,0.0156,40.04106776180698,0.9272308781869689,1.0090771978989752,10.900109772954092,288.46344127199944,0.12250127251159276
738,5.648,14.566,0.663,0.02574,0.2408,0.07255,0.227,9.995,0.001133,0.00289,3.983459682977257,0.0034,4.686423156443832,0.000858,1.18263266712612,0.0128,17.64300482425913,0.8826133144475921,1.0175513346606633,11.25851256946931,162.47938865561832,0.13271399117274812
739,5.648,10.566,1.249,0.02898,0.2393,0.1859,0.417,8.897,0.002502,0.00746,4.01291016675632,0.00538,2.8940290478752018,0.00196,1.0543302850995158,0.00939,5.051102743410436,0.7788597733711047,1.0526493492759386,12.100850335603438,67.60025390082318,0.15207002119358337
740,5.648,18.566,0.406,0.02429,0.2389,0.03058,0.139,10.478,0.0006613,0.00274,8.96010464355788,0.0028,9.156311314584697,0.000704,2.302158273381295,0.016,52.32177894048397,0.9281161473087819,1.0089108001036045,10.54685270496789,295.664139397645,0.09535841300549512
741,5.648,14.566,0.658,0.02549,0.2387,0.08212,0.225,10.008,0.001132,0.00517,6.295664880662446,0.00357,4.3472966390647825,0.000849,1.0338528981977595,0.0132,16.074037993180713,0.883498583569405,1.017311400739075,10.958133814274001,165.4855208490266,0.14891743300446864
