,exp,I,J,x,Q2,obs,target,lepton beam,current,units,value,*%stat_u,*%dSR_u,*%1dN1_c,*%2dN1_c,*%3dN1_c,*%4dN1_c,*%5dN1_c,*%6dN1_c,*%7dN1_c,*%8dN1_c,*%1dN2_c,*%2dN2_c,*%3dN2_c,*%4dN2_c,*%5dN2_c,*%6dN2_c,*%7dN2_c,*%8dN2_c,%*norm_c
404,slac,405,4,0.727,8.513,sig_r,d/p,e,nc,1,0.71,2.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
405,slac,406,4,0.672,8.179,sig_r,d/p,e,nc,1,0.711,2.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
406,slac,407,4,0.621,7.848,sig_r,d/p,e,nc,1,0.71,2.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
407,slac,408,4,0.573,7.505,sig_r,d/p,e,nc,1,0.7515,2.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
408,slac,409,4,0.537,7.233,sig_r,d/p,e,nc,1,0.692,8.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
409,slac,410,4,0.88,20.481,sig_r,d/p,e,nc,1,0.8415,4.4,0.6,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
410,slac,411,4,0.832,19.697,sig_r,d/p,e,nc,1,0.785,3.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
411,slac,412,4,0.78,18.814,sig_r,d/p,e,nc,1,0.748,3.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
412,slac,413,4,0.73,17.934,sig_r,d/p,e,nc,1,0.7035,3.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
413,slac,414,4,0.676,16.95,sig_r,d/p,e,nc,1,0.75,3.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
414,slac,415,4,0.617,15.822,sig_r,d/p,e,nc,1,0.7145,2.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
415,slac,416,4,0.566,14.811,sig_r,d/p,e,nc,1,0.74,3.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
416,slac,417,4,0.522,13.896,sig_r,d/p,e,nc,1,0.759,3.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
417,slac,418,4,0.483,13.069,sig_r,d/p,e,nc,1,0.771,3.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
418,slac,419,4,0.46,12.579,sig_r,d/p,e,nc,1,0.7275,7.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
419,slac,420,4,0.851,15.7,sig_r,d/p,e,nc,1,0.8225,3.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
420,slac,421,4,0.804,15.114,sig_r,d/p,e,nc,1,0.733,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
421,slac,422,4,0.753,14.467,sig_r,d/p,e,nc,1,0.729,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
422,slac,423,4,0.696,13.698,sig_r,d/p,e,nc,1,0.692,3.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
423,slac,424,4,0.641,12.925,sig_r,d/p,e,nc,1,0.731,2.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
424,slac,425,4,0.589,12.152,sig_r,d/p,e,nc,1,0.75,2.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
425,slac,426,4,0.538,11.373,sig_r,d/p,e,nc,1,0.737,2.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
426,slac,427,4,0.494,10.661,sig_r,d/p,e,nc,1,0.7825,3.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
427,slac,428,4,0.814,11.096,sig_r,d/p,e,nc,1,0.7285,3.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
428,slac,429,4,0.769,10.717,sig_r,d/p,e,nc,1,0.692,4.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
429,slac,430,4,0.713,10.215,sig_r,d/p,e,nc,1,0.7385,3.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
430,slac,431,4,0.65,9.617,sig_r,d/p,e,nc,1,0.728,2.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
431,slac,432,4,0.591,9.017,sig_r,d/p,e,nc,1,0.7755,2.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
432,slac,433,4,0.535,8.41,sig_r,d/p,e,nc,1,0.746,3.0,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
433,slac,434,4,0.736,6.731,sig_r,d/p,e,nc,1,0.7195,2.2,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
434,slac,435,4,0.687,6.471,sig_r,d/p,e,nc,1,0.713,2.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
435,slac,436,4,0.635,6.182,sig_r,d/p,e,nc,1,0.7195,3.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
436,slac,437,4,0.6,5.972,sig_r,d/p,e,nc,1,0.808,15.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
437,slac,438,4,0.831,17.948,sig_r,d/p,e,nc,1,0.768,6.9,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
438,slac,439,4,0.756,16.666,sig_r,d/p,e,nc,1,0.704,4.4,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
439,slac,440,4,0.683,15.384,sig_r,d/p,e,nc,1,0.7385,3.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
440,slac,441,4,0.613,14.102,sig_r,d/p,e,nc,1,0.756,3.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
441,slac,442,4,0.546,12.82,sig_r,d/p,e,nc,1,0.727,3.8,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
442,slac,443,4,0.8,13.883,sig_r,d/p,e,nc,1,0.7205,4.3,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
443,slac,444,4,0.719,12.815,sig_r,d/p,e,nc,1,0.7195,3.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
444,slac,445,4,0.642,11.747,sig_r,d/p,e,nc,1,0.7035,3.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
445,slac,446,4,0.569,10.679,sig_r,d/p,e,nc,1,0.768,3.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
446,slac,447,4,0.781,10.252,sig_r,d/p,e,nc,1,0.735,4.1,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
447,slac,448,4,0.691,9.398,sig_r,d/p,e,nc,1,0.7575,3.5,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
448,slac,449,4,0.607,8.543,sig_r,d/p,e,nc,1,0.6925,3.6,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
449,slac,450,4,0.529,7.689,sig_r,d/p,e,nc,1,0.7635,4.7,0.5,0.0,0,0.0,0.5,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0,1
450,slac,451,5,0.893,30.091,sig_r,d/p,e,nc,1,1.3045,9.4,0.6,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
451,slac,452,5,0.844,28.583,sig_r,d/p,e,nc,1,0.8925,5.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
452,slac,453,5,0.788,26.79,sig_r,d/p,e,nc,1,0.8015,3.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
453,slac,454,5,0.725,24.815,sig_r,d/p,e,nc,1,0.769,4.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
454,slac,455,5,0.667,22.919,sig_r,d/p,e,nc,1,0.757,3.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
455,slac,456,5,0.62,21.419,sig_r,d/p,e,nc,1,0.7465,4.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
456,slac,457,5,0.585,20.267,sig_r,d/p,e,nc,1,0.678,9.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
457,slac,458,5,0.88,23.944,sig_r,d/p,e,nc,1,0.9315,6.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
458,slac,459,5,0.84,22.962,sig_r,d/p,e,nc,1,0.822,5.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
459,slac,460,5,0.785,21.587,sig_r,d/p,e,nc,1,0.7375,4.8,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
460,slac,461,5,0.729,20.168,sig_r,d/p,e,nc,1,0.7815,4.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
461,slac,462,5,0.675,18.784,sig_r,d/p,e,nc,1,0.776,4.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
462,slac,463,5,0.633,17.702,sig_r,d/p,e,nc,1,0.706,5.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
463,slac,464,5,0.595,16.706,sig_r,d/p,e,nc,1,0.571,18.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
464,slac,465,5,0.875,19.421,sig_r,d/p,e,nc,1,0.7515,6.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
465,slac,466,5,0.827,18.469,sig_r,d/p,e,nc,1,0.8045,5.2,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
466,slac,467,5,0.775,17.412,sig_r,d/p,e,nc,1,0.7325,4.8,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
467,slac,468,5,0.722,16.332,sig_r,d/p,e,nc,1,0.8025,5.1,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
468,slac,469,5,0.671,15.289,sig_r,d/p,e,nc,1,0.743,5.8,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
469,slac,470,5,0.627,14.36,sig_r,d/p,e,nc,1,0.678,6.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
470,slac,471,5,0.582,13.413,sig_r,d/p,e,nc,1,0.758,8.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
471,slac,472,5,0.552,12.776,sig_r,d/p,e,nc,1,0.6995,14.1,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
472,slac,473,5,0.842,14.263,sig_r,d/p,e,nc,1,0.8615,7.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
473,slac,474,5,0.791,13.512,sig_r,d/p,e,nc,1,0.733,5.2,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
474,slac,475,5,0.736,12.679,sig_r,d/p,e,nc,1,0.704,5.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
475,slac,476,5,0.683,11.87,sig_r,d/p,e,nc,1,0.68,4.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
476,slac,477,5,0.634,11.103,sig_r,d/p,e,nc,1,0.733,4.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
477,slac,478,5,0.591,10.414,sig_r,d/p,e,nc,1,0.719,4.8,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
478,slac,479,5,0.545,9.677,sig_r,d/p,e,nc,1,0.7445,5.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
479,slac,480,5,0.507,9.072,sig_r,d/p,e,nc,1,0.8755,12.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
480,slac,481,5,0.761,7.612,sig_r,d/p,e,nc,1,0.708,2.5,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
481,slac,482,5,0.704,7.132,sig_r,d/p,e,nc,1,0.698,2.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
482,slac,483,5,0.655,6.714,sig_r,d/p,e,nc,1,0.698,2.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
483,slac,484,5,0.611,6.333,sig_r,d/p,e,nc,1,0.7385,2.5,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
484,slac,485,5,0.566,5.935,sig_r,d/p,e,nc,1,0.7185,4.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
485,slac,486,5,0.535,5.652,sig_r,d/p,e,nc,1,0.9105,11.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
486,slac,487,5,0.711,23.73,sig_r,d/p,e,nc,1,0.6465,9.5,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
487,slac,488,5,0.657,22.087,sig_r,d/p,e,nc,1,0.693,4.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
488,slac,489,5,0.609,20.59,sig_r,d/p,e,nc,1,0.821,4.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
489,slac,490,5,0.568,19.317,sig_r,d/p,e,nc,1,0.7915,4.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
490,slac,491,5,0.522,17.846,sig_r,d/p,e,nc,1,0.8415,5.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
491,slac,492,5,0.476,16.37,sig_r,d/p,e,nc,1,0.8205,6.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
492,slac,493,5,0.434,14.994,sig_r,d/p,e,nc,1,0.8495,9.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
493,slac,494,5,0.726,19.475,sig_r,d/p,e,nc,1,0.908,12.4,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
494,slac,495,5,0.673,18.202,sig_r,d/p,e,nc,1,0.713,6.1,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
495,slac,496,5,0.617,16.825,sig_r,d/p,e,nc,1,0.7575,7.2,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
496,slac,497,5,0.576,15.795,sig_r,d/p,e,nc,1,0.7225,6.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
497,slac,498,5,0.526,14.525,sig_r,d/p,e,nc,1,0.8165,6.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
498,slac,499,5,0.471,13.117,sig_r,d/p,e,nc,1,0.748,6.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
499,slac,500,5,0.432,12.103,sig_r,d/p,e,nc,1,0.897,8.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
500,slac,501,5,0.405,11.394,sig_r,d/p,e,nc,1,0.978,10.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
501,slac,502,5,0.377,10.663,sig_r,d/p,e,nc,1,1.1165,50.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
502,slac,503,5,0.736,16.305,sig_r,d/p,e,nc,1,0.6705,14.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
503,slac,504,5,0.697,15.541,sig_r,d/p,e,nc,1,0.6235,9.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
504,slac,505,5,0.647,14.558,sig_r,d/p,e,nc,1,0.7365,7.5,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
505,slac,506,5,0.593,13.467,sig_r,d/p,e,nc,1,0.713,9.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
506,slac,507,5,0.549,12.558,sig_r,d/p,e,nc,1,0.7165,9.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
507,slac,508,5,0.505,11.649,sig_r,d/p,e,nc,1,0.7675,8.1,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
508,slac,509,5,0.462,10.739,sig_r,d/p,e,nc,1,0.788,6.5,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
509,slac,510,5,0.43,10.058,sig_r,d/p,e,nc,1,0.793,8.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
510,slac,511,5,0.405,9.515,sig_r,d/p,e,nc,1,0.7835,15.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
511,slac,512,5,0.724,7.481,sig_r,d/p,e,nc,1,0.5095,13.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
512,slac,513,5,0.678,7.101,sig_r,d/p,e,nc,1,0.8385,8.7,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
513,slac,514,5,0.622,6.619,sig_r,d/p,e,nc,1,0.757,8.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
514,slac,515,5,0.568,6.152,sig_r,d/p,e,nc,1,0.737,6.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
515,slac,516,5,0.524,5.748,sig_r,d/p,e,nc,1,0.758,7.2,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
516,slac,517,5,0.483,5.374,sig_r,d/p,e,nc,1,0.8035,6.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
517,slac,518,5,0.442,4.977,sig_r,d/p,e,nc,1,0.6965,5.6,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
518,slac,519,5,0.402,4.583,sig_r,d/p,e,nc,1,0.7605,5.0,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
519,slac,520,5,0.363,4.193,sig_r,d/p,e,nc,1,0.751,4.3,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
520,slac,521,5,0.329,3.85,sig_r,d/p,e,nc,1,0.6685,8.9,0.5,0.0,0,0.0,0.0,0.4,0.0,0,0,0.0,0,0.0,0,0.5,0.0,0,0,1
521,slac,522,6,0.42,1.681,sig_r,d/p,e,nc,1,0.811,1.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
522,slac,523,6,0.364,1.641,sig_r,d/p,e,nc,1,0.7935,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
523,slac,524,6,0.324,1.606,sig_r,d/p,e,nc,1,0.8245,1.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
524,slac,525,6,0.213,1.457,sig_r,d/p,e,nc,1,0.8805,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
525,slac,526,6,0.134,1.256,sig_r,d/p,e,nc,1,0.899,1.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
526,slac,527,6,0.082,1.019,sig_r,d/p,e,nc,1,0.9355,1.4,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
527,slac,528,6,0.063,0.887,sig_r,d/p,e,nc,1,0.9405,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
528,slac,529,6,0.519,2.377,sig_r,d/p,e,nc,1,0.7305,3.5,0.6,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
529,slac,530,6,0.448,2.32,sig_r,d/p,e,nc,1,0.783,2.8,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
530,slac,531,6,0.404,2.277,sig_r,d/p,e,nc,1,0.809,2.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
531,slac,532,6,0.344,2.206,sig_r,d/p,e,nc,1,0.8865,1.6,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
532,slac,533,6,0.281,2.105,sig_r,d/p,e,nc,1,0.8515,1.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
533,slac,534,6,0.229,1.993,sig_r,d/p,e,nc,1,0.863,1.5,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
534,slac,535,6,0.187,1.869,sig_r,d/p,e,nc,1,0.8865,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
535,slac,536,6,0.152,1.736,sig_r,d/p,e,nc,1,0.9015,1.2,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
536,slac,537,6,0.123,1.592,sig_r,d/p,e,nc,1,0.92,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
537,slac,538,6,0.078,1.272,sig_r,d/p,e,nc,1,0.931,1.4,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
538,slac,539,6,0.601,3.502,sig_r,d/p,e,nc,1,0.7235,1.7,0.6,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
539,slac,540,6,0.548,3.449,sig_r,d/p,e,nc,1,0.77,1.7,0.6,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
540,slac,541,6,0.493,3.384,sig_r,d/p,e,nc,1,0.758,1.7,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
541,slac,542,6,0.44,3.31,sig_r,d/p,e,nc,1,0.7755,1.3,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
542,slac,543,6,0.372,3.189,sig_r,d/p,e,nc,1,0.815,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
543,slac,544,6,0.313,3.055,sig_r,d/p,e,nc,1,0.835,1.1,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
544,slac,545,6,0.249,2.852,sig_r,d/p,e,nc,1,0.8435,1.0,0.5,0.0,0,0.0,0.0,0.0,0.4,0,0,0.0,0,0.0,0,0.0,0.2,0,0,1
